scientific_name,erd_group,target_acc
Staphylococcus aureus,PDS000069634.1,PDT000132857.2
Staphylococcus aureus,PDS000144072.1,PDT001715894.1
Staphylococcus aureus,PDS000144373.1,PDT001714582.1
Staphylococcus aureus,PDS000144431.1,PDT001711775.1
Staphylococcus aureus,PDS000144122.1,PDT001715705.1
Staphylococcus aureus,PDS000144446.1,PDT001715828.1
Staphylococcus aureus,PDS000144552.1,PDT001712000.1
Staphylococcus aureus,PDS000144527.1,PDT001714884.1
Staphylococcus aureus,PDS000144516.1,PDT001714182.1
Staphylococcus aureus,PDS000144377.1,PDT001711965.1
Staphylococcus aureus,PDS000144172.1,PDT001715061.1
Staphylococcus aureus,PDS000144434.1,PDT001714694.1
Staphylococcus aureus,PDS000144218.1,PDT001714890.1
Staphylococcus aureus,PDS000129996.1,PDT000080382.2
Staphylococcus aureus,PDS000132339.1,PDT000080466.2
Staphylococcus aureus,PDS000128496.1,PDT001532510.1
Staphylococcus aureus,PDS000128478.1,PDT001532218.1
Staphylococcus aureus,PDS000129933.1,PDT001546157.1
Staphylococcus aureus,PDS000129533.1,PDT001540332.1
Staphylococcus aureus,PDS000067872.1,PDT000117938.2
Staphylococcus aureus,PDS000067783.2,PDT000116533.2
Staphylococcus aureus,PDS000068023.1,PDT000079475.2
Staphylococcus aureus,PDS000129800.1,PDT001543876.1
Staphylococcus aureus,PDS000129812.1,PDT001543875.1
Staphylococcus aureus,PDS000129476.2,PDT001645783.1
Staphylococcus aureus,PDS000130564.1,PDT001555073.1
Staphylococcus aureus,PDS000130459.1,PDT001553598.1
Staphylococcus aureus,PDS000130589.1,PDT001554377.1
Staphylococcus aureus,PDS000130435.1,PDT001554503.1
Staphylococcus aureus,PDS000130478.1,PDT001554853.1
Staphylococcus aureus,PDS000129502.2,PDT001553653.1
Staphylococcus aureus,PDS000130725.1,PDT001553751.1
Staphylococcus aureus,PDS000130536.1,PDT001553385.1
Staphylococcus aureus,PDS000137821.1,PDT001646145.1
Staphylococcus aureus,PDS000137817.1,PDT001646148.1
Staphylococcus aureus,PDS000134917.1,PDT001595731.1
Staphylococcus aureus,PDS000134988.1,PDT001520874.1
Staphylococcus aureus,PDS000132075.2,PDT001568379.1
Staphylococcus aureus,PDS000132031.1,PDT001567449.1
Staphylococcus aureus,PDS000132007.1,PDT001567617.1
Staphylococcus aureus,PDS000069443.6,PDT001511543.1
Staphylococcus aureus,PDS000126325.1,PDT001506986.1
Staphylococcus aureus,PDS000067759.1,PDT000170707.2
Staphylococcus aureus,PDS000142441.1,PDT001695120.1
Staphylococcus aureus,PDS000140108.1,PDT001667857.1
Staphylococcus aureus,PDS000142532.3,PDT001696520.2
Staphylococcus aureus,PDS000173537.1,PDT002073616.1
Staphylococcus aureus,PDS000067884.1,PDT000811847.1
Staphylococcus aureus,PDS000067893.1,PDT000811595.1
Staphylococcus aureus,PDS000069486.2,PDT001713662.1
Staphylococcus aureus,PDS000069484.3,PDT000772400.2
Staphylococcus aureus,PDS000069435.1,PDT000772734.2
Staphylococcus aureus,PDS000069469.2,PDT001549807.1
Staphylococcus aureus,PDS000069313.7,PDT001694976.1
Staphylococcus aureus,PDS000135840.1,PDT001606648.1
Staphylococcus aureus,PDS000130024.1,PDT000822069.1
Staphylococcus aureus,PDS000130029.2,PDT001579832.1
Staphylococcus aureus,PDS000130035.2,PDT001546864.1
Staphylococcus aureus,PDS000133759.1,PDT001582770.1
Staphylococcus aureus,PDS000130963.1,PDT001557087.1
Staphylococcus aureus,PDS000067881.1,PDT000423400.1
Staphylococcus aureus,PDS000143580.1,PDT001564196.1
Staphylococcus aureus,PDS000134248.1,PDT001589645.1
Staphylococcus aureus,PDS000125467.4,PDT001589706.1
Staphylococcus aureus,PDS000130227.1,PDT001550583.1
Staphylococcus aureus,PDS000130245.1,PDT001550598.1
Staphylococcus aureus,PDS000133230.1,PDT001573962.1
Staphylococcus aureus,PDS000125434.3,PDT001554657.1
Staphylococcus aureus,PDS000143824.1,PDT001710742.1
Staphylococcus aureus,PDS000143805.1,PDT001710784.1
Staphylococcus aureus,PDS000143808.1,PDT001710720.1
Staphylococcus aureus,PDS000143856.1,PDT001710779.1
Staphylococcus aureus,PDS000143851.1,PDT001710915.1
Staphylococcus aureus,PDS000143869.1,PDT001710408.1
Staphylococcus aureus,PDS000133363.1,PDT001579295.1
Staphylococcus aureus,PDS000112219.1,PDT001344642.1
Staphylococcus aureus,PDS000112210.1,PDT001344798.1
Staphylococcus aureus,PDS000111814.1,PDT001337536.1
Staphylococcus aureus,PDS000112192.2,PDT001347022.1
Staphylococcus aureus,PDS000122307.1,PDT000887056.1
Staphylococcus aureus,PDS000135377.1,PDT001600612.1
Staphylococcus aureus,PDS000135345.1,PDT001598649.1
Staphylococcus aureus,PDS000135038.1,PDT001596652.1
Staphylococcus aureus,PDS000068742.5,PDT001613052.1
Staphylococcus aureus,PDS000130361.1,PDT001551880.1
Staphylococcus aureus,PDS000128195.1,PDT001529190.1
Staphylococcus aureus,PDS000130943.1,PDT001557298.1
Staphylococcus aureus,PDS000130230.1,PDT001550021.1
Staphylococcus aureus,PDS000130239.1,PDT001550170.1
Staphylococcus aureus,PDS000130261.1,PDT001550001.1
Staphylococcus aureus,PDS000130281.1,PDT001550162.1
Staphylococcus aureus,PDS000136135.1,PDT001608314.1
Staphylococcus aureus,PDS000096513.4,PDT001139317.1
Staphylococcus aureus,PDS000092647.1,PDT001086064.1
Staphylococcus aureus,PDS000129372.1,PDT001539983.1
Staphylococcus aureus,PDS000129478.1,PDT001539848.1
Staphylococcus aureus,PDS000124970.1,PDT001493888.1
Staphylococcus aureus,PDS000138065.1,PDT001648649.1
Staphylococcus aureus,PDS000165776.1,PDT001976321.1
Staphylococcus aureus,PDS000165919.1,PDT001976539.1
Staphylococcus aureus,PDS000175101.1,PDT002088994.1
Staphylococcus aureus,PDS000170252.1,PDT002031945.1
Staphylococcus aureus,PDS000170291.1,PDT002032302.1
Staphylococcus aureus,PDS000170234.1,PDT002032198.1
Staphylococcus aureus,PDS000154197.2,PDT001720174.1
Staphylococcus aureus,PDS000170261.1,PDT002032014.1
Staphylococcus aureus,PDS000144942.4,PDT001720257.1
Staphylococcus aureus,PDS000154201.2,PDT002032465.1
Staphylococcus aureus,PDS000154195.2,PDT001828273.1
Staphylococcus aureus,PDS000158329.1,PDT001881845.1
Staphylococcus aureus,PDS000160666.2,PDT001901976.1
Staphylococcus aureus,PDS000164647.1,PDT001961683.1
Staphylococcus aureus,PDS000157423.2,PDT001564543.1
Staphylococcus aureus,PDS000170338.1,PDT002033870.1
Staphylococcus aureus,PDS000170305.1,PDT002033500.1
Staphylococcus aureus,PDS000175253.3,PDT002117743.1
Staphylococcus aureus,PDS000189936.2,PDT002327065.1
Staphylococcus aureus,PDS000133605.1,PDT000108859.2
Staphylococcus aureus,PDS000131587.2,PDT001564418.1
Staphylococcus aureus,PDS000067782.3,PDT001570051.1
Staphylococcus aureus,PDS000135623.1,PDT001601909.1
Staphylococcus aureus,PDS000069588.1,PDT000070787.2
Staphylococcus aureus,PDS000127780.2,PDT001567392.1
Staphylococcus aureus,PDS000120052.1,PDT001440317.1
Staphylococcus aureus,PDS000181460.1,PDT001830981.1
Staphylococcus aureus,PDS000115304.7,PDT001383536.1
Staphylococcus aureus,PDS000069849.1,PDT000813681.1
Staphylococcus aureus,PDS000068899.1,PDT000284580.2
Staphylococcus aureus,PDS000069996.1,PDT000589547.1
Staphylococcus aureus,PDS000125270.2,PDT001499690.4
Staphylococcus aureus,PDS000125193.2,PDT001500339.1
Staphylococcus aureus,PDS000125169.2,PDT001499045.4
Staphylococcus aureus,PDS000125806.1,PDT001500629.4
Staphylococcus aureus,PDS000125691.1,PDT001500367.4
Staphylococcus aureus,PDS000125230.2,PDT001499255.4
Staphylococcus aureus,PDS000127193.1,PDT001516995.1
Staphylococcus aureus,PDS000134312.1,PDT001590483.1
Staphylococcus aureus,PDS000132212.1,PDT001568070.1
Staphylococcus aureus,PDS000132210.1,PDT001568196.1
Staphylococcus aureus,PDS000129202.1,PDT001538465.1
Staphylococcus aureus,PDS000099847.1,PDT001187797.1
Staphylococcus aureus,PDS000069078.1,PDT000210123.2
Staphylococcus aureus,PDS000069041.1,PDT000229805.2
Staphylococcus aureus,PDS000069947.1,PDT000812748.1
Staphylococcus aureus,PDS000076901.1,PDT000904690.1
Staphylococcus aureus,PDS000167859.1,PDT001998032.1
Staphylococcus aureus,PDS000167851.1,PDT001998439.1
Staphylococcus aureus,PDS000167839.1,PDT001998783.1
Staphylococcus aureus,PDS000068594.1,PDT000408052.2
Staphylococcus aureus,PDS000069654.1,PDT000711663.2
Staphylococcus aureus,PDS000127577.1,PDT001524266.1
Staphylococcus aureus,PDS000135072.1,PDT001597710.1
Staphylococcus aureus,PDS000068608.1,PDT000400971.2
Staphylococcus aureus,PDS000068456.1,PDT000436743.2
Staphylococcus aureus,PDS000093612.1,PDT001098252.1
Staphylococcus aureus,PDS000127641.2,PDT001525626.1
Staphylococcus aureus,PDS000130786.1,PDT001556913.1
Staphylococcus aureus,PDS000164711.1,PDT001823830.1
Staphylococcus aureus,PDS000068798.1,PDT000813757.1
Staphylococcus aureus,PDS000069023.1,PDT000766262.2
Staphylococcus aureus,PDS000069522.1,PDT000813711.1
Staphylococcus aureus,PDS000136164.1,PDT001609726.1
Staphylococcus aureus,PDS000136136.1,PDT001609731.1
Staphylococcus aureus,PDS000128138.1,PDT001530373.1
Staphylococcus aureus,PDS000128103.1,PDT001530210.1
Staphylococcus aureus,PDS000128110.1,PDT001530400.1
Staphylococcus aureus,PDS000128230.1,PDT001530734.1
Staphylococcus aureus,PDS000128275.1,PDT001530993.1
Staphylococcus aureus,PDS000128001.1,PDT001531167.1
Staphylococcus aureus,PDS000127904.1,PDT001526655.1
Staphylococcus aureus,PDS000126996.1,PDT001515696.1
Staphylococcus aureus,PDS000126562.1,PDT001509372.1
Staphylococcus aureus,PDS000109680.1,PDT001307527.1
Staphylococcus aureus,PDS000109658.1,PDT001307466.1
Staphylococcus aureus,PDS000135396.1,PDT001601471.1
Staphylococcus aureus,PDS000135423.1,PDT001285226.1
Staphylococcus aureus,PDS000135835.1,PDT001606566.1
Staphylococcus aureus,PDS000135815.1,PDT001606573.1
Staphylococcus aureus,PDS000135804.1,PDT001606606.1
Staphylococcus aureus,PDS000135823.1,PDT001606551.1
Staphylococcus aureus,PDS000134633.1,PDT001594043.1
Staphylococcus aureus,PDS000103518.1,PDT001231491.1
Staphylococcus aureus,PDS000103526.1,PDT001231672.1
Staphylococcus aureus,PDS000102890.2,PDT001224549.1
Staphylococcus aureus,PDS000102875.1,PDT001224681.1
Staphylococcus aureus,PDS000103489.1,PDT001231644.1
Staphylococcus aureus,PDS000129257.1,PDT001538684.1
Staphylococcus aureus,PDS000133492.1,PDT001578431.1
Staphylococcus aureus,PDS000136077.1,PDT001607065.1
Staphylococcus aureus,PDS000125435.3,PDT001535909.1
Staphylococcus aureus,PDS000071853.1,PDT000839797.2
Staphylococcus aureus,PDS000134987.1,PDT001595942.1
Staphylococcus aureus,PDS000085781.1,PDT001022844.2
Staphylococcus aureus,PDS000085765.1,PDT001022827.2
Staphylococcus aureus,PDS000068548.2,PDT000486836.2
Staphylococcus aureus,PDS000135007.1,PDT001596028.1
Staphylococcus aureus,PDS000127295.1,PDT001519167.1
Staphylococcus aureus,PDS000168660.2,PDT002011520.1
Staphylococcus aureus,PDS000127292.1,PDT001519148.1
Staphylococcus aureus,PDS000168681.1,PDT002011443.1
Staphylococcus aureus,PDS000127297.1,PDT001519176.1
Staphylococcus aureus,PDS000077605.4,PDT000916461.1
Staphylococcus aureus,PDS000077579.1,PDT000916351.1
Staphylococcus aureus,PDS000077604.1,PDT000916395.1
Staphylococcus aureus,PDS000133161.1,PDT001575677.1
Staphylococcus aureus,PDS000106318.1,PDT001263839.1
Staphylococcus aureus,PDS000134842.1,PDT001595742.1
Staphylococcus aureus,PDS000127386.1,PDT001520241.1
Staphylococcus aureus,PDS000132227.1,PDT001568737.1
Staphylococcus aureus,PDS000127452.1,PDT001521222.1
Staphylococcus aureus,PDS000134863.1,PDT001520561.1
Staphylococcus aureus,PDS000132028.1,PDT001567462.1
Staphylococcus aureus,PDS000132329.1,PDT001571783.1
Staphylococcus aureus,PDS000132359.1,PDT001571730.1
Staphylococcus aureus,PDS000187195.2,PDT001059195.1
Staphylococcus aureus,PDS000136416.1,PDT001612119.1
Staphylococcus aureus,PDS000097874.1,PDT001162688.1
Staphylococcus aureus,PDS000122224.5,PDT001501064.1
Staphylococcus aureus,PDS000127471.1,PDT001522283.1
Staphylococcus aureus,PDS000175429.1,PDT002092543.1
Staphylococcus aureus,PDS000175424.1,PDT002092552.1
Staphylococcus aureus,PDS000136273.1,PDT001610736.1
Staphylococcus aureus,PDS000135088.2,PDT002091013.1
Staphylococcus aureus,PDS000097140.1,PDT001148273.1
Staphylococcus aureus,PDS000094643.1,PDT001112853.1
Staphylococcus aureus,PDS000126174.1,PDT001502215.1
Staphylococcus aureus,PDS000136092.1,PDT001607709.1
Staphylococcus aureus,PDS000138233.2,PDT001646632.1
Staphylococcus aureus,PDS000102115.2,PDT001214521.1
Staphylococcus aureus,PDS000135378.1,PDT001600337.1
Staphylococcus aureus,PDS000135993.1,PDT001174351.1
Staphylococcus aureus,PDS000136071.1,PDT001607753.1
Staphylococcus aureus,PDS000115331.1,PDT001385653.1
Staphylococcus aureus,PDS000141661.1,PDT001686963.1
Staphylococcus aureus,PDS000127690.1,PDT001324353.1
Staphylococcus aureus,PDS000117278.1,PDT001408822.1
Staphylococcus aureus,PDS000103554.1,PDT001231991.1
Staphylococcus aureus,PDS000103556.1,PDT001231978.1
Staphylococcus aureus,PDS000127176.1,PDT001516377.1
Staphylococcus aureus,PDS000136062.2,PDT001783578.1
Staphylococcus aureus,PDS000127795.1,PDT001526941.1
Staphylococcus aureus,PDS000145002.1,PDT001720718.1
Staphylococcus aureus,PDS000128858.1,PDT001536149.1
Staphylococcus aureus,PDS000128957.1,PDT001536256.1
Staphylococcus aureus,PDS000128969.1,PDT001536015.1
Staphylococcus aureus,PDS000128968.1,PDT001536059.1
Staphylococcus aureus,PDS000128894.1,PDT001536169.1
Staphylococcus aureus,PDS000128684.1,PDT001536364.1
Staphylococcus aureus,PDS000128837.1,PDT001534576.1
Staphylococcus aureus,PDS000189010.1,PDT001355447.1
Staphylococcus aureus,PDS000069869.4,PDT000995024.1
Staphylococcus aureus,PDS000069873.2,PDT001048991.1
Staphylococcus aureus,PDS000117381.1,PDT001409786.1
Staphylococcus aureus,PDS000128981.2,PDT001501206.1
Staphylococcus aureus,PDS000133310.1,PDT001578765.1
Staphylococcus aureus,PDS000163813.1,PDT001507790.1
Staphylococcus aureus,PDS000069650.3,PDT000284235.2
Staphylococcus aureus,PDS000123390.1,PDT001486220.1
Staphylococcus aureus,PDS000131183.5,PDT001565082.1
Staphylococcus aureus,PDS000131452.1,PDT001562975.1
Staphylococcus aureus,PDS000131463.1,PDT001563675.1
Staphylococcus aureus,PDS000131627.1,PDT001562346.1
Staphylococcus aureus,PDS000131349.1,PDT001564549.1
Staphylococcus aureus,PDS000068044.9,PDT001098053.1
Staphylococcus aureus,PDS000131148.2,PDT001559967.1
Staphylococcus aureus,PDS000131850.1,PDT001565439.1
Staphylococcus aureus,PDS000153491.1,PDT001820347.1
Staphylococcus aureus,PDS000170796.2,PDT002043655.1
Staphylococcus aureus,PDS000175194.1,PDT002090710.1
Staphylococcus aureus,PDS000175225.1,PDT002091144.1
Staphylococcus aureus,PDS000175226.1,PDT002090575.1
Staphylococcus aureus,PDS000131508.2,PDT002091065.1
Staphylococcus aureus,PDS000175290.1,PDT002091133.1
Staphylococcus aureus,PDS000131799.2,PDT002091178.1
Staphylococcus aureus,PDS000175299.1,PDT002091134.1
Staphylococcus aureus,PDS000175209.1,PDT002090635.1
Staphylococcus aureus,PDS000131386.2,PDT001565926.1
Staphylococcus aureus,PDS000131593.2,PDT001562380.1
Staphylococcus aureus,PDS000131584.1,PDT001562512.1
Staphylococcus aureus,PDS000131124.2,PDT001562867.1
Staphylococcus aureus,PDS000131381.1,PDT001561126.1
Staphylococcus aureus,PDS000131592.2,PDT001566386.1
Staphylococcus aureus,PDS000131717.1,PDT001562025.1
Staphylococcus aureus,PDS000131923.2,PDT001565985.1
Staphylococcus aureus,PDS000136052.2,PDT001783554.1
Staphylococcus aureus,PDS000150235.1,PDT001646641.1
Staphylococcus aureus,PDS000150234.1,PDT001606976.1
Staphylococcus aureus,PDS000115306.3,PDT001385729.1
Staphylococcus aureus,PDS000137884.1,PDT001644464.1
Staphylococcus aureus,PDS000137913.1,PDT001643951.1
Staphylococcus aureus,PDS000137838.2,PDT001644528.1
Staphylococcus aureus,PDS000168504.1,PDT002007777.1
Staphylococcus aureus,PDS000142021.1,PDT001690747.1
Staphylococcus aureus,PDS000188794.3,PDT002331323.1
Staphylococcus aureus,PDS000163694.1,PDT001949428.1
Staphylococcus aureus,PDS000148855.1,PDT001507471.1
Staphylococcus aureus,PDS000148833.1,PDT001773450.1
Staphylococcus aureus,PDS000148948.1,PDT001507865.1
Staphylococcus aureus,PDS000148823.1,PDT001773342.1
Staphylococcus aureus,PDS000092472.4,PDT002286794.1
Staphylococcus aureus,PDS000134645.2,PDT001592737.1
Staphylococcus aureus,PDS000161021.1,PDT001908109.1
Staphylococcus aureus,PDS000166641.1,PDT001975336.1
Staphylococcus aureus,PDS000165721.1,PDT001975261.1
Staphylococcus aureus,PDS000182700.1,PDT002164906.1
Staphylococcus aureus,PDS000188923.1,PDT002261819.1
Staphylococcus aureus,PDS000170578.1,PDT002038652.1
Staphylococcus aureus,PDS000138242.2,PDT001646750.1
Staphylococcus aureus,PDS000175118.1,PDT002090128.1
Staphylococcus aureus,PDS000175091.1,PDT002090006.1
Staphylococcus aureus,PDS000109020.2,PDT002089167.1
Staphylococcus aureus,PDS000180563.1,PDT002100230.1
Staphylococcus aureus,PDS000179683.1,PDT002122856.1
Staphylococcus aureus,PDS000134658.3,PDT002363757.1
Staphylococcus aureus,PDS000134646.2,PDT001311038.1
Staphylococcus aureus,PDS000092026.3,PDT002287254.1
Staphylococcus aureus,PDS000190526.2,PDT002286551.1
Staphylococcus aureus,PDS000190794.1,PDT002286554.1
Staphylococcus aureus,PDS000190550.1,PDT002287235.1
Staphylococcus aureus,PDS000072554.3,PDT002287008.1
Staphylococcus aureus,PDS000190513.2,PDT002287135.1
Staphylococcus aureus,PDS000190554.1,PDT002286832.1
Staphylococcus aureus,PDS000188798.1,PDT002257022.1
Staphylococcus aureus,PDS000194594.2,PDT002339726.1
Staphylococcus aureus,PDS000194509.1,PDT002339884.1
Staphylococcus aureus,PDS000188233.2,PDT002319085.1
Staphylococcus aureus,PDS000192269.1,PDT002301916.1
Staphylococcus aureus,PDS000068631.1,PDT000371464.2
Staphylococcus aureus,PDS000068641.1,PDT000371477.2
Staphylococcus aureus,PDS000132277.4,PDT001571073.1
Staphylococcus aureus,PDS000144037.1,PDT001712112.1
Staphylococcus aureus,PDS000144250.1,PDT001713961.1
Staphylococcus aureus,PDS000144458.1,PDT001714170.1
Staphylococcus aureus,PDS000144510.1,PDT001713145.1
Staphylococcus aureus,PDS000144330.1,PDT001713997.1
Staphylococcus aureus,PDS000144189.1,PDT001712046.1
Staphylococcus aureus,PDS000144363.1,PDT001711619.1
Staphylococcus aureus,PDS000144170.1,PDT001715886.1
Staphylococcus aureus,PDS000144276.1,PDT001714873.1
Staphylococcus aureus,PDS000144164.1,PDT001715803.1
Staphylococcus aureus,PDS000144507.1,PDT001714198.1
Staphylococcus aureus,PDS000144388.1,PDT001711624.1
Staphylococcus aureus,PDS000144291.1,PDT001715492.1
Staphylococcus aureus,PDS000144228.1,PDT001714988.1
Staphylococcus aureus,PDS000069434.1,PDT000132979.2
Staphylococcus aureus,PDS000144375.1,PDT001713912.1
Staphylococcus aureus,PDS000144198.1,PDT001711941.1
Staphylococcus aureus,PDS000144242.1,PDT001715583.1
Staphylococcus aureus,PDS000144450.1,PDT001715857.1
Staphylococcus aureus,PDS000144475.1,PDT001713635.1
Staphylococcus aureus,PDS000069215.1,PDT000080084.2
Staphylococcus aureus,PDS000128480.1,PDT001532555.1
Staphylococcus aureus,PDS000068318.2,PDT001532920.1
Staphylococcus aureus,PDS000128584.1,PDT001532434.1
Staphylococcus aureus,PDS000128464.1,PDT001532836.1
Staphylococcus aureus,PDS000069878.1,PDT000118786.2
Staphylococcus aureus,PDS000067916.1,PDT000116381.2
Staphylococcus aureus,PDS000069271.2,PDT000079646.2
Staphylococcus aureus,PDS000069270.1,PDT000090439.2
Staphylococcus aureus,PDS000133503.1,PDT001579104.1
Staphylococcus aureus,PDS000129851.1,PDT001543849.1
Staphylococcus aureus,PDS000129784.1,PDT001543835.1
Staphylococcus aureus,PDS000130655.1,PDT001553475.1
Staphylococcus aureus,PDS000130532.1,PDT001553849.1
Staphylococcus aureus,PDS000130490.1,PDT001553123.1
Staphylococcus aureus,PDS000130566.1,PDT001554296.1
Staphylococcus aureus,PDS000130711.1,PDT001554577.1
Staphylococcus aureus,PDS000130486.1,PDT001553719.1
Staphylococcus aureus,PDS000130465.1,PDT001553000.1
Staphylococcus aureus,PDS000137716.1,PDT001645962.1
Staphylococcus aureus,PDS000069805.1,PDT000670345.2
Staphylococcus aureus,PDS000134970.1,PDT001595736.1
Staphylococcus aureus,PDS000127443.2,PDT000790975.2
Staphylococcus aureus,PDS000132017.1,PDT001567660.1
Staphylococcus aureus,PDS000132084.1,PDT001520967.1
Staphylococcus aureus,PDS000127435.3,PDT001521867.1
Staphylococcus aureus,PDS000132129.1,PDT001567651.1
Staphylococcus aureus,PDS000132003.1,PDT001567260.1
Staphylococcus aureus,PDS000068732.2,PDT000361637.2
Staphylococcus aureus,PDS000126296.1,PDT001506898.1
Staphylococcus aureus,PDS000093119.1,PDT000202383.2
Staphylococcus aureus,PDS000093106.2,PDT001506704.1
Staphylococcus aureus,PDS000067846.1,PDT000444225.1
Staphylococcus aureus,PDS000068041.1,PDT000810609.1
Staphylococcus aureus,PDS000129183.1,PDT001539151.1
Staphylococcus aureus,PDS000140070.1,PDT001667925.1
Staphylococcus aureus,PDS000140402.1,PDT001669455.1
Staphylococcus aureus,PDS000140328.1,PDT001669625.1
Staphylococcus aureus,PDS000180462.1,PDT002131584.1
Staphylococcus aureus,PDS000144395.1,PDT001711865.1
Staphylococcus aureus,PDS000135114.2,PDT001597837.2
Staphylococcus aureus,PDS000069437.1,PDT000772817.2
Staphylococcus aureus,PDS000069464.1,PDT000772466.2
Staphylococcus aureus,PDS000069410.1,PDT000790262.2
Staphylococcus aureus,PDS000069377.1,PDT000790686.2
Staphylococcus aureus,PDS000146536.1,PDT001547473.1
Staphylococcus aureus,PDS000133562.1,PDT001579777.1
Staphylococcus aureus,PDS000134466.1,PDT001557046.1
Staphylococcus aureus,PDS000130994.1,PDT001556973.1
Staphylococcus aureus,PDS000068097.3,PDT000184716.2
Staphylococcus aureus,PDS000127831.1,PDT001526066.1
Staphylococcus aureus,PDS000143846.1,PDT001710428.1
Staphylococcus aureus,PDS000143807.1,PDT001710877.1
Staphylococcus aureus,PDS000143874.1,PDT001710433.1
Staphylococcus aureus,PDS000143871.1,PDT001710800.1
Staphylococcus aureus,PDS000133482.1,PDT001579289.1
Staphylococcus aureus,PDS000111868.1,PDT001337506.1
Staphylococcus aureus,PDS000111935.1,PDT001337598.1
Staphylococcus aureus,PDS000111934.1,PDT001337469.1
Staphylococcus aureus,PDS000111930.1,PDT001337622.1
Staphylococcus aureus,PDS000122344.1,PDT000886929.1
Staphylococcus aureus,PDS000122322.1,PDT000887621.1
Staphylococcus aureus,PDS000122220.1,PDT001191632.2
Staphylococcus aureus,PDS000126530.1,PDT001510432.1
Staphylococcus aureus,PDS000126496.2,PDT002033455.1
Staphylococcus aureus,PDS000126494.1,PDT001510288.1
Staphylococcus aureus,PDS000135319.1,PDT001597945.2
Staphylococcus aureus,PDS000069184.1,PDT000805016.2
Staphylococcus aureus,PDS000125445.1,PDT001012967.1
Staphylococcus aureus,PDS000130241.1,PDT001550007.1
Staphylococcus aureus,PDS000133868.1,PDT001583087.1
Staphylococcus aureus,PDS000136173.1,PDT001608437.1
Staphylococcus aureus,PDS000130335.1,PDT001551235.1
Staphylococcus aureus,PDS000129437.1,PDT001539794.1
Staphylococcus aureus,PDS000129424.1,PDT001539757.1
Staphylococcus aureus,PDS000153818.1,PDT001825018.1
Staphylococcus aureus,PDS000153833.1,PDT001825003.1
Staphylococcus aureus,PDS000124821.1,PDT001492286.1
Staphylococcus aureus,PDS000165882.1,PDT001976211.1
Staphylococcus aureus,PDS000165797.1,PDT001976699.1
Staphylococcus aureus,PDS000165862.1,PDT001976385.1
Staphylococcus aureus,PDS000165954.1,PDT001976668.1
Staphylococcus aureus,PDS000144937.3,PDT001720335.1
Staphylococcus aureus,PDS000164646.2,PDT001961670.1
Staphylococcus aureus,PDS000144941.3,PDT002032399.1
Staphylococcus aureus,PDS000160648.2,PDT001914379.1
Staphylococcus aureus,PDS000160878.1,PDT001903717.1
Staphylococcus aureus,PDS000170347.1,PDT002033973.1
Staphylococcus aureus,PDS000170317.1,PDT002033735.1
Staphylococcus aureus,PDS000170367.1,PDT002033396.1
Staphylococcus aureus,PDS000170346.1,PDT002033295.1
Staphylococcus aureus,PDS000175322.3,PDT002117722.1
Staphylococcus aureus,PDS000175262.3,PDT002117754.1
Staphylococcus aureus,PDS000067768.4,PDT001564190.1
Staphylococcus aureus,PDS000135611.1,PDT001601883.1
Staphylococcus aureus,PDS000126282.1,PDT001507936.1
Staphylococcus aureus,PDS000069802.1,PDT000050404.2
Staphylococcus aureus,PDS000127765.1,PDT001527899.1
Staphylococcus aureus,PDS000154294.3,PDT001830777.2
Staphylococcus aureus,PDS000068840.2,PDT001793064.1
Staphylococcus aureus,PDS000069028.1,PDT000236828.2
Staphylococcus aureus,PDS000130789.2,PDT001556726.1
Staphylococcus aureus,PDS000135456.2,PDT001600858.1
Staphylococcus aureus,PDS000129249.1,PDT001539538.1
Staphylococcus aureus,PDS000125268.2,PDT001498779.6
Staphylococcus aureus,PDS000125190.2,PDT001499059.1
Staphylococcus aureus,PDS000125853.1,PDT001500619.1
Staphylococcus aureus,PDS000125876.1,PDT001498919.4
Staphylococcus aureus,PDS000125847.1,PDT001499908.4
Staphylococcus aureus,PDS000125201.2,PDT001499248.1
Staphylococcus aureus,PDS000125787.1,PDT001499458.1
Staphylococcus aureus,PDS000125231.2,PDT001500388.4
Staphylococcus aureus,PDS000146538.1,PDT001739816.1
Staphylococcus aureus,PDS000127652.2,PDT001525684.1
Staphylococcus aureus,PDS000134296.1,PDT001590529.1
Staphylococcus aureus,PDS000134305.1,PDT001590486.1
Staphylococcus aureus,PDS000132019.2,PDT001568209.1
Staphylococcus aureus,PDS000132201.1,PDT001568435.1
Staphylococcus aureus,PDS000132145.1,PDT001568348.1
Staphylococcus aureus,PDS000132154.1,PDT001568181.1
Staphylococcus aureus,PDS000132209.1,PDT001569047.1
Staphylococcus aureus,PDS000129285.1,PDT000772520.2
Staphylococcus aureus,PDS000099851.1,PDT001187666.1
Staphylococcus aureus,PDS000130784.1,PDT001556618.1
Staphylococcus aureus,PDS000126448.1,PDT001508939.1
Staphylococcus aureus,PDS000126535.1,PDT001508675.1
Staphylococcus aureus,PDS000126556.1,PDT001508720.1
Staphylococcus aureus,PDS000126536.1,PDT001508676.1
Staphylococcus aureus,PDS000126549.1,PDT001509055.1
Staphylococcus aureus,PDS000135071.1,PDT001597587.1
Staphylococcus aureus,PDS000068766.1,PDT000326667.2
Staphylococcus aureus,PDS000068622.1,PDT000371554.2
