scientific_name,erd_group,target_acc,asm_acc
Enterococcus faecium,PDS000059730.6,PDT001189652.1,GCA_021036105.1
Enterococcus faecium,PDS000059728.1,PDT000697505.1,
Enterococcus faecium,PDS000059217.1,PDT000694088.1,GCA_015496595.1
Enterococcus faecium,PDS000059216.1,PDT000694191.1,GCA_015496255.1
Enterococcus faecium,PDS000059675.4,PDT000700752.1,GCA_015450975.1
Enterococcus faecium,PDS000065398.1,PDT000785275.1,GCA_015361055.1
Enterococcus faecium,PDS000172052.1,PDT000860772.1,
Enterococcus faecium,PDS000058989.1,PDT000442703.1,
Enterococcus faecium,PDS000059269.2,PDT000695965.1,
Enterococcus faecium,PDS000190811.1,PDT000735567.1,
Enterococcus faecium,PDS000059241.3,PDT000697164.1,
Enterococcus faecium,PDS000059476.2,PDT000697252.1,
Enterococcus faecium,PDS000059466.3,PDT000698287.1,
Enterococcus faecium,PDS000117136.3,PDT000699036.1,
Enterococcus faecium,PDS000059610.2,PDT000698516.1,
Enterococcus faecium,PDS000100061.1,PDT001189452.1,
Enterococcus faecium,PDS000063013.6,PDT001219165.1,GCA_021427405.1
Enterococcus faecium,PDS000081884.6,PDT001896513.1,
Enterococcus faecium,PDS000190814.1,PDT002286268.1,
Enterococcus faecium,PDS000190847.2,PDT001210345.1,
Enterococcus faecium,PDS000137444.3,PDT001638256.1,GCA_028782025.1
Enterococcus faecium,PDS000189635.4,PDT002268695.1,
Enterococcus faecium,PDS000059112.1,PDT000105897.2,GCA_001543665.1
Enterococcus faecium,PDS000058972.2,PDT000605333.2,GCA_008921825.1
Enterococcus faecium,PDS000062967.1,PDT000740679.1,GCA_015399665.1
Enterococcus faecium,PDS000059551.1,PDT000704059.1,GCA_015414475.1
Enterococcus faecium,PDS000077222.4,PDT000907209.1,GCA_015772025.1
Enterococcus faecium,PDS000061372.6,PDT000907122.1,GCA_015770275.1
Enterococcus faecium,PDS000058970.9,PDT000929442.1,GCA_016532105.1
Enterococcus faecium,PDS000061368.4,PDT000907141.1,GCA_015770685.1
Enterococcus faecium,PDS000059153.8,PDT000907104.1,GCA_015769915.1
Enterococcus faecium,PDS000072954.5,PDT000924241.1,GCA_016400945.1
Enterococcus faecium,PDS000058973.7,PDT000924012.1,GCA_016396085.1
Enterococcus faecium,PDS000058980.11,PDT000913084.1,GCA_015993305.1
Enterococcus faecium,PDS000059135.1,PDT000645260.2,GCA_009734975.1
Enterococcus faecium,PDS000059152.10,PDT002258344.1,
Enterococcus faecium,PDS000073553.1,PDT000691180.1,GCA_009184325.1
Enterococcus faecium,PDS000105707.2,PDT001256604.1,GCA_022412595.1
Enterococcus faecium,PDS000097013.5,PDT001599647.1,GCA_028335465.1
Enterococcus faecium,PDS000170773.1,PDT000996386.1,GCA_017709735.1
Enterococcus faecium,PDS000102077.1,PDT001213295.1,GCA_021335995.1
Enterococcus faecium,PDS000102083.1,PDT001213336.1,GCA_021339235.1
Enterococcus faecium,PDS000102087.1,PDT001213739.1,GCA_021318695.1
Enterococcus faecium,PDS000105909.1,PDT001259099.1,GCA_022465015.1
Enterococcus faecium,PDS000172003.1,PDT001896526.1,
Enterococcus faecium,PDS000187525.1,PDT002239683.1,GCA_040493615.1
Enterococcus faecium,PDS000117141.1,PDT001405382.1,GCA_024773005.1
Enterococcus faecium,PDS000090678.1,PDT001049079.1,GCA_018589985.1
Enterococcus faecium,PDS000122157.1,PDT001474276.1,GCA_025972645.1
Enterococcus faecium,PDS000171995.1,PDT001474065.1,
Enterococcus faecium,PDS000137281.1,PDT001118332.1,GCA_019780345.1
Enterococcus faecium,PDS000171913.1,PDT001664556.1,
Enterococcus faecium,PDS000154624.1,PDT001837754.1,
Enterococcus faecium,PDS000154353.1,PDT001831655.1,GCA_030941645.1
Enterococcus faecium,PDS000179551.1,PDT002121298.1,GCA_037477105.1
Enterococcus faecium,PDS000189632.1,PDT002274115.1,GCA_040914885.1
Enterococcus faecium,PDS000121534.3,PDT002134725.1,
Enterococcus faecium,PDS000059395.1,PDT000700799.1,GCA_015450005.1
Enterococcus faecium,PDS000059479.2,PDT000701097.1,GCA_015437905.1
Enterococcus faecium,PDS000059705.1,PDT000701733.1,GCA_015428525.1
Enterococcus faecium,PDS000059720.1,PDT000701932.1,GCA_015426345.1
Enterococcus faecium,PDS000059692.1,PDT000702378.1,GCA_015421255.1
Enterococcus faecium,PDS000059223.1,PDT000694280.1,GCA_015495315.1
Enterococcus faecium,PDS000059059.3,PDT000697623.1,
Enterococcus faecium,PDS000082444.2,PDT001472282.1,
Enterococcus faecium,PDS000059683.4,PDT000695588.1,
Enterococcus faecium,PDS000059088.4,PDT000861239.1,
Enterococcus faecium,PDS000073558.1,PDT000861208.1,
Enterococcus faecium,PDS000059093.5,PDT000860736.1,
Enterococcus faecium,PDS000059195.5,PDT000696733.1,
Enterococcus faecium,PDS000059453.5,PDT000700643.1,
Enterococcus faecium,PDS000059273.3,PDT000695829.1,
Enterococcus faecium,PDS000059111.8,PDT000696066.1,
Enterococcus faecium,PDS000059469.2,PDT000697171.1,
Enterococcus faecium,PDS000059483.2,PDT000698161.1,
Enterococcus faecium,PDS000059322.9,PDT001531979.1,GCA_026952305.1
Enterococcus faecium,PDS000059280.5,PDT000725112.1,
Enterococcus faecium,PDS000078563.1,PDT000927834.1,
Enterococcus faecium,PDS000121110.1,PDT001189379.1,
Enterococcus faecium,PDS000059595.3,PDT000702130.1,
Enterococcus faecium,PDS000165197.4,PDT002274692.1,
Enterococcus faecium,PDS000122951.2,PDT001482378.1,GCA_026101235.1
Enterococcus faecium,PDS000171932.1,PDT001452160.1,GCA_036097675.1
Enterococcus faecium,PDS000059421.2,PDT000703902.1,
Enterococcus faecium,PDS000059104.2,PDT000164590.2,GCA_001750885.1
Enterococcus faecium,PDS000059553.1,PDT000703962.1,
Enterococcus faecium,PDS000059072.1,PDT000255379.2,GCA_002562815.1
Enterococcus faecium,PDS000189336.1,PDT000929351.1,GCA_016526165.1
Enterococcus faecium,PDS000058945.6,PDT000929414.1,GCA_016531565.1
Enterococcus faecium,PDS000058952.10,PDT000923893.1,GCA_016393605.1
Enterococcus faecium,PDS000077220.2,PDT000924155.1,GCA_016399085.1
Enterococcus faecium,PDS000058974.8,PDT000907139.1,GCA_015770635.1
Enterococcus faecium,PDS000058940.3,PDT000907238.1,GCA_015772615.1
Enterococcus faecium,PDS000063135.1,PDT000743156.1,GCA_015363845.1
Enterococcus faecium,PDS000062992.1,PDT000741710.1,GCA_015390825.1
Enterococcus faecium,PDS000180898.1,PDT002139110.1,GCA_038278595.1
Enterococcus faecium,PDS000059627.6,PDT000702122.1,
Enterococcus faecium,PDS000095031.2,PDT001116489.1,GCA_019734055.1
Enterococcus faecium,PDS000122153.1,PDT001473923.1,GCA_025969205.1
Enterococcus faecium,PDS000199043.1,PDT002387534.1,GCA_041949895.1
Enterococcus faecium,PDS000075151.1,PDT000879622.1,GCA_015340105.1
Enterococcus faecium,PDS000090575.1,PDT001049488.1,GCA_018531545.1
Enterococcus faecium,PDS000188712.1,PDT002258850.1,
Enterococcus faecium,PDS000098984.2,PDT001176204.1,GCA_020942745.1
Enterococcus faecium,PDS000097971.1,PDT001162844.1,GCA_020745255.1
Enterococcus faecium,PDS000095032.3,PDT001500790.1,GCA_026308885.1
Enterococcus faecium,PDS000062994.4,PDT000741893.1,GCA_015386775.1
Enterococcus faecium,PDS000122161.2,PDT001473984.1,GCA_025984225.1
Enterococcus faecium,PDS000119800.5,PDT002054771.1,
Enterococcus faecium,PDS000161118.1,PDT001909038.1,GCA_032186045.1
Enterococcus faecium,PDS000161122.1,PDT001909134.1,GCA_032188015.1
Enterococcus faecium,PDS000164224.1,PDT001955989.1,GCA_032950975.1
Enterococcus faecium,PDS000172694.1,PDT000898860.1,GCA_015669035.1
Enterococcus faecium,PDS000121407.2,PDT001462668.1,GCA_025753175.1
Enterococcus faecium,PDS000179221.1,PDT002118291.1,
Enterococcus faecium,PDS000063007.4,PDT002118335.1,
Enterococcus faecium,PDS000199276.1,PDT000763973.1,GCA_013327215.1
Enterococcus faecium,PDS000059482.3,PDT000700851.1,GCA_015449525.1
Enterococcus faecium,PDS000059690.1,PDT000702143.1,GCA_015425645.1
Enterococcus faecium,PDS000172022.1,PDT000694183.1,
Enterococcus faecium,PDS000110379.1,PDT000703517.1,GCA_015419085.1
Enterococcus faecium,PDS000073546.6,PDT001213370.1,GCA_021331075.1
Enterococcus faecium,PDS000061199.1,PDT000700648.1,
Enterococcus faecium,PDS000059470.2,PDT000697026.1,
Enterococcus faecium,PDS000059316.1,PDT000694357.1,GCA_015495075.1
Enterococcus faecium,PDS000063248.5,PDT000747268.1,
Enterococcus faecium,PDS000062654.1,PDT000734549.1,
Enterococcus faecium,PDS000059687.15,PDT000742507.1,
Enterococcus faecium,PDS000059267.16,PDT000741127.1,
Enterococcus faecium,PDS000062304.5,PDT000729702.2,GCA_012933245.2
Enterococcus faecium,PDS000124914.1,PDT001494486.1,GCA_026330995.1
Enterococcus faecium,PDS000172002.5,PDT001896333.1,
Enterococcus faecium,PDS000059124.1,PDT000070336.2,GCA_001056925.1
Enterococcus faecium,PDS000059015.4,PDT001163136.1,GCA_020747225.1
Enterococcus faecium,PDS000059033.6,PDT000696849.1,
Enterococcus faecium,PDS000059554.3,PDT000703943.1,GCA_015416365.1
Enterococcus faecium,PDS000063009.1,PDT000704401.1,GCA_015408445.1
Enterococcus faecium,PDS000110251.1,PDT000701295.1,GCA_015435725.1
Enterococcus faecium,PDS000059709.1,PDT000705317.1,GCA_015402605.1
Enterococcus faecium,PDS000058981.7,PDT000913170.1,GCA_015995025.1
Enterococcus faecium,PDS000058971.4,PDT000913088.1,GCA_015993385.1
Enterococcus faecium,PDS000127983.1,PDT001532015.1,GCA_026953915.1
Enterococcus faecium,PDS000059717.4,PDT000704357.1,GCA_015409485.1
Enterococcus faecium,PDS000105703.2,PDT001831623.1,GCA_030942285.1
Enterococcus faecium,PDS000180903.1,PDT002139178.1,GCA_038275765.1
Enterococcus faecium,PDS000082442.1,PDT000976463.1,GCA_017260855.1
Enterococcus faecium,PDS000096527.1,PDT001139214.1,GCA_020163175.1
Enterococcus faecium,PDS000070241.2,PDT000820589.1,GCA_015349545.1
Enterococcus faecium,PDS000078330.1,PDT000925872.1,GCA_016415385.1
Enterococcus faecium,PDS000194750.1,PDT001049489.1,GCA_018531555.1
Enterococcus faecium,PDS000102063.3,PDT001213708.1,GCA_021332155.1
Enterococcus faecium,PDS000098942.3,PDT001176342.1,
Enterococcus faecium,PDS000098973.2,PDT002259103.1,
Enterococcus faecium,PDS000188724.1,PDT002257858.1,
Enterococcus faecium,PDS000188728.1,PDT002257625.1,
Enterococcus faecium,PDS000188754.1,PDT002257778.1,
Enterococcus faecium,PDS000105910.1,PDT001259156.1,GCA_022469255.1
Enterococcus faecium,PDS000097960.1,PDT001162998.1,GCA_020745195.1
Enterococcus faecium,PDS000165612.1,PDT001894848.1,GCA_033455325.1
Enterococcus faecium,PDS000171970.1,PDT001474404.1,
Enterococcus faecium,PDS000161121.2,PDT001952948.1,GCA_032952435.1
Enterococcus faecium,PDS000180780.2,PDT001599613.1,GCA_028319935.1
Enterococcus faecium,PDS000137291.1,PDT001636397.1,GCA_028745765.1
Enterococcus faecium,PDS000190808.1,PDT001843392.1,GCA_030656815.1
Enterococcus faecium,PDS000179556.1,PDT002121190.1,GCA_037474945.1
Enterococcus faecium,PDS000179541.1,PDT002121063.1,GCA_037471855.1
Enterococcus faecium,PDS000179560.1,PDT002121180.1,GCA_037474745.1
Enterococcus faecium,PDS000059409.2,PDT000701067.1,GCA_015440265.1
Enterococcus faecium,PDS000059390.2,PDT000700877.1,GCA_015448925.1
Enterococcus faecium,PDS000059716.9,PDT000701704.1,GCA_015429665.1
Enterococcus faecium,PDS000103438.1,PDT000701895.1,
Enterococcus faecium,PDS000059573.1,PDT000702110.1,
Enterococcus faecium,PDS000059248.3,PDT000695736.1,
Enterococcus faecium,PDS000059214.2,PDT000860752.1,
Enterococcus faecium,PDS000059439.1,PDT000696646.1,
Enterococcus faecium,PDS000059246.1,PDT000699369.1,
Enterococcus faecium,PDS000059258.1,PDT000696069.1,
Enterococcus faecium,PDS000059444.2,PDT000697294.1,
Enterococcus faecium,PDS000171939.1,PDT001557437.1,
Enterococcus faecium,PDS000171904.1,PDT000696902.1,
Enterococcus faecium,PDS000171919.1,PDT000696861.1,
Enterococcus faecium,PDS000059684.1,PDT000698192.1,
Enterococcus faecium,PDS000059751.1,PDT000697558.1,
Enterococcus faecium,PDS000062988.5,PDT000889178.1,
Enterococcus faecium,PDS000059289.5,PDT000698561.1,
Enterococcus faecium,PDS000059602.2,PDT000698509.1,
Enterococcus faecium,PDS000171916.1,PDT000927822.1,
Enterococcus faecium,PDS000190824.1,PDT000968347.1,GCA_016981095.1
Enterococcus faecium,PDS000059105.1,PDT000105904.2,GCA_001543825.1
Enterococcus faecium,PDS000059115.2,PDT000578358.2,GCA_008131725.1
Enterococcus faecium,PDS000164992.1,PDT001967571.1,GCA_033282745.1
Enterococcus faecium,PDS000058929.3,PDT000907138.1,GCA_015770615.1
Enterococcus faecium,PDS000058932.6,PDT000923936.1,GCA_016394505.1
Enterococcus faecium,PDS000167022.1,PDT001992362.1,GCA_033834965.1
Enterococcus faecium,PDS000059681.1,PDT000705634.1,GCA_015400625.1
Enterococcus faecium,PDS000172050.1,PDT000428036.2,GCA_900635365.1
Enterococcus faecium,PDS000073563.1,PDT000860362.1,GCA_015344245.1
Enterococcus faecium,PDS000082460.1,PDT000976580.1,GCA_017261015.1
Enterococcus faecium,PDS000096529.2,PDT001139236.1,GCA_020163605.1
Enterococcus faecium,PDS000076254.3,PDT000893113.1,GCA_015538865.1
Enterococcus faecium,PDS000098990.3,PDT001177162.1,GCA_020933865.1
Enterococcus faecium,PDS000105923.1,PDT001259006.1,GCA_022463075.1
Enterococcus faecium,PDS000133008.1,PDT001576777.1,GCA_947051855.1
Enterococcus faecium,PDS000097983.3,PDT001163094.1,GCA_020747825.1
Enterococcus faecium,PDS000122164.1,PDT001474281.1,GCA_025970105.1
Enterococcus faecium,PDS000164065.1,PDT001952944.1,GCA_032952275.1
Enterococcus faecium,PDS000164069.1,PDT001952839.1,GCA_032948975.1
Enterococcus faecium,PDS000179542.1,PDT002121318.1,GCA_037477505.1
Enterococcus faecium,PDS000171915.1,PDT000702320.1,
Enterococcus faecium,PDS000122041.1,PDT001472314.1,
Enterococcus faecium,PDS000122049.1,PDT001472348.1,
Enterococcus faecium,PDS000059340.2,PDT000699637.1,GCA_015467525.1
Enterococcus faecium,PDS000058990.1,PDT000442684.1,
Enterococcus faecium,PDS000063095.5,PDT001219190.1,GCA_021427505.1
Enterococcus faecium,PDS000059727.2,PDT000697522.1,
Enterococcus faecium,PDS000171931.1,PDT000696834.1,
Enterococcus faecium,PDS000059426.7,PDT000697163.1,
Enterococcus faecium,PDS000122050.1,PDT000729696.1,GCA_012933105.1
Enterococcus faecium,PDS000101648.2,PDT001207846.1,GCA_021245105.1
Enterococcus faecium,PDS000159759.2,PDT001896591.1,
Enterococcus faecium,PDS000190823.1,PDT002290495.1,
Enterococcus faecium,PDS000190815.3,PDT002288673.1,
Enterococcus faecium,PDS000062959.1,PDT000740863.1,GCA_015397085.1
Enterococcus faecium,PDS000059550.1,PDT000704130.1,GCA_015412505.1
Enterococcus faecium,PDS000059759.2,PDT000704480.1,GCA_015408105.1
Enterococcus faecium,PDS000059559.1,PDT000704481.1,GCA_015408165.1
Enterococcus faecium,PDS000164998.1,PDT001967457.1,GCA_033276025.1
Enterococcus faecium,PDS000059150.10,PDT000923911.1,GCA_016393965.1
Enterococcus faecium,PDS000169668.2,PDT002024148.1,GCA_034311385.1
Enterococcus faecium,PDS000172039.1,PDT000743120.1,GCA_015365745.1
Enterococcus faecium,PDS000171935.1,PDT001523921.1,GCA_036096935.1
Enterococcus faecium,PDS000095030.1,PDT001116487.1,GCA_019733915.1
Enterococcus faecium,PDS000082440.1,PDT000976455.1,GCA_017261195.1
Enterococcus faecium,PDS000126650.2,PDT001931336.1,GCA_032668025.1
Enterococcus faecium,PDS000063136.14,PDT001259137.1,GCA_022468625.1
Enterococcus faecium,PDS000102059.1,PDT001213821.1,GCA_021326585.1
Enterococcus faecium,PDS000102065.1,PDT001213507.1,GCA_021330195.1
Enterococcus faecium,PDS000091898.2,PDT001076868.1,GCA_019033505.1
Enterococcus faecium,PDS000098954.1,PDT001177183.1,
Enterococcus faecium,PDS000188717.1,PDT002258119.1,
Enterococcus faecium,PDS000188746.1,PDT002258747.1,
Enterococcus faecium,PDS000098970.1,PDT001176251.1,GCA_020942225.1
Enterococcus faecium,PDS000098968.2,PDT000907181.1,GCA_015771465.1
Enterococcus faecium,PDS000188741.1,PDT002259061.1,
Enterococcus faecium,PDS000097979.1,PDT001162896.1,GCA_020750855.1
Enterococcus faecium,PDS000187215.1,PDT001337278.1,GCA_023743575.1
Enterococcus faecium,PDS000059565.3,PDT001474040.1,GCA_025982405.1
Enterococcus faecium,PDS000164067.1,PDT001952848.1,GCA_032949155.1
Enterococcus faecium,PDS000095130.2,PDT001636413.1,GCA_028746145.1
Enterococcus faecium,PDS000172062.1,PDT001837708.2,
Enterococcus faecium,PDS000164985.1,PDT001967577.1,GCA_033283745.1
Enterococcus faecium,PDS000164997.1,PDT001967579.1,GCA_033283845.1
Enterococcus faecium,PDS000169963.3,PDT001896522.1,
Enterococcus faecium,PDS000179220.1,PDT002118257.1,
Enterococcus faecium,PDS000059419.2,PDT000701298.1,GCA_015435665.1
Enterococcus faecium,PDS000059413.2,PDT000701622.1,GCA_015430545.1
Enterococcus faecium,PDS000059693.1,PDT000702423.1,GCA_015420785.1
Enterococcus faecium,PDS000059182.6,PDT000860988.1,
Enterococcus faecium,PDS000059197.2,PDT000861144.1,
Enterococcus faecium,PDS000059205.4,PDT000694924.1,
Enterococcus faecium,PDS000059263.9,PDT000741467.1,
Enterococcus faecium,PDS000059621.1,PDT000698365.1,
Enterococcus faecium,PDS000059065.5,PDT000697324.1,
Enterococcus faecium,PDS000076046.2,PDT001381211.1,
Enterococcus faecium,PDS000084054.1,PDT000741208.1,
Enterococcus faecium,PDS000076047.3,PDT001389142.1,
Enterococcus faecium,PDS000063380.3,PDT001637874.1,GCA_028769055.1
Enterococcus faecium,PDS000179544.1,PDT000746877.1,
Enterococcus faecium,PDS000059107.4,PDT000107993.2,GCA_001563065.1
Enterococcus faecium,PDS000101336.1,PDT001195039.1,
Enterococcus faecium,PDS000064269.3,PDT001283419.1,GCA_022929005.1
Enterococcus faecium,PDS000063002.10,PDT001014058.1,GCA_018147775.1
Enterococcus faecium,PDS000059099.1,PDT000181906.2,GCA_001969545.1
Enterococcus faecium,PDS000062965.1,PDT000740923.1,GCA_015395685.1
Enterococcus faecium,PDS000062989.2,PDT000704489.1,GCA_015408145.1
Enterococcus faecium,PDS000059757.1,PDT000704348.1,GCA_015409785.1
Enterococcus faecium,PDS000164991.1,PDT001967552.1,GCA_033282145.1
Enterococcus faecium,PDS000059017.1,PDT000466533.2,GCA_004152105.1
Enterococcus faecium,PDS000172066.1,PDT000929684.1,
Enterococcus faecium,PDS000127986.2,PDT001494193.1,GCA_026336295.1
Enterococcus faecium,PDS000079739.1,PDT000744177.1,GCA_015362655.1
Enterococcus faecium,PDS000095129.2,PDT001118334.1,GCA_019780385.1
Enterococcus faecium,PDS000082449.2,PDT001952885.1,GCA_032950415.1
Enterococcus faecium,PDS000078326.2,PDT000925878.1,GCA_016415505.1
Enterococcus faecium,PDS000084062.4,PDT000865873.1,GCA_015341445.1
Enterococcus faecium,PDS000102080.1,PDT001213431.1,GCA_021320475.1
Enterococcus faecium,PDS000098957.2,PDT002258253.1,
Enterococcus faecium,PDS000098948.1,PDT001176609.1,GCA_020928635.1
Enterococcus faecium,PDS000098987.2,PDT002258227.1,
Enterococcus faecium,PDS000097956.1,PDT001162932.1,GCA_020750245.1
Enterococcus faecium,PDS000109815.1,PDT001310982.1,GCA_023383135.1
Enterococcus faecium,PDS000059313.6,PDT000699672.1,GCA_015466925.1
Enterococcus faecium,PDS000111708.1,PDT001337276.1,GCA_023743525.1
Enterococcus faecium,PDS000172041.1,PDT000741645.1,
Enterococcus faecium,PDS000119799.1,PDT001437990.1,GCA_025477795.1
Enterococcus faecium,PDS000171990.1,PDT001472741.1,
Enterococcus faecium,PDS000135159.2,PDT001599530.1,GCA_028318285.1
Enterococcus faecium,PDS000059080.7,PDT001070503.1,
Enterococcus faecium,PDS000100050.3,PDT001189400.1,
Enterococcus faecium,PDS000059281.4,PDT000695664.1,
Enterococcus faecium,PDS000059126.2,PDT000688418.2,GCA_010722315.1
Enterococcus faecium,PDS000059636.1,PDT000701390.1,GCA_015434065.1
Enterococcus faecium,PDS000059392.2,PDT000701134.1,GCA_015437855.1
Enterococcus faecium,PDS000059463.2,PDT000701473.1,GCA_015432825.1
Enterococcus faecium,PDS000059677.4,PDT001952968.1,GCA_032953255.1
Enterococcus faecium,PDS000122046.1,PDT001472301.1,
Enterococcus faecium,PDS000151063.2,PDT001794704.1,GCA_030947495.1
Enterococcus faecium,PDS000059177.2,PDT000695039.1,
Enterococcus faecium,PDS000059338.1,PDT000695340.1,
Enterococcus faecium,PDS000059184.2,PDT000695066.1,
Enterococcus faecium,PDS000059193.3,PDT000694851.1,
Enterococcus faecium,PDS000059213.3,PDT000695199.1,
Enterococcus faecium,PDS000059451.2,PDT000208091.2,GCA_900180245.1
Enterococcus faecium,PDS000059455.2,PDT000696997.1,
Enterococcus faecium,PDS000064263.1,PDT000697997.1,
Enterococcus faecium,PDS000059429.14,PDT000698266.1,
Enterococcus faecium,PDS000115019.1,PDT000742293.1,
Enterococcus faecium,PDS000190834.1,PDT001638301.1,GCA_028781635.1
Enterococcus faecium,PDS000059125.1,PDT000070145.2,GCA_001052435.1
Enterococcus faecium,PDS000171912.1,PDT000741140.1,
Enterococcus faecium,PDS000172057.2,PDT000701676.1,
Enterococcus faecium,PDS000164987.1,PDT001967479.1,GCA_033277285.1
Enterococcus faecium,PDS000189343.1,PDT002267881.1,
Enterococcus faecium,PDS000059018.1,PDT000466526.2,GCA_004151965.1
Enterococcus faecium,PDS000059102.2,PDT000860316.1,GCA_015345185.1
Enterococcus faecium,PDS000070709.1,PDT000826540.2,GCA_014326025.1
Enterococcus faecium,PDS000082438.1,PDT000976431.1,GCA_017261555.1
Enterococcus faecium,PDS000188711.1,PDT001177190.1,GCA_020933405.1
Enterococcus faecium,PDS000098960.2,PDT001176519.1,GCA_020939305.1
Enterococcus faecium,PDS000188722.1,PDT000925855.1,GCA_016406405.1
Enterococcus faecium,PDS000098965.2,PDT001176931.1,GCA_020938385.1
Enterococcus faecium,PDS000098988.2,PDT002258061.1,
Enterococcus faecium,PDS000132398.1,PDT001573900.1,GCA_947052085.1
Enterococcus faecium,PDS000125138.1,PDT001500774.1,GCA_026305275.1
Enterococcus faecium,PDS000125139.1,PDT001500806.1,GCA_026309235.1
Enterococcus faecium,PDS000122156.1,PDT001474232.1,GCA_025973365.1
Enterococcus faecium,PDS000164071.1,PDT001952936.1,GCA_032951955.1
Enterococcus faecium,PDS000164064.1,PDT001931393.1,GCA_032669645.1
Enterococcus faecium,PDS000119796.1,PDT001438026.1,GCA_025478555.1
Enterococcus faecium,PDS000186968.1,PDT002230646.1,
Enterococcus faecium,PDS000179558.1,PDT002121127.1,GCA_037473695.1
Enterococcus faecium,PDS000179547.1,PDT002121187.1,GCA_037474885.1
Enterococcus faecium,PDS000180888.1,PDT001931371.1,GCA_032669205.1
Enterococcus faecium,PDS000059219.1,PDT000693949.1,GCA_015498995.1
Enterococcus faecium,PDS000059670.1,PDT000701027.1,GCA_015446145.1
Enterococcus faecium,PDS000059399.1,PDT000701073.1,GCA_015440145.1
Enterococcus faecium,PDS000059391.2,PDT000701462.1,GCA_015432955.1
Enterococcus faecium,PDS000058993.2,PDT000202307.2,
Enterococcus faecium,PDS000059737.4,PDT000702011.1,
Enterococcus faecium,PDS000059229.1,PDT000694222.1,GCA_015496035.1
Enterococcus faecium,PDS000059652.2,PDT000701888.1,
Enterococcus faecium,PDS000171930.1,PDT000694579.1,
Enterococcus faecium,PDS000059095.2,PDT000208061.2,GCA_900178775.1
Enterococcus faecium,PDS000059312.2,PDT000695353.1,
Enterococcus faecium,PDS000059433.1,PDT000696649.1,
Enterococcus faecium,PDS000059457.2,PDT000698103.1,
Enterococcus faecium,PDS000171977.1,PDT000698351.1,
Enterococcus faecium,PDS000059454.1,PDT000697514.1,
Enterococcus faecium,PDS000076042.3,PDT001385824.1,
Enterococcus faecium,PDS000161427.1,PDT000889471.1,
Enterococcus faecium,PDS000059314.1,PDT000699764.1,GCA_015465125.1
Enterococcus faecium,PDS000100060.1,PDT001195065.1,
Enterococcus faecium,PDS000122047.1,PDT000729692.1,GCA_012933045.1
Enterococcus faecium,PDS000193870.1,PDT002287629.1,
Enterococcus faecium,PDS000137447.2,PDT002288024.1,
Enterococcus faecium,PDS000171893.1,PDT001835587.2,GCA_035899935.1
Enterococcus faecium,PDS000059552.1,PDT000703991.1,
Enterococcus faecium,PDS000059139.10,PDT002267815.1,
Enterococcus faecium,PDS000058950.8,PDT002267807.1,
Enterococcus faecium,PDS000077221.4,PDT000907191.1,GCA_015771675.1
Enterococcus faecium,PDS000078234.1,PDT000923973.1,GCA_016395265.1
Enterococcus faecium,PDS000061356.4,PDT000923980.1,GCA_016395405.1
Enterococcus faecium,PDS000162188.1,PDT001514485.1,GCA_026622275.1
Enterococcus faecium,PDS000188723.1,PDT002258099.1,
Enterococcus faecium,PDS000188747.1,PDT002257579.1,
Enterococcus faecium,PDS000058953.5,PDT000913127.1,GCA_015994165.1
Enterococcus faecium,PDS000105922.1,PDT001259126.1,GCA_022468375.1
Enterococcus faecium,PDS000105914.1,PDT001259037.1,GCA_022463685.1
Enterococcus faecium,PDS000105918.1,PDT001259132.1,GCA_022468505.1
Enterococcus faecium,PDS000143715.3,PDT001791585.1,GCA_030346905.1
Enterococcus faecium,PDS000136315.2,PDT001659637.1,GCA_029126085.1
Enterococcus faecium,PDS000082277.1,PDT000974779.1,GCA_017087805.1
Enterococcus faecium,PDS000161114.1,PDT001909081.1,GCA_032186905.1
Enterococcus faecium,PDS000097010.4,PDT001132815.1,GCA_019973595.1
Enterococcus faecium,PDS000183462.1,PDT002178544.1,GCA_039837795.1
Enterococcus faecium,PDS000164996.1,PDT001967578.1,GCA_033283765.1
Enterococcus faecium,PDS000059386.2,PDT000700911.1,GCA_015448645.1
Enterococcus faecium,PDS000082437.6,PDT001292746.1,GCA_023006705.1
Enterococcus faecium,PDS000059731.2,PDT000702018.1,
Enterococcus faecium,PDS000171928.1,PDT000088316.2,
Enterococcus faecium,PDS000171889.1,PDT000694236.1,
Enterococcus faecium,PDS000172060.1,PDT000694097.1,
Enterococcus faecium,PDS000172730.1,PDT002068657.1,GCA_036244155.1
Enterococcus faecium,PDS000059336.1,PDT000695707.1,
Enterococcus faecium,PDS000059729.1,PDT000701401.1,GCA_015433765.1
Enterococcus faecium,PDS000059434.1,PDT000696517.1,
Enterococcus faecium,PDS000171986.1,PDT000697260.1,
Enterococcus faecium,PDS000059447.1,PDT000697486.1,
Enterococcus faecium,PDS000076041.4,PDT000889484.1,
Enterococcus faecium,PDS000100072.3,PDT001189427.1,
Enterococcus faecium,PDS000124915.2,PDT002325149.1,
Enterococcus faecium,PDS000159758.2,PDT001914214.1,
Enterococcus faecium,PDS000084061.5,PDT002287876.1,
Enterococcus faecium,PDS000062957.3,PDT000740719.1,GCA_015398885.1
Enterococcus faecium,PDS000189345.1,PDT002267984.1,
