scientific_name,erd_group,target_acc,asm_acc
Acinetobacter baumannii,PDS000195229.1,PDT002046059.1,GCA_035077925.1
Acinetobacter baumannii,PDS000152242.5,PDT000947618.3,GCA_017143055.3
Acinetobacter baumannii,PDS000005790.3,PDT000114711.2,GCA_016520815.2
Acinetobacter baumannii,PDS000026430.5,PDT002345975.1,GCA_041537025.1
Acinetobacter baumannii,PDS000054245.1,PDT000642521.1,GCA_009736755.1
Acinetobacter baumannii,PDS000081814.1,PDT000534469.1,GCA_006493755.1
Acinetobacter baumannii,PDS000155510.1,PDT001847671.1,GCA_030705365.1
Acinetobacter baumannii,PDS000193849.1,PDT000603225.1,GCA_008830885.1
Acinetobacter baumannii,PDS000077794.1,PDT000920620.1,GCA_016125655.1
Acinetobacter baumannii,PDS000153803.3,PDT001006708.1,GCA_017948975.1
Acinetobacter baumannii,PDS000071624.1,PDT000837109.1,GCA_014531565.1
Acinetobacter baumannii,PDS000071625.2,PDT000837086.1,GCA_014531035.1
Acinetobacter baumannii,PDS000090293.3,PDT001046530.1,GCA_018446635.1
Acinetobacter baumannii,PDS000113434.1,PDT001355193.1,GCA_024151605.1
Acinetobacter baumannii,PDS000102425.1,PDT001218586.1,GCA_021385715.1
Acinetobacter baumannii,PDS000105890.1,PDT001258881.1,GCA_022460575.1
Acinetobacter baumannii,PDS000107607.13,PDT001593052.1,
Acinetobacter baumannii,PDS000135602.1,PDT001603217.1,GCA_028444425.1
Acinetobacter baumannii,PDS000135583.1,PDT001603334.1,GCA_028447505.1
Acinetobacter baumannii,PDS000155979.1,PDT001852468.1,GCA_030756205.1
Acinetobacter baumannii,PDS000153374.1,PDT001820063.1,GCA_030485045.1
Acinetobacter baumannii,PDS000153173.5,PDT001837078.1,GCA_030553535.1
Acinetobacter baumannii,PDS000005675.20,PDT001612419.1,GCA_028583485.1
Acinetobacter baumannii,PDS000124905.2,PDT002026733.1,GCA_034297195.1
Acinetobacter baumannii,PDS000180533.2,PDT002134227.1,
Acinetobacter baumannii,PDS000199041.1,PDT001957300.1,GCA_033130515.1
Acinetobacter baumannii,PDS000186709.1,PDT001278518.1,GCA_022816645.1
Acinetobacter baumannii,PDS000012075.2,PDT000441483.1,GCA_016509655.1
Acinetobacter baumannii,PDS000179978.1,PDT001225612.1,GCA_021526065.1
Acinetobacter baumannii,PDS000172255.1,PDT002056809.1,
Acinetobacter baumannii,PDS000039598.1,PDT000424046.1,GCA_016513615.1
Acinetobacter baumannii,PDS000047349.1,PDT000233348.1,GCA_002249365.1
Acinetobacter baumannii,PDS000055373.1,PDT000659516.1,
Acinetobacter baumannii,PDS000101054.1,PDT001200667.1,
Acinetobacter baumannii,PDS000009784.15,PDT001200273.1,
Acinetobacter baumannii,PDS000037587.7,PDT001147097.1,GCA_020255445.1
Acinetobacter baumannii,PDS000133924.2,PDT001585963.1,GCA_028103075.1
Acinetobacter baumannii,PDS000134358.2,PDT001585965.1,
Acinetobacter baumannii,PDS000055442.3,PDT001671856.1,GCA_029432915.1
Acinetobacter baumannii,PDS000114091.13,PDT002372450.1,GCA_041874775.1
Acinetobacter baumannii,PDS000076715.13,PDT000901874.3,GCA_016471115.3
Acinetobacter baumannii,PDS000127520.5,PDT001367524.3,GCA_028058495.3
Acinetobacter baumannii,PDS000074318.42,PDT001456852.3,GCA_025778655.3
Acinetobacter baumannii,PDS000103688.8,PDT001264619.3,GCA_022588575.3
Acinetobacter baumannii,PDS000141856.11,PDT001689500.3,GCA_029735855.3
Acinetobacter baumannii,PDS000076304.5,PDT000893264.3,GCA_016473955.3
Acinetobacter baumannii,PDS000179531.1,PDT001506066.1,GCA_026562175.1
Acinetobacter baumannii,PDS000092889.1,PDT000111421.2,GCA_016532925.2
Acinetobacter baumannii,PDS000047345.1,PDT000257787.1,GCA_002634325.1
Acinetobacter baumannii,PDS000134814.3,PDT001349599.1,GCA_023981045.1
Acinetobacter baumannii,PDS000047424.2,PDT000418815.1,GCA_003949365.1
Acinetobacter baumannii,PDS000073953.4,PDT000865953.1,GCA_016477905.1
Acinetobacter baumannii,PDS000062329.2,PDT001200296.1,
Acinetobacter baumannii,PDS000062373.4,PDT000893055.1,GCA_015538345.1
Acinetobacter baumannii,PDS000055543.4,PDT000751427.1,GCA_016485305.1
Acinetobacter baumannii,PDS000126123.1,PDT000863620.1,GCA_014881165.1
Acinetobacter baumannii,PDS000073535.3,PDT000929037.1,GCA_016506655.1
Acinetobacter baumannii,PDS000103470.1,PDT001231288.1,GCA_021570415.1
Acinetobacter baumannii,PDS000182950.1,PDT002169716.1,GCA_039677745.1
Acinetobacter baumannii,PDS000047410.4,PDT001000572.1,GCA_017724115.1
Acinetobacter baumannii,PDS000091264.2,PDT001258871.1,GCA_022459175.1
Acinetobacter baumannii,PDS000134803.3,PDT002085680.1,
Acinetobacter baumannii,PDS000135578.1,PDT001603133.1,GCA_028442745.1
Acinetobacter baumannii,PDS000129096.1,PDT001538568.1,GCA_027088055.1
Acinetobacter baumannii,PDS000103958.7,PDT001249940.1,GCA_021868955.2
Acinetobacter baumannii,PDS000154917.1,PDT001636389.1,GCA_028745785.1
Acinetobacter baumannii,PDS000148119.1,PDT001766164.1,GCA_030140165.1
Acinetobacter baumannii,PDS000175367.2,PDT002122302.1,
Acinetobacter baumannii,PDS000097582.27,PDT001210490.3,GCA_021273025.3
Acinetobacter baumannii,PDS000136129.10,PDT001860306.1,GCA_030850385.1
Acinetobacter baumannii,PDS000187646.1,PDT002152138.1,
Acinetobacter baumannii,PDS000169733.1,PDT002026700.1,GCA_034296535.1
Acinetobacter baumannii,PDS000078256.10,PDT002094390.1,GCA_036893825.1
Acinetobacter baumannii,PDS000188192.1,PDT002247273.1,GCA_040595665.1
Acinetobacter baumannii,PDS000181265.1,PDT002145440.1,GCA_038434235.1
Acinetobacter baumannii,PDS000183782.1,PDT002179594.1,
Acinetobacter baumannii,PDS000191192.1,PDT002302015.1,GCA_041080075.1
Acinetobacter baumannii,PDS000192595.1,PDT002316162.1,
Acinetobacter baumannii,PDS000199358.1,PDT001435632.1,GCA_025406925.1
Acinetobacter baumannii,PDS000051824.1,PDT000605861.1,GCA_008988265.1
Acinetobacter baumannii,PDS000051826.1,PDT000605710.1,GCA_008979145.1
Acinetobacter baumannii,PDS000005677.5,PDT000342172.2,GCA_900477525.2
Acinetobacter baumannii,PDS000026072.2,PDT000817311.1,GCA_900493605.1
Acinetobacter baumannii,PDS000055407.1,PDT000659950.1,
Acinetobacter baumannii,PDS000122290.1,PDT000886996.1,
Acinetobacter baumannii,PDS000016959.3,PDT001339400.1,
Acinetobacter baumannii,PDS000153815.1,PDT001824718.1,
Acinetobacter baumannii,PDS000047408.3,PDT001506030.1,GCA_026562855.1
Acinetobacter baumannii,PDS000055367.21,PDT001280615.3,GCA_022881495.3
Acinetobacter baumannii,PDS000152625.11,PDT001946629.2,GCA_032829955.2
Acinetobacter baumannii,PDS000121079.11,PDT001648405.3,GCA_028905725.3
Acinetobacter baumannii,PDS000126150.5,PDT001505896.1,GCA_026565485.1
Acinetobacter baumannii,PDS000181351.3,PDT002130232.1,GCA_037957045.1
Acinetobacter baumannii,PDS000152257.5,PDT000864230.3,GCA_016479165.3
Acinetobacter baumannii,PDS000114542.9,PDT001860305.1,GCA_030850365.1
Acinetobacter baumannii,PDS000170601.2,PDT002038785.1,GCA_034560155.1
Acinetobacter baumannii,PDS000055365.13,PDT000659403.1,
Acinetobacter baumannii,PDS000047359.4,PDT000092644.1,GCA_001414925.1
Acinetobacter baumannii,PDS000047384.1,PDT000216831.1,GCA_002183215.1
Acinetobacter baumannii,PDS000039133.2,PDT000866609.1,GCA_016476085.1
Acinetobacter baumannii,PDS000051132.1,PDT000595109.1,GCA_008709565.1
Acinetobacter baumannii,PDS000039211.1,PDT000417690.1,GCA_003941615.1
Acinetobacter baumannii,PDS000046902.4,PDT000417630.1,GCA_003939525.1
Acinetobacter baumannii,PDS000082824.1,PDT000980440.1,GCA_017169125.1
Acinetobacter baumannii,PDS000126121.1,PDT000863650.1,GCA_014881775.1
Acinetobacter baumannii,PDS000103480.1,PDT001231423.1,GCA_021573155.1
Acinetobacter baumannii,PDS000103483.1,PDT001231419.1,GCA_021573075.1
Acinetobacter baumannii,PDS000077528.2,PDT000914424.1,GCA_016055835.1
Acinetobacter baumannii,PDS000113303.2,PDT001353207.1,GCA_024139095.1
Acinetobacter baumannii,PDS000113432.2,PDT000659462.1,
Acinetobacter baumannii,PDS000096201.9,PDT001135169.1,GCA_020107515.1
Acinetobacter baumannii,PDS000055542.7,PDT001274980.1,GCA_022660835.1
Acinetobacter baumannii,PDS000195225.1,PDT002345859.1,GCA_041534635.1
Acinetobacter baumannii,PDS000108575.4,PDT002129568.1,GCA_037911775.1
Acinetobacter baumannii,PDS000091265.4,PDT001065604.1,GCA_018789615.1
Acinetobacter baumannii,PDS000078255.14,PDT001231304.1,GCA_021570735.1
Acinetobacter baumannii,PDS000153806.2,PDT001825578.2,GCA_030516845.1
Acinetobacter baumannii,PDS000157705.1,PDT001825566.2,GCA_030516605.1
Acinetobacter baumannii,PDS000126111.6,PDT001280612.3,GCA_022881535.3
Acinetobacter baumannii,PDS000124992.2,PDT000659363.1,
Acinetobacter baumannii,PDS000126163.2,PDT001505784.1,GCA_026567695.1
Acinetobacter baumannii,PDS000124907.3,PDT001506119.1,GCA_026561235.1
Acinetobacter baumannii,PDS000172829.1,PDT002069399.1,GCA_036289605.1
Acinetobacter baumannii,PDS000061262.4,PDT001502869.1,GCA_026473305.1
Acinetobacter baumannii,PDS000190423.2,PDT001873333.1,GCA_031182105.1
Acinetobacter baumannii,PDS000092805.1,PDT000173859.2,GCA_016516395.2
Acinetobacter baumannii,PDS000004992.7,PDT000361036.1,GCA_900444765.1
Acinetobacter baumannii,PDS000172261.1,PDT002056814.1,
Acinetobacter baumannii,PDS000055439.1,PDT000660203.1,
Acinetobacter baumannii,PDS000066894.1,PDT000807445.1,
Acinetobacter baumannii,PDS000055376.2,PDT000659496.1,
Acinetobacter baumannii,PDS000053902.1,PDT000633852.1,
Acinetobacter baumannii,PDS000139874.2,PDT001665431.1,
Acinetobacter baumannii,PDS000079853.5,PDT000945270.2,GCA_904886885.1
Acinetobacter baumannii,PDS000159914.1,PDT001898726.1,GCA_031877605.1
Acinetobacter baumannii,PDS000173774.2,PDT002059719.1,GCA_958319765.1
Acinetobacter baumannii,PDS000192479.1,PDT002314314.1,
Acinetobacter baumannii,PDS000118353.20,PDT001407809.3,GCA_024855285.3
Acinetobacter baumannii,PDS000150585.3,PDT001232628.3,GCA_021716355.3
Acinetobacter baumannii,PDS000179535.1,PDT001253243.4,
Acinetobacter baumannii,PDS000161821.17,PDT002131959.1,GCA_037008665.2
Acinetobacter baumannii,PDS000097993.14,PDT001505688.1,GCA_026569595.1
Acinetobacter baumannii,PDS000167003.3,PDT001280208.1,GCA_022685945.2
Acinetobacter baumannii,PDS000157918.3,PDT001876145.2,GCA_031214105.2
Acinetobacter baumannii,PDS000047425.13,PDT000725299.3,GCA_016490285.3
Acinetobacter baumannii,PDS000173579.1,PDT001850801.2,
Acinetobacter baumannii,PDS000118841.13,PDT001157517.5,GCA_020546905.1
Acinetobacter baumannii,PDS000094134.5,PDT001106419.3,GCA_019507285.3
Acinetobacter baumannii,PDS000005649.7,PDT000113228.2,GCA_016529905.2
Acinetobacter baumannii,PDS000026201.3,PDT000356194.1,GCA_003347395.1
Acinetobacter baumannii,PDS000047401.1,PDT000417636.1,GCA_003939645.1
Acinetobacter baumannii,PDS000005498.9,PDT000113804.2,GCA_016527485.2
Acinetobacter baumannii,PDS000175832.1,PDT002098576.1,GCA_037008445.1
Acinetobacter baumannii,PDS000076239.2,PDT000892997.1,GCA_015537225.1
Acinetobacter baumannii,PDS000153172.1,PDT001816267.1,GCA_031110165.1
Acinetobacter baumannii,PDS000076296.1,PDT000893181.1,GCA_016474535.1
Acinetobacter baumannii,PDS000103469.1,PDT001231282.1,GCA_021570285.1
Acinetobacter baumannii,PDS000108577.1,PDT001292519.1,GCA_023005705.1
Acinetobacter baumannii,PDS000105080.4,PDT002059654.1,GCA_958318225.1
Acinetobacter baumannii,PDS000091266.3,PDT001065568.1,GCA_018788655.1
Acinetobacter baumannii,PDS000175835.1,PDT001325757.1,GCA_023786795.1
Acinetobacter baumannii,PDS000114536.1,PDT000463739.1,GCA_004153595.1
Acinetobacter baumannii,PDS000148123.1,PDT001766024.1,GCA_030130985.1
Acinetobacter baumannii,PDS000126148.1,PDT001505712.1,GCA_026569115.1
Acinetobacter baumannii,PDS000187633.1,PDT002239505.1,GCA_040444105.1
Acinetobacter baumannii,PDS000188199.1,PDT002247532.1,GCA_040600755.1
Acinetobacter baumannii,PDS000063570.3,PDT002098549.1,GCA_037007885.1
Acinetobacter baumannii,PDS000173764.2,PDT002100472.1,
Acinetobacter baumannii,PDS000005001.1,PDT000040165.1,GCA_000760455.1
Acinetobacter baumannii,PDS000121871.1,PDT000660366.1,
Acinetobacter baumannii,PDS000055430.1,PDT000660222.1,
Acinetobacter baumannii,PDS000039599.2,PDT000424075.1,GCA_016512935.1
Acinetobacter baumannii,PDS000055406.1,PDT000659973.1,
Acinetobacter baumannii,PDS000063230.1,PDT000745620.1,
Acinetobacter baumannii,PDS000063235.1,PDT000746032.1,
Acinetobacter baumannii,PDS000055379.6,PDT000659409.1,
Acinetobacter baumannii,PDS000100011.8,PDT001491596.1,
Acinetobacter baumannii,PDS000124786.2,PDT001491506.1,
Acinetobacter baumannii,PDS000100316.5,PDT001191906.1,
Acinetobacter baumannii,PDS000119668.4,PDT002059659.1,GCA_958318325.1
Acinetobacter baumannii,PDS000189904.1,PDT002277491.1,GCA_964206925.1
Acinetobacter baumannii,PDS000011507.4,PDT000209547.1,GCA_002144965.1
Acinetobacter baumannii,PDS000114879.12,PDT002094437.1,GCA_036907075.1
Acinetobacter baumannii,PDS000097171.7,PDT001148900.3,GCA_020463915.3
Acinetobacter baumannii,PDS000085570.18,PDT001537687.3,GCA_027095715.3
Acinetobacter baumannii,PDS000171533.9,PDT002051972.1,GCA_035939655.1
Acinetobacter baumannii,PDS000181154.1,PDT002144063.1,GCA_038424265.1
Acinetobacter baumannii,PDS000062508.17,PDT001583346.1,GCA_023093135.2
Acinetobacter baumannii,PDS000180260.1,PDT002129719.1,GCA_037933485.1
Acinetobacter baumannii,PDS000105902.28,PDT001366656.3,GCA_024412055.3
Acinetobacter baumannii,PDS000047420.9,PDT000092728.1,GCA_001416585.1
Acinetobacter baumannii,PDS000040299.1,PDT000431514.1,GCA_016511615.1
Acinetobacter baumannii,PDS000053043.1,PDT000623237.1,GCA_009497535.1
Acinetobacter baumannii,PDS000092885.1,PDT000111413.2,GCA_016534475.2
Acinetobacter baumannii,PDS000141018.1,PDT001673416.2,GCA_029539945.1
Acinetobacter baumannii,PDS000079295.2,PDT000937780.1,GCA_016654215.1
Acinetobacter baumannii,PDS000102422.2,PDT001218570.1,GCA_021385395.1
Acinetobacter baumannii,PDS000119572.2,PDT002388398.1,GCA_042154725.1
Acinetobacter baumannii,PDS000107229.2,PDT000914421.1,GCA_016055595.1
Acinetobacter baumannii,PDS000195233.1,PDT002345931.1,GCA_041536135.1
Acinetobacter baumannii,PDS000109905.1,PDT001312772.1,GCA_023499075.1
Acinetobacter baumannii,PDS000151175.1,PDT001795781.1,GCA_030377555.1
Acinetobacter baumannii,PDS000169992.1,PDT002029810.1,GCA_034365725.1
Acinetobacter baumannii,PDS000136128.1,PDT001610244.1,GCA_028550215.1
Acinetobacter baumannii,PDS000076303.4,PDT000893161.1,GCA_016474755.1
Acinetobacter baumannii,PDS000051827.1,PDT000605958.1,GCA_008995875.1
Acinetobacter baumannii,PDS000172257.1,PDT002056786.1,
Acinetobacter baumannii,PDS000039601.2,PDT000424109.1,GCA_016512275.1
Acinetobacter baumannii,PDS000124782.1,PDT001491464.1,
Acinetobacter baumannii,PDS000192411.1,PDT001191465.1,
Acinetobacter baumannii,PDS000005652.12,PDT000534409.1,GCA_006492575.1
Acinetobacter baumannii,PDS000121870.1,PDT001469646.1,GCA_025896755.1
Acinetobacter baumannii,PDS000192410.1,PDT001494886.1,GCA_026324915.1
Acinetobacter baumannii,PDS000063571.3,PDT000751247.1,GCA_016609885.1
Acinetobacter baumannii,PDS000047342.6,PDT000725036.1,GCA_016496525.1
Acinetobacter baumannii,PDS000018438.8,PDT000173344.1,GCA_001907155.1
Acinetobacter baumannii,PDS000140247.1,PDT001671874.1,GCA_029437945.1
Acinetobacter baumannii,PDS000112545.10,PDT001339585.3,GCA_028060195.3
Acinetobacter baumannii,PDS000172831.6,PDT002179926.1,GCA_039898285.1
Acinetobacter baumannii,PDS000152626.12,PDT001677747.3,GCA_029557625.3
Acinetobacter baumannii,PDS000174550.1,PDT000901811.3,GCA_016470975.3
Acinetobacter baumannii,PDS000196755.1,PDT001908362.2,GCA_032235615.2
Acinetobacter baumannii,PDS000179714.1,PDT002123086.1,GCA_037663215.1
Acinetobacter baumannii,PDS000118097.5,PDT001419937.3,GCA_025239465.3
Acinetobacter baumannii,PDS000085572.8,PDT001019451.3,GCA_018285395.3
Acinetobacter baumannii,PDS000185637.1,PDT002123015.1,GCA_037667715.1
Acinetobacter baumannii,PDS000163224.10,PDT002008635.1,GCA_033970285.1
Acinetobacter baumannii,PDS000181816.1,PDT002156357.1,GCA_039536085.1
Acinetobacter baumannii,PDS000047340.1,PDT000417643.1,GCA_003940015.1
Acinetobacter baumannii,PDS000121412.1,PDT001465032.1,GCA_025791815.1
Acinetobacter baumannii,PDS000103019.1,PDT001225620.1,GCA_021522095.1
Acinetobacter baumannii,PDS000175826.1,PDT002098388.1,
Acinetobacter baumannii,PDS000103481.1,PDT001231379.1,GCA_021572235.1
Acinetobacter baumannii,PDS000119571.1,PDT001435624.1,GCA_025406775.1
Acinetobacter baumannii,PDS000113989.1,PDT001364685.1,GCA_024369695.1
Acinetobacter baumannii,PDS000182924.1,PDT002168803.1,GCA_039658595.1
Acinetobacter baumannii,PDS000146494.1,PDT001147110.1,GCA_020255945.1
Acinetobacter baumannii,PDS000055372.3,PDT001278474.1,GCA_022809555.1
Acinetobacter baumannii,PDS000157917.2,PDT001321069.1,GCA_023606345.1
Acinetobacter baumannii,PDS000135573.1,PDT001603350.1,GCA_028447815.1
Acinetobacter baumannii,PDS000118352.1,PDT001426513.1,GCA_025246185.1
Acinetobacter baumannii,PDS000148124.1,PDT001766031.1,GCA_030131125.1
Acinetobacter baumannii,PDS000073536.2,PDT001506045.1,GCA_026562595.1
Acinetobacter baumannii,PDS000179759.1,PDT002123296.1,
Acinetobacter baumannii,PDS000163082.2,PDT002075049.1,GCA_036529435.1
Acinetobacter baumannii,PDS000139567.1,PDT001663058.1,GCA_029194185.1
Acinetobacter baumannii,PDS000153375.1,PDT001820097.1,GCA_030485735.1
Acinetobacter baumannii,PDS000181685.3,PDT002239543.1,GCA_040445395.1
Acinetobacter baumannii,PDS000183781.1,PDT002179744.1,
Acinetobacter baumannii,PDS000179980.1,PDT002126764.1,
Acinetobacter baumannii,PDS000135224.2,PDT001600150.1,GCA_028402465.1
Acinetobacter baumannii,PDS000040924.1,PDT000442476.1,
Acinetobacter baumannii,PDS000124781.1,PDT001491586.1,
Acinetobacter baumannii,PDS000124780.1,PDT001491591.1,
Acinetobacter baumannii,PDS000093356.1,PDT001093822.1,GCA_019304925.1
Acinetobacter baumannii,PDS000116554.2,PDT001898745.1,GCA_031877245.1
Acinetobacter baumannii,PDS000005673.5,PDT000102169.1,GCA_001512215.1
Acinetobacter baumannii,PDS000157284.7,PDT002264592.1,
Acinetobacter baumannii,PDS000156187.4,PDT001854840.2,GCA_031098495.2
Acinetobacter baumannii,PDS000179534.1,PDT001253195.4,
Acinetobacter baumannii,PDS000146498.13,PDT002040798.1,GCA_034704115.1
Acinetobacter baumannii,PDS000167230.3,PDT002264253.1,GCA_040868255.1
Acinetobacter baumannii,PDS000109392.8,PDT001352872.3,GCA_024167485.3
Acinetobacter baumannii,PDS000097773.4,PDT001157475.5,GCA_020606695.3
Acinetobacter baumannii,PDS000159185.4,PDT001725747.3,GCA_031132165.2
Acinetobacter baumannii,PDS000097776.7,PDT001505898.1,GCA_026565465.1
Acinetobacter baumannii,PDS000092897.1,PDT000113219.2,GCA_016530115.2
Acinetobacter baumannii,PDS000063567.8,PDT001006765.1,GCA_017950175.1
Acinetobacter baumannii,PDS000047385.1,PDT000209519.1,GCA_002143775.1
Acinetobacter baumannii,PDS000054243.1,PDT000642506.1,GCA_009736455.1
Acinetobacter baumannii,PDS000040300.1,PDT000431576.1,GCA_016510955.1
Acinetobacter baumannii,PDS000047440.1,PDT000383121.1,GCA_003584505.1
Acinetobacter baumannii,PDS000199351.1,PDT001019285.3,GCA_018288055.3
Acinetobacter baumannii,PDS000179761.1,PDT002125176.1,GCA_037724845.1
Acinetobacter baumannii,PDS000076248.1,PDT000662640.1,GCA_009829555.1
Acinetobacter baumannii,PDS000105900.2,PDT001258883.2,GCA_022460875.2
Acinetobacter baumannii,PDS000135593.1,PDT001603004.1,GCA_028440165.1
Acinetobacter baumannii,PDS000060518.2,PDT001603005.1,GCA_028440185.1
Acinetobacter baumannii,PDS000173772.1,PDT002059670.1,GCA_958318555.1
Acinetobacter baumannii,PDS000107409.1,PDT001276639.1,GCA_022967055.1
Acinetobacter baumannii,PDS000113747.1,PDT001360366.1,GCA_024258975.1
Acinetobacter baumannii,PDS000084721.12,PDT001127703.1,GCA_019920595.1
Acinetobacter baumannii,PDS000179758.1,PDT002123310.1,
Acinetobacter baumannii,PDS000155980.1,PDT000540166.1,GCA_006658595.1
Acinetobacter baumannii,PDS000153377.1,PDT001820084.1,GCA_030485465.1
Acinetobacter baumannii,PDS000175827.1,PDT002097587.1,
Acinetobacter baumannii,PDS000186707.2,PDT002236313.1,GCA_040426365.1
Acinetobacter baumannii,PDS000009774.9,PDT000173848.2,GCA_016516615.2
Acinetobacter baumannii,PDS000005679.4,PDT000342227.2,GCA_900490095.2
Acinetobacter baumannii,PDS000048276.3,PDT000659596.1,
Acinetobacter baumannii,PDS000055421.1,PDT000659932.1,
Acinetobacter baumannii,PDS000115081.1,PDT001382798.1,GCA_024589495.1
Acinetobacter baumannii,PDS000053772.2,PDT000632864.1,
Acinetobacter baumannii,PDS000100016.2,PDT001191856.3,
Acinetobacter baumannii,PDS000047436.5,PDT000442521.1,
Acinetobacter baumannii,PDS000084877.1,PDT000383108.1,GCA_003583665.1
Acinetobacter baumannii,PDS000012747.2,PDT001339402.1,
Acinetobacter baumannii,PDS000122285.4,PDT001940614.1,GCA_032738225.1
Acinetobacter baumannii,PDS000124908.1,PDT001493603.1,GCA_026349275.1
Acinetobacter baumannii,PDS000173766.1,PDT002059705.1,GCA_958319435.1
Acinetobacter baumannii,PDS000047427.1,PDT000135525.1,GCA_001669525.1
Acinetobacter baumannii,PDS000168500.1,PDT002007946.1,GCA_033959465.1
Acinetobacter baumannii,PDS000141038.13,PDT001264587.3,GCA_022587215.3
Acinetobacter baumannii,PDS000179536.1,PDT001253173.5,
Acinetobacter baumannii,PDS000098649.10,PDT001147845.3,GCA_020411925.3
Acinetobacter baumannii,PDS000122101.6,PDT001359582.3,GCA_028058735.3
Acinetobacter baumannii,PDS000090291.5,PDT001046087.3,GCA_018495085.3
Acinetobacter baumannii,PDS000164637.4,PDT002231922.1,GCA_040356225.1
Acinetobacter baumannii,PDS000047389.5,PDT000685913.1,GCA_010587575.1
Acinetobacter baumannii,PDS000005026.6,PDT000114603.2,GCA_016522465.2
Acinetobacter baumannii,PDS000047348.1,PDT000248865.1,GCA_002416345.1
Acinetobacter baumannii,PDS000047388.1,PDT000208235.1,GCA_002119285.1
Acinetobacter baumannii,PDS000047435.1,PDT000209504.1,GCA_002143475.1
Acinetobacter baumannii,PDS000054248.2,PDT001269940.1,GCA_022603075.1
Acinetobacter baumannii,PDS000047441.1,PDT000383114.1,GCA_003584385.1
Acinetobacter baumannii,PDS000102419.4,PDT001877135.1,GCA_031195755.1
Acinetobacter baumannii,PDS000188189.1,PDT002247626.1,GCA_040602645.1
Acinetobacter baumannii,PDS000141814.4,PDT001688590.1,GCA_029678755.1
Acinetobacter baumannii,PDS000073541.3,PDT000863573.2,GCA_014880215.2
Acinetobacter baumannii,PDS000126139.1,PDT001505748.1,GCA_026568495.1
Acinetobacter baumannii,PDS000115593.5,PDT001388442.1,GCA_024649375.1
Acinetobacter baumannii,PDS000161271.2,PDT001860348.1,GCA_030851795.1
Acinetobacter baumannii,PDS000180264.1,PDT002130014.1,
Acinetobacter baumannii,PDS000175840.1,PDT001690668.1,GCA_029761825.1
Acinetobacter baumannii,PDS000157913.3,PDT002127191.1,GCA_037784065.1
Acinetobacter baumannii,PDS000092804.1,PDT000173836.2,GCA_016516995.2
Acinetobacter baumannii,PDS000051818.2,PDT000605675.1,GCA_008976125.1
Acinetobacter baumannii,PDS000026069.1,PDT000354295.1,GCA_900494435.1
Acinetobacter baumannii,PDS000053896.2,PDT000634186.1,
Acinetobacter baumannii,PDS000075991.4,PDT001200253.1,
Acinetobacter baumannii,PDS000078257.5,PDT001671854.1,GCA_029432895.1
Acinetobacter baumannii,PDS000136717.1,PDT001616507.1,
Acinetobacter baumannii,PDS000173775.1,PDT002059849.1,GCA_958322315.1
Acinetobacter baumannii,PDS000005656.1,PDT000033762.1,GCA_000708795.1
Acinetobacter baumannii,PDS000156460.8,PDT001858798.2,GCA_031097675.2
Acinetobacter baumannii,PDS000172258.2,PDT002139470.1,GCA_038297435.1
Acinetobacter baumannii,PDS000167001.7,PDT001204861.3,GCA_021290725.3
Acinetobacter baumannii,PDS000113302.10,PDT001419944.3,GCA_025240045.3
Acinetobacter baumannii,PDS000105161.8,PDT001253781.3,GCA_022383375.3
Acinetobacter baumannii,PDS000178052.1,PDT001662601.3,GCA_029234235.3
Acinetobacter baumannii,PDS000109235.5,PDT001376701.3,GCA_024506535.3
Acinetobacter baumannii,PDS000047364.2,PDT000092649.1,GCA_001415025.1
Acinetobacter baumannii,PDS000047391.1,PDT000216836.1,GCA_002183325.1
Acinetobacter baumannii,PDS000047426.5,PDT000659346.1,
Acinetobacter baumannii,PDS000009772.17,PDT000173856.2,GCA_016516505.2
Acinetobacter baumannii,PDS000047432.1,PDT000526363.1,GCA_006365515.1
Acinetobacter baumannii,PDS000005683.4,PDT000418740.1,GCA_003947815.1
Acinetobacter baumannii,PDS000056631.2,PDT001200388.1,
Acinetobacter baumannii,PDS000126118.1,PDT000863626.1,GCA_014881295.1
Acinetobacter baumannii,PDS000195230.1,PDT002345888.1,GCA_041535285.1
Acinetobacter baumannii,PDS000115301.1,PDT001383152.1,
Acinetobacter baumannii,PDS000165661.1,PDT001832199.1,GCA_030551215.1
Acinetobacter baumannii,PDS000157910.1,PDT001877212.1,GCA_031197405.1
Acinetobacter baumannii,PDS000187627.1,PDT002152099.1,
Acinetobacter baumannii,PDS000189127.4,PDT002387621.1,
Acinetobacter baumannii,PDS000188901.1,PDT002261648.1,GCA_040790305.1
Acinetobacter baumannii,PDS000004987.8,PDT000107128.2,GCA_016535785.2
Acinetobacter baumannii,PDS000192412.1,PDT002191022.1,
Acinetobacter baumannii,PDS000055428.1,PDT000660192.1,
Acinetobacter baumannii,PDS000055547.1,PDT000662301.1,GCA_016844125.1
Acinetobacter baumannii,PDS000122205.2,PDT001191744.2,
Acinetobacter baumannii,PDS000014851.5,PDT000135527.1,GCA_001669535.1
Acinetobacter baumannii,PDS000126152.1,PDT000082664.4,GCA_016541685.2
Acinetobacter baumannii,PDS000152255.5,PDT000868647.3,GCA_016475485.3
Acinetobacter baumannii,PDS000046903.2,PDT000534390.1,GCA_006492155.1
