scientific_name,erd_group,target_acc,asm_acc
Klebsiella pneumoniae,PDS000093384.2,PDT001094124.1,
Klebsiella pneumoniae,PDS000197433.1,PDT001580426.1,GCA_027954125.1
Klebsiella pneumoniae,PDS000093373.3,PDT001094214.1,
Klebsiella pneumoniae,PDS000197480.1,PDT002371037.1,GCA_041861165.1
Klebsiella pneumoniae,PDS000142415.4,PDT001771671.2,GCA_030185465.2
Klebsiella pneumoniae,PDS000173616.1,PDT001940566.1,GCA_032738635.1
Klebsiella pneumoniae,PDS000175702.2,PDT002096737.2,GCA_036952185.1
Klebsiella pneumoniae,PDS000138401.1,PDT001653526.1,GCA_029091445.1
Klebsiella pneumoniae,PDS000172294.1,PDT002058695.1,GCA_035829395.1
Klebsiella pneumoniae,PDS000144603.1,PDT001716370.1,GCA_029912505.1
Klebsiella pneumoniae,PDS000147305.1,PDT001758444.1,GCA_030067215.1
Klebsiella pneumoniae,PDS000019476.5,PDT002333088.1,GCA_041386035.1
Klebsiella pneumoniae,PDS000150187.1,PDT001783427.1,GCA_030287235.1
Klebsiella pneumoniae,PDS000194024.1,PDT002335203.1,GCA_041425455.1
Klebsiella pneumoniae,PDS000155104.1,PDT001844626.1,GCA_030678465.1
Klebsiella pneumoniae,PDS000169739.5,PDT002094502.1,GCA_036906995.1
Klebsiella pneumoniae,PDS000156995.1,PDT001866010.1,GCA_030912865.1
Klebsiella pneumoniae,PDS000156993.2,PDT001865979.1,GCA_030912245.1
Klebsiella pneumoniae,PDS000156985.1,PDT001865938.1,GCA_030911405.1
Klebsiella pneumoniae,PDS000148348.2,PDT001769532.1,GCA_947576025.1
Klebsiella pneumoniae,PDS000178658.1,PDT002111720.1,
Klebsiella pneumoniae,PDS000166909.1,PDT001991580.1,GCA_033799165.1
Klebsiella pneumoniae,PDS000166904.4,PDT002208364.1,GCA_040199075.1
Klebsiella pneumoniae,PDS000163264.1,PDT001942118.1,GCA_032744125.1
Klebsiella pneumoniae,PDS000168104.2,PDT002000524.1,GCA_033898725.1
Klebsiella pneumoniae,PDS000106653.3,PDT001265930.1,
Klebsiella pneumoniae,PDS000179947.1,PDT002127234.1,GCA_037629455.1
Klebsiella pneumoniae,PDS000093265.2,PDT002382461.2,GCA_041920665.1
Klebsiella pneumoniae,PDS000198498.1,PDT001903039.1,GCA_032137035.1
Klebsiella pneumoniae,PDS000198447.1,PDT001903160.1,GCA_032042555.1
Klebsiella pneumoniae,PDS000197612.1,PDT002373737.1,GCA_041862825.1
Klebsiella pneumoniae,PDS000085232.4,PDT002373725.1,GCA_041861845.1
Klebsiella pneumoniae,PDS000183581.1,PDT002160721.1,GCA_039611635.1
Klebsiella pneumoniae,PDS000107677.6,PDT002113968.1,GCA_037157745.1
Klebsiella pneumoniae,PDS000183543.1,PDT002178264.1,GCA_039842915.1
Klebsiella pneumoniae,PDS000108393.4,PDT001289682.1,GCA_023023955.1
Klebsiella pneumoniae,PDS000185323.1,PDT002208111.1,GCA_040189375.1
Klebsiella pneumoniae,PDS000121623.2,PDT001087464.1,GCA_021931015.1
Klebsiella pneumoniae,PDS000188406.1,PDT002251086.1,GCA_040691685.1
Klebsiella pneumoniae,PDS000188119.1,PDT002245653.1,
Klebsiella pneumoniae,PDS000194063.1,PDT002334254.1,GCA_041416415.1
Klebsiella pneumoniae,PDS000175864.2,PDT001769511.1,GCA_947575195.1
Klebsiella pneumoniae,PDS000083378.2,PDT000987015.1,GCA_022001185.1
Klebsiella pneumoniae,PDS000040359.4,PDT000883658.1,
Klebsiella pneumoniae,PDS000083309.1,PDT000986386.1,GCA_022009235.1
Klebsiella pneumoniae,PDS000043663.1,PDT000471482.1,GCA_004312305.1
Klebsiella pneumoniae,PDS000101855.1,PDT000131443.1,GCA_900085515.1
Klebsiella pneumoniae,PDS000006933.8,PDT000441554.1,GCA_022241925.1
Klebsiella pneumoniae,PDS000042081.1,PDT000451006.1,
Klebsiella pneumoniae,PDS000012128.3,PDT000198817.1,GCA_900172115.1
Klebsiella pneumoniae,PDS000041863.2,PDT000446571.1,
Klebsiella pneumoniae,PDS000143130.1,PDT001703967.1,GCA_031053695.1
Klebsiella pneumoniae,PDS000114416.2,PDT001370229.1,GCA_024452905.1
Klebsiella pneumoniae,PDS000122869.1,PDT001370226.1,GCA_024471835.1
Klebsiella pneumoniae,PDS000122904.1,PDT001370193.1,GCA_024453525.1
Klebsiella pneumoniae,PDS000160858.1,PDT001905333.1,GCA_032129315.1
Klebsiella pneumoniae,PDS000036273.4,PDT001161805.1,GCA_020579725.1
Klebsiella pneumoniae,PDS000006574.21,PDT000370320.1,GCA_900505175.1
Klebsiella pneumoniae,PDS000045320.1,PDT000380977.1,GCA_003571545.1
Klebsiella pneumoniae,PDS000045367.2,PDT000370573.1,GCA_900507615.1
Klebsiella pneumoniae,PDS000026504.2,PDT000361071.1,GCA_900498775.1
Klebsiella pneumoniae,PDS000065285.1,PDT000151579.2,GCA_900093145.1
Klebsiella pneumoniae,PDS000036121.2,PDT000181851.1,GCA_022305195.1
Klebsiella pneumoniae,PDS000041889.1,PDT000440915.1,GCA_022247915.1
Klebsiella pneumoniae,PDS000041924.1,PDT000437939.1,
Klebsiella pneumoniae,PDS000041894.1,PDT000437888.1,
Klebsiella pneumoniae,PDS000041828.1,PDT000440224.1,
Klebsiella pneumoniae,PDS000041856.1,PDT000438042.1,
Klebsiella pneumoniae,PDS000039734.1,PDT000425328.1,
Klebsiella pneumoniae,PDS000039726.1,PDT000425269.1,
Klebsiella pneumoniae,PDS000041835.2,PDT000442275.1,GCA_022235665.1
Klebsiella pneumoniae,PDS000047928.1,PDT000541852.1,
Klebsiella pneumoniae,PDS000046949.1,PDT000536059.1,
Klebsiella pneumoniae,PDS000050224.1,PDT000577679.1,
Klebsiella pneumoniae,PDS000039677.6,PDT000438478.1,GCA_022253795.1
Klebsiella pneumoniae,PDS000100762.1,PDT001198609.1,
Klebsiella pneumoniae,PDS000042778.1,PDT000438569.1,
Klebsiella pneumoniae,PDS000020245.1,PDT000318259.1,GCA_900407245.1
Klebsiella pneumoniae,PDS000197140.1,PDT001091664.1,
Klebsiella pneumoniae,PDS000094661.1,PDT001112728.1,GCA_019677955.1
Klebsiella pneumoniae,PDS000015375.10,PDT000425171.1,
Klebsiella pneumoniae,PDS000199116.1,PDT001091644.1,GCA_021929375.1
Klebsiella pneumoniae,PDS000052307.1,PDT000613867.1,
Klebsiella pneumoniae,PDS000101896.1,PDT000706608.1,
Klebsiella pneumoniae,PDS000052334.1,PDT000613729.1,
Klebsiella pneumoniae,PDS000052344.1,PDT000613620.1,
Klebsiella pneumoniae,PDS000036240.10,PDT001209740.1,
Klebsiella pneumoniae,PDS000056832.3,PDT000685534.1,GCA_022202045.1
Klebsiella pneumoniae,PDS000052192.6,PDT000613788.1,
Klebsiella pneumoniae,PDS000102997.1,PDT001224807.1,GCA_021809695.1
Klebsiella pneumoniae,PDS000063441.1,PDT000749440.1,
Klebsiella pneumoniae,PDS000074651.2,PDT000873090.1,
Klebsiella pneumoniae,PDS000100134.2,PDT001192067.1,
Klebsiella pneumoniae,PDS000075477.3,PDT001194214.1,
Klebsiella pneumoniae,PDS000100099.2,PDT001192191.1,
Klebsiella pneumoniae,PDS000100131.1,PDT001192069.1,
Klebsiella pneumoniae,PDS000075479.2,PDT000884489.1,
Klebsiella pneumoniae,PDS000077871.1,PDT000920563.1,
Klebsiella pneumoniae,PDS000077881.1,PDT000892163.1,
Klebsiella pneumoniae,PDS000052942.1,PDT000620571.1,
Klebsiella pneumoniae,PDS000101174.1,PDT000675452.1,
Klebsiella pneumoniae,PDS000056180.7,PDT001467938.1,GCA_025878125.1
Klebsiella pneumoniae,PDS000104522.1,PDT001244876.1,GCA_022113155.1
Klebsiella pneumoniae,PDS000060655.1,PDT000716577.1,
Klebsiella pneumoniae,PDS000102330.1,PDT001216775.1,
Klebsiella pneumoniae,PDS000060603.1,PDT000715730.1,GCA_022187925.1
Klebsiella pneumoniae,PDS000060610.1,PDT000715766.1,GCA_022187545.1
Klebsiella pneumoniae,PDS000102329.3,PDT001216756.1,
Klebsiella pneumoniae,PDS000129990.2,PDT001586423.1,
Klebsiella pneumoniae,PDS000121656.3,PDT001587370.1,
Klebsiella pneumoniae,PDS000129978.4,PDT001826734.1,
Klebsiella pneumoniae,PDS000102327.3,PDT001216780.1,
Klebsiella pneumoniae,PDS000089312.5,PDT001586627.1,
Klebsiella pneumoniae,PDS000093202.6,PDT001091588.1,GCA_021930315.1
Klebsiella pneumoniae,PDS000106730.2,PDT001266851.1,
Klebsiella pneumoniae,PDS000080715.4,PDT001265477.1,
Klebsiella pneumoniae,PDS000106639.2,PDT001266389.1,
Klebsiella pneumoniae,PDS000190131.1,PDT001268609.1,
Klebsiella pneumoniae,PDS000106671.1,PDT001266663.1,
Klebsiella pneumoniae,PDS000106751.1,PDT001266211.1,
Klebsiella pneumoniae,PDS000106720.2,PDT001266650.1,
Klebsiella pneumoniae,PDS000106590.2,PDT001137054.1,GCA_020119325.1
Klebsiella pneumoniae,PDS000080104.1,PDT000946959.1,
Klebsiella pneumoniae,PDS000090168.2,PDT001265591.1,
Klebsiella pneumoniae,PDS000198828.1,PDT001011446.1,
Klebsiella pneumoniae,PDS000085068.1,PDT001011321.1,GCA_021978195.1
Klebsiella pneumoniae,PDS000039836.5,PDT001185280.2,GCA_905337865.2
Klebsiella pneumoniae,PDS000044884.3,PDT000489837.1,GCA_900775985.1
Klebsiella pneumoniae,PDS000093382.3,PDT001094142.1,
Klebsiella pneumoniae,PDS000198532.1,PDT002381619.1,GCA_041903325.1
Klebsiella pneumoniae,PDS000160867.1,PDT001903299.1,GCA_032046315.1
Klebsiella pneumoniae,PDS000101923.3,PDT001206414.1,
Klebsiella pneumoniae,PDS000117568.2,PDT001442199.1,
Klebsiella pneumoniae,PDS000113750.1,PDT001360466.1,GCA_926498715.1
Klebsiella pneumoniae,PDS000190158.9,PDT002283506.1,
Klebsiella pneumoniae,PDS000190115.2,PDT002278717.1,
Klebsiella pneumoniae,PDS000109414.1,PDT001306222.1,GCA_023345545.1
Klebsiella pneumoniae,PDS000114411.17,PDT002388480.1,GCA_042153385.1
Klebsiella pneumoniae,PDS000130923.1,PDT001491694.1,
Klebsiella pneumoniae,PDS000114728.1,PDT001369715.1,
Klebsiella pneumoniae,PDS000114781.2,PDT001902802.1,GCA_032156185.1
Klebsiella pneumoniae,PDS000092973.2,PDT001373330.1,GCA_024494135.1
Klebsiella pneumoniae,PDS000123686.1,PDT001489068.1,
Klebsiella pneumoniae,PDS000116105.1,PDT001396420.1,GCA_024887235.1
Klebsiella pneumoniae,PDS000076453.3,PDT001493235.1,GCA_026354335.1
Klebsiella pneumoniae,PDS000129106.6,PDT001538067.1,GCA_027130605.1
Klebsiella pneumoniae,PDS000170178.1,PDT002032680.1,GCA_034433635.1
Klebsiella pneumoniae,PDS000153466.3,PDT002032630.1,GCA_034439075.1
Klebsiella pneumoniae,PDS000134720.1,PDT001594155.1,GCA_947662395.1
Klebsiella pneumoniae,PDS000146157.1,PDT001736354.1,GCA_949549405.1
Klebsiella pneumoniae,PDS000134722.2,PDT001594166.1,GCA_947662515.1
Klebsiella pneumoniae,PDS000156987.1,PDT001865583.1,GCA_956481165.1
Klebsiella pneumoniae,PDS000156918.2,PDT001865766.1,GCA_959612595.1
Klebsiella pneumoniae,PDS000156912.5,PDT001866915.1,GCA_963392405.1
Klebsiella pneumoniae,PDS000190153.1,PDT002279450.1,GCA_964207225.1
Klebsiella pneumoniae,PDS000162017.1,PDT001927699.1,GCA_032596955.1
Klebsiella pneumoniae,PDS000192192.1,PDT002305175.1,
Klebsiella pneumoniae,PDS000113668.3,PDT001356843.2,GCA_024211175.2
Klebsiella pneumoniae,PDS000097289.2,PDT002117230.1,GCA_037401775.1
Klebsiella pneumoniae,PDS000149378.2,PDT000622455.1,
Klebsiella pneumoniae,PDS000085144.23,PDT001229780.3,GCA_021774555.3
Klebsiella pneumoniae,PDS000113454.14,PDT002248042.1,GCA_040672915.1
Klebsiella pneumoniae,PDS000120791.4,PDT001452543.3,GCA_025689525.3
Klebsiella pneumoniae,PDS000181458.1,PDT002139503.1,GCA_038301505.1
Klebsiella pneumoniae,PDS000149356.2,PDT000152027.2,GCA_022308715.1
Klebsiella pneumoniae,PDS000170878.2,PDT001636269.3,GCA_028745545.3
Klebsiella pneumoniae,PDS000076556.17,PDT002107371.1,GCA_037104195.1
Klebsiella pneumoniae,PDS000179059.3,PDT000193334.2,GCA_022301095.1
Klebsiella pneumoniae,PDS000072925.3,PDT000858089.1,GCA_022163525.1
Klebsiella pneumoniae,PDS000187186.1,PDT002078240.1,GCA_036622955.1
Klebsiella pneumoniae,PDS000113713.11,PDT001399515.4,
Klebsiella pneumoniae,PDS000194693.1,PDT002341308.1,GCA_041509065.1
Klebsiella pneumoniae,PDS000102802.11,PDT001284118.3,GCA_022964035.3
Klebsiella pneumoniae,PDS000150865.3,PDT001151728.3,GCA_021903955.3
Klebsiella pneumoniae,PDS000176490.1,PDT001744408.2,GCA_031043135.2
Klebsiella pneumoniae,PDS000188608.1,PDT002255609.1,GCA_040737815.1
Klebsiella pneumoniae,PDS000152296.5,PDT002144253.1,GCA_038398165.1
Klebsiella pneumoniae,PDS000045507.2,PDT000716998.1,
Klebsiella pneumoniae,PDS000005628.7,PDT000134741.1,GCA_001666005.1
Klebsiella pneumoniae,PDS000114184.1,PDT001366419.1,GCA_024430275.1
Klebsiella pneumoniae,PDS000140733.1,PDT000435314.1,
Klebsiella pneumoniae,PDS000013928.2,PDT000217827.1,GCA_002187185.1
Klebsiella pneumoniae,PDS000144600.1,PDT000433196.1,GCA_022273435.1
Klebsiella pneumoniae,PDS000134174.4,PDT002208217.1,GCA_040195875.1
Klebsiella pneumoniae,PDS000065281.8,PDT000801554.1,GCA_014040975.1
Klebsiella pneumoniae,PDS000074752.3,PDT000875947.1,GCA_022065665.1
Klebsiella pneumoniae,PDS000074920.1,PDT000876074.1,GCA_022063545.1
Klebsiella pneumoniae,PDS000074860.2,PDT000874737.1,GCA_022087605.1
Klebsiella pneumoniae,PDS000074857.2,PDT000876224.1,
Klebsiella pneumoniae,PDS000017393.3,PDT000266983.1,GCA_002775295.1
Klebsiella pneumoniae,PDS000041798.4,PDT001087392.1,GCA_021932415.1
Klebsiella pneumoniae,PDS000085647.8,PDT000874833.1,GCA_022085865.1
Klebsiella pneumoniae,PDS000052390.1,PDT000615673.1,
Klebsiella pneumoniae,PDS000052373.2,PDT002305088.1,
Klebsiella pneumoniae,PDS000013628.8,PDT000433553.1,GCA_022271505.1
Klebsiella pneumoniae,PDS000169094.1,PDT002016334.1,GCA_034163465.1
Klebsiella pneumoniae,PDS000173135.1,PDT002016692.1,GCA_034147045.1
Klebsiella pneumoniae,PDS000040466.3,PDT000433145.1,GCA_022274455.1
Klebsiella pneumoniae,PDS000077830.1,PDT000920770.1,GCA_016138755.1
Klebsiella pneumoniae,PDS000060412.5,PDT002208405.1,GCA_040199915.1
Klebsiella pneumoniae,PDS000092783.5,PDT001289559.1,GCA_023026605.1
Klebsiella pneumoniae,PDS000050881.2,PDT001467780.1,GCA_025881145.1
Klebsiella pneumoniae,PDS000075194.4,PDT001137088.1,GCA_020120215.1
Klebsiella pneumoniae,PDS000075225.3,PDT000411408.1,GCA_900607985.1
Klebsiella pneumoniae,PDS000055626.1,PDT000663080.1,GCA_009822035.1
Klebsiella pneumoniae,PDS000055622.1,PDT000663074.1,GCA_009821735.1
Klebsiella pneumoniae,PDS000078857.1,PDT000932788.1,GCA_016614515.1
Klebsiella pneumoniae,PDS000047691.6,PDT001044164.1,GCA_018423825.1
Klebsiella pneumoniae,PDS000075189.1,PDT000675384.1,
Klebsiella pneumoniae,PDS000180362.11,PDT002145596.1,GCA_038432295.1
Klebsiella pneumoniae,PDS000106398.4,PDT001411112.1,GCA_025096225.1
Klebsiella pneumoniae,PDS000117566.1,PDT001214405.2,GCA_025115685.1
Klebsiella pneumoniae,PDS000100587.7,PDT001672851.1,GCA_029493115.1
Klebsiella pneumoniae,PDS000108306.2,PDT001288327.1,GCA_023040395.1
Klebsiella pneumoniae,PDS000047786.2,PDT000669648.1,GCA_009925245.1
Klebsiella pneumoniae,PDS000107410.1,PDT001278094.1,GCA_022790265.1
Klebsiella pneumoniae,PDS000074425.1,PDT000870600.1,GCA_022138665.1
Klebsiella pneumoniae,PDS000110892.3,PDT001324911.1,GCA_023657835.1
Klebsiella pneumoniae,PDS000168653.1,PDT000668963.1,GCA_009907395.1
Klebsiella pneumoniae,PDS000105148.1,PDT000672224.1,GCA_022205065.1
Klebsiella pneumoniae,PDS000060583.1,PDT000716063.1,
Klebsiella pneumoniae,PDS000102998.1,PDT001065610.1,GCA_018789985.1
Klebsiella pneumoniae,PDS000164563.1,PDT001960998.1,GCA_033105405.1
Klebsiella pneumoniae,PDS000070357.2,PDT000984760.1,GCA_017311595.1
Klebsiella pneumoniae,PDS000070363.1,PDT000822656.1,GCA_014286225.1
Klebsiella pneumoniae,PDS000077210.1,PDT000913024.1,GCA_015992345.1
Klebsiella pneumoniae,PDS000099041.2,PDT001211054.1,GCA_021228815.1
Klebsiella pneumoniae,PDS000055024.12,PDT001655783.1,GCA_029076185.1
Klebsiella pneumoniae,PDS000107913.3,PDT001658808.1,GCA_029111325.1
Klebsiella pneumoniae,PDS000088486.1,PDT001025491.1,GCA_021945655.1
Klebsiella pneumoniae,PDS000056148.5,PDT001227799.1,GCA_021778615.1
Klebsiella pneumoniae,PDS000090394.2,PDT001046556.1,GCA_018439085.1
Klebsiella pneumoniae,PDS000096559.1,PDT001140286.1,GCA_020172745.1
Klebsiella pneumoniae,PDS000090381.5,PDT001049466.1,GCA_018502565.1
Klebsiella pneumoniae,PDS000102589.2,PDT001219549.1,GCA_021815585.1
Klebsiella pneumoniae,PDS000092170.1,PDT001079393.1,GCA_019053395.1
Klebsiella pneumoniae,PDS000074444.6,PDT000870503.1,GCA_022140925.1
Klebsiella pneumoniae,PDS000085426.2,PDT001101058.1,GCA_019434275.1
Klebsiella pneumoniae,PDS000102669.2,PDT001221739.1,GCA_021416105.1
Klebsiella pneumoniae,PDS000071972.7,PDT001307840.1,GCA_023368595.1
Klebsiella pneumoniae,PDS000098808.3,PDT001243405.1,GCA_022103935.1
Klebsiella pneumoniae,PDS000059962.22,PDT001260446.1,
Klebsiella pneumoniae,PDS000106102.1,PDT001259533.1,GCA_022533345.1
Klebsiella pneumoniae,PDS000106120.1,PDT001260764.1,GCA_022527065.1
Klebsiella pneumoniae,PDS000115067.1,PDT001381307.1,GCA_024582455.1
Klebsiella pneumoniae,PDS000108356.1,PDT001289355.1,GCA_023029565.1
Klebsiella pneumoniae,PDS000108398.1,PDT001289183.1,GCA_023033755.1
Klebsiella pneumoniae,PDS000100558.1,PDT001196739.1,GCA_021879175.1
Klebsiella pneumoniae,PDS000100555.1,PDT001196759.1,GCA_021879055.1
Klebsiella pneumoniae,PDS000083176.4,PDT000984771.1,GCA_017311815.1
Klebsiella pneumoniae,PDS000103207.1,PDT001222963.1,GCA_021456065.1
Klebsiella pneumoniae,PDS000114418.1,PDT001370382.1,GCA_024454155.1
Klebsiella pneumoniae,PDS000097026.5,PDT001347592.1,GCA_023978105.1
Klebsiella pneumoniae,PDS000104515.1,PDT001244131.1,GCA_022110995.1
Klebsiella pneumoniae,PDS000100124.4,PDT000445999.1,GCA_022231045.1
Klebsiella pneumoniae,PDS000103182.2,PDT001227642.1,GCA_021787715.1
Klebsiella pneumoniae,PDS000065468.2,PDT000370216.1,GCA_900504905.1
Klebsiella pneumoniae,PDS000104547.1,PDT000715084.1,GCA_022195325.1
Klebsiella pneumoniae,PDS000055619.3,PDT001244448.1,GCA_022111235.1
Klebsiella pneumoniae,PDS000098764.2,PDT001243422.1,GCA_022161465.1
Klebsiella pneumoniae,PDS000104489.1,PDT001244338.1,GCA_022104935.1
Klebsiella pneumoniae,PDS000109105.2,PDT001299667.2,GCA_023314635.2
Klebsiella pneumoniae,PDS000109113.2,PDT001299606.1,GCA_023315855.1
Klebsiella pneumoniae,PDS000104970.1,PDT001250680.1,GCA_022307875.1
Klebsiella pneumoniae,PDS000104968.2,PDT001250673.1,GCA_022306575.1
Klebsiella pneumoniae,PDS000104974.1,PDT001250615.1,GCA_022304775.1
Klebsiella pneumoniae,PDS000192608.1,PDT001304255.1,GCA_023275645.1
Klebsiella pneumoniae,PDS000113722.1,PDT001020813.1,GCA_018274915.1
Klebsiella pneumoniae,PDS000092789.1,PDT001087251.1,GCA_021935055.1
Klebsiella pneumoniae,PDS000090744.1,PDT001049052.1,GCA_021941195.1
Klebsiella pneumoniae,PDS000074703.6,PDT001849263.1,GCA_026256345.1
Klebsiella pneumoniae,PDS000140988.1,PDT001593225.1,
Klebsiella pneumoniae,PDS000134596.1,PDT001593143.1,
Klebsiella pneumoniae,PDS000144723.1,PDT001718008.1,GCA_031048675.1
Klebsiella pneumoniae,PDS000175449.1,PDT002094585.1,GCA_036913835.1
Klebsiella pneumoniae,PDS000149853.1,PDT001780086.1,GCA_030271955.1
Klebsiella pneumoniae,PDS000101888.3,PDT002009124.1,GCA_034026695.1
Klebsiella pneumoniae,PDS000158163.1,PDT001878378.1,GCA_031318835.1
Klebsiella pneumoniae,PDS000093361.3,PDT001580477.1,GCA_027957505.1
Klebsiella pneumoniae,PDS000163086.2,PDT002075077.1,GCA_036529065.1
Klebsiella pneumoniae,PDS000041823.5,PDT002071149.1,GCA_036329805.1
Klebsiella pneumoniae,PDS000171750.1,PDT002054391.1,
Klebsiella pneumoniae,PDS000052944.18,PDT001704766.1,GCA_029885485.1
Klebsiella pneumoniae,PDS000194043.1,PDT002335181.1,GCA_041425015.1
Klebsiella pneumoniae,PDS000041777.3,PDT001198589.1,
Klebsiella pneumoniae,PDS000153639.1,PDT001823063.1,GCA_030510165.1
Klebsiella pneumoniae,PDS000155110.1,PDT001844585.1,GCA_030677635.1
Klebsiella pneumoniae,PDS000168933.1,PDT001469207.1,GCA_025891335.1
Klebsiella pneumoniae,PDS000166916.3,PDT001991705.1,GCA_033801665.1
Klebsiella pneumoniae,PDS000166905.3,PDT001991712.1,GCA_033801805.1
Klebsiella pneumoniae,PDS000190873.1,PDT002292015.1,GCA_041037985.1
Klebsiella pneumoniae,PDS000079472.7,PDT001020353.1,GCA_021954885.1
Klebsiella pneumoniae,PDS000110891.4,PDT001324968.1,GCA_023661045.1
Klebsiella pneumoniae,PDS000178430.4,PDT002113446.1,GCA_037165605.1
Klebsiella pneumoniae,PDS000170895.1,PDT002042267.1,GCA_034737215.1
Klebsiella pneumoniae,PDS000176524.1,PDT002102182.1,GCA_037055065.1
Klebsiella pneumoniae,PDS000176492.1,PDT002102079.1,GCA_037052085.1
Klebsiella pneumoniae,PDS000075208.5,PDT001548923.1,
Klebsiella pneumoniae,PDS000179966.1,PDT002127274.1,GCA_037631065.1
Klebsiella pneumoniae,PDS000098793.3,PDT000435445.1,GCA_022263955.1
Klebsiella pneumoniae,PDS000011648.12,PDT000217044.1,GCA_002181325.1
Klebsiella pneumoniae,PDS000188014.1,PDT002245145.1,GCA_040567575.1
Klebsiella pneumoniae,PDS000188010.2,PDT002244871.1,GCA_040538465.1
Klebsiella pneumoniae,PDS000197599.1,PDT002373686.1,GCA_041861455.1
Klebsiella pneumoniae,PDS000197129.1,PDT001091812.1,GCA_021926705.1
Klebsiella pneumoniae,PDS000198693.1,PDT001011198.1,GCA_021979815.1
Klebsiella pneumoniae,PDS000078851.7,PDT002160701.1,GCA_039611235.1
Klebsiella pneumoniae,PDS000183571.1,PDT002178445.1,GCA_039846835.1
Klebsiella pneumoniae,PDS000183482.1,PDT002178491.1,GCA_039847825.1
Klebsiella pneumoniae,PDS000183776.1,PDT002179673.1,
Klebsiella pneumoniae,PDS000185320.1,PDT002208313.1,GCA_040198055.1
Klebsiella pneumoniae,PDS000185302.1,PDT002208412.1,GCA_040200055.1
Klebsiella pneumoniae,PDS000188016.1,PDT002244892.1,GCA_040550655.1
Klebsiella pneumoniae,PDS000194361.2,PDT002336494.1,
Klebsiella pneumoniae,PDS000197141.1,PDT001287310.1,GCA_022995045.1
Klebsiella pneumoniae,PDS000122506.2,PDT001003078.1,GCA_021987675.1
Klebsiella pneumoniae,PDS000041756.1,PDT000440211.1,
Klebsiella pneumoniae,PDS000041762.1,PDT000440065.1,
Klebsiella pneumoniae,PDS000045506.1,PDT000136246.2,GCA_022314175.1
Klebsiella pneumoniae,PDS000045687.3,PDT001261212.1,GCA_022500665.1
Klebsiella pneumoniae,PDS000006637.1,PDT000131467.1,GCA_900085155.1
Klebsiella pneumoniae,PDS000006930.8,PDT000441394.1,GCA_022243805.1
Klebsiella pneumoniae,PDS000025778.2,PDT000160955.2,GCA_022307195.1
Klebsiella pneumoniae,PDS000149858.1,PDT000874404.2,
Klebsiella pneumoniae,PDS000080299.6,PDT000948384.1,GCA_022016975.1
Klebsiella pneumoniae,PDS000018683.9,PDT001265126.1,
Klebsiella pneumoniae,PDS000045268.1,PDT000370360.1,GCA_900506125.1
Klebsiella pneumoniae,PDS000036181.1,PDT000369971.1,GCA_900501805.1
Klebsiella pneumoniae,PDS000045273.1,PDT000437950.1,
Klebsiella pneumoniae,PDS000044983.2,PDT001157384.1,GCA_020526065.1
Klebsiella pneumoniae,PDS000039686.1,PDT000423625.1,GCA_022296295.1
Klebsiella pneumoniae,PDS000009779.14,PDT001209733.1,
Klebsiella pneumoniae,PDS000012127.1,PDT000198793.1,GCA_900173325.1
Klebsiella pneumoniae,PDS000041892.1,PDT000442232.1,GCA_022236435.1
Klebsiella pneumoniae,PDS000041810.2,PDT000443184.1,
Klebsiella pneumoniae,PDS000041910.2,PDT000447329.1,
Klebsiella pneumoniae,PDS000100784.1,PDT001198553.1,
Klebsiella pneumoniae,PDS000042774.2,PDT000435495.1,
Klebsiella pneumoniae,PDS000039743.5,PDT001191083.1,GCA_021895495.1
Klebsiella pneumoniae,PDS000052273.4,PDT000615096.1,
Klebsiella pneumoniae,PDS000083576.2,PDT000989606.1,GCA_021989035.1
Klebsiella pneumoniae,PDS000052336.1,PDT000614165.1,
Klebsiella pneumoniae,PDS000052180.1,PDT000613803.1,
Klebsiella pneumoniae,PDS000083572.4,PDT000989473.1,GCA_021994015.1
Klebsiella pneumoniae,PDS000102999.1,PDT001224820.1,GCA_021809405.1
Klebsiella pneumoniae,PDS000054763.3,PDT000881974.1,
Klebsiella pneumoniae,PDS000063446.1,PDT000749337.1,
Klebsiella pneumoniae,PDS000041732.3,PDT000595286.1,GCA_900560665.1
Klebsiella pneumoniae,PDS000053778.4,PDT000633108.1,
Klebsiella pneumoniae,PDS000100362.1,PDT000885055.1,
Klebsiella pneumoniae,PDS000100160.2,PDT001193018.1,
Klebsiella pneumoniae,PDS000100442.1,PDT001194071.1,
Klebsiella pneumoniae,PDS000100414.3,PDT001194428.2,
Klebsiella pneumoniae,PDS000100096.1,PDT001192000.1,
Klebsiella pneumoniae,PDS000100431.1,PDT001194402.1,
Klebsiella pneumoniae,PDS000100171.2,PDT001192548.1,
Klebsiella pneumoniae,PDS000122490.1,PDT001243929.1,GCA_022156525.1
Klebsiella pneumoniae,PDS000122507.1,PDT000886745.1,
Klebsiella pneumoniae,PDS000077899.1,PDT000920836.1,
Klebsiella pneumoniae,PDS000077875.1,PDT000920121.1,
Klebsiella pneumoniae,PDS000077677.2,PDT000917717.1,
Klebsiella pneumoniae,PDS000055774.1,PDT000668979.1,GCA_902155975.1
Klebsiella pneumoniae,PDS000079891.2,PDT000944223.1,
Klebsiella pneumoniae,PDS000079878.4,PDT000944401.1,
Klebsiella pneumoniae,PDS000006573.28,PDT000590047.1,
