scientific_name,erd_group,target_acc
Acinetobacter baumannii,PDS000173772.1,PDT001046517.1
Acinetobacter baumannii,PDS000126152.1,PDT001505917.1
Acinetobacter baumannii,PDS000127520.5,PDT001523372.3
Acinetobacter baumannii,PDS000131692.7,PDT001114948.1
Acinetobacter baumannii,PDS000114531.20,PDT001373657.3
Acinetobacter baumannii,PDS000105902.28,PDT001695069.4
Acinetobacter baumannii,PDS000109573.6,PDT001306764.3
Acinetobacter baumannii,PDS000171415.6,PDT001706442.3
Acinetobacter baumannii,PDS000105161.8,PDT001253783.3
Acinetobacter baumannii,PDS000126131.18,PDT001163995.3
Acinetobacter baumannii,PDS000047407.19,PDT000863700.1
Acinetobacter baumannii,PDS000171416.2,PDT001876741.2
Acinetobacter baumannii,PDS000070277.42,PDT002082770.1
Acinetobacter baumannii,PDS000075641.12,PDT001242734.3
Acinetobacter baumannii,PDS000116421.5,PDT001398085.3
Acinetobacter baumannii,PDS000047394.5,PDT000418790.1
Acinetobacter baumannii,PDS000188940.1,PDT001689038.3
Acinetobacter baumannii,PDS000005886.24,PDT000418782.1
Acinetobacter baumannii,PDS000004981.4,PDT000115281.2
Acinetobacter baumannii,PDS000012941.2,PDT000191305.1
Acinetobacter baumannii,PDS000066101.1,PDT000797566.1
Acinetobacter baumannii,PDS000047350.2,PDT000534466.1
Acinetobacter baumannii,PDS000073542.2,PDT001506284.1
Acinetobacter baumannii,PDS000174681.1,PDT002086207.1
Acinetobacter baumannii,PDS000076296.1,PDT000893181.1
Acinetobacter baumannii,PDS000103472.1,PDT001231237.1
Acinetobacter baumannii,PDS000090162.1,PDT001044095.1
Acinetobacter baumannii,PDS000113436.3,PDT001353202.1
Acinetobacter baumannii,PDS000102416.1,PDT001218689.1
Acinetobacter baumannii,PDS000139864.4,PDT001435633.1
Acinetobacter baumannii,PDS000119573.1,PDT001435579.1
Acinetobacter baumannii,PDS000115303.1,PDT001383205.1
Acinetobacter baumannii,PDS000159910.1,PDT001898908.1
Acinetobacter baumannii,PDS000109906.1,PDT001312767.1
Acinetobacter baumannii,PDS000135588.1,PDT001603320.1
Acinetobacter baumannii,PDS000126159.1,PDT001506095.1
Acinetobacter baumannii,PDS000157913.3,PDT001877147.1
Acinetobacter baumannii,PDS000156507.1,PDT001860357.1
Acinetobacter baumannii,PDS000181049.1,PDT002140785.1
Acinetobacter baumannii,PDS000186709.1,PDT002230517.1
Acinetobacter baumannii,PDS000135224.2,PDT000714801.1
Acinetobacter baumannii,PDS000055385.1,PDT000659388.1
Acinetobacter baumannii,PDS000053892.2,PDT000632559.1
Acinetobacter baumannii,PDS000078254.3,PDT000945235.2
Acinetobacter baumannii,PDS000078256.10,PDT002094390.1
Acinetobacter baumannii,PDS000124908.1,PDT001493606.1
Acinetobacter baumannii,PDS000124902.1,PDT001492982.1
Acinetobacter baumannii,PDS000139875.1,PDT001665446.1
Acinetobacter baumannii,PDS000133906.1,PDT001585385.1
Acinetobacter baumannii,PDS000005690.6,PDT000209509.1
Acinetobacter baumannii,PDS000109236.1,PDT001207880.4
Acinetobacter baumannii,PDS000149335.4,PDT001476660.3
Acinetobacter baumannii,PDS000195685.1,PDT002351982.1
Acinetobacter baumannii,PDS000103016.5,PDT001226555.3
Acinetobacter baumannii,PDS000106879.33,PDT002117961.1
Acinetobacter baumannii,PDS000152246.4,PDT000850638.3
Acinetobacter baumannii,PDS000158390.4,PDT002143918.1
Acinetobacter baumannii,PDS000105160.8,PDT001253771.3
Acinetobacter baumannii,PDS000175837.1,PDT001953048.2
Acinetobacter baumannii,PDS000005052.8,PDT000106819.2
Acinetobacter baumannii,PDS000047421.5,PDT001512442.1
Acinetobacter baumannii,PDS000012811.1,PDT000209092.1
Acinetobacter baumannii,PDS000053133.4,PDT001505737.1
Acinetobacter baumannii,PDS000040300.1,PDT000431561.1
Acinetobacter baumannii,PDS000047401.1,PDT000417660.1
Acinetobacter baumannii,PDS000071624.1,PDT000837109.1
Acinetobacter baumannii,PDS000077527.1,PDT000914422.1
Acinetobacter baumannii,PDS000105888.1,PDT001258876.1
Acinetobacter baumannii,PDS000155079.1,PDT001065600.1
Acinetobacter baumannii,PDS000047383.11,PDT000354485.1
Acinetobacter baumannii,PDS000164020.1,PDT001952745.1
Acinetobacter baumannii,PDS000134802.1,PDT001593366.1
Acinetobacter baumannii,PDS000135578.1,PDT001603137.1
Acinetobacter baumannii,PDS000126112.1,PDT000863699.2
Acinetobacter baumannii,PDS000157912.1,PDT001877131.1
Acinetobacter baumannii,PDS000187626.1,PDT002152144.1
Acinetobacter baumannii,PDS000181716.2,PDT002036476.1
Acinetobacter baumannii,PDS000138017.3,PDT000046308.1
Acinetobacter baumannii,PDS000199199.1,PDT002389078.1
Acinetobacter baumannii,PDS000103958.7,PDT001852421.1
Acinetobacter baumannii,PDS000199198.1,PDT002387668.1
Acinetobacter baumannii,PDS000051818.2,PDT000605675.1
Acinetobacter baumannii,PDS000179979.1,PDT002126883.1
Acinetobacter baumannii,PDS000179980.1,PDT002126720.1
Acinetobacter baumannii,PDS000004996.1,PDT000103161.1
Acinetobacter baumannii,PDS000135575.1,PDT001603013.1
Acinetobacter baumannii,PDS000039599.2,PDT000424066.1
Acinetobacter baumannii,PDS000121868.1,PDT001292485.1
Acinetobacter baumannii,PDS000040924.1,PDT000442476.1
Acinetobacter baumannii,PDS000101058.1,PDT001200524.1
Acinetobacter baumannii,PDS000100313.1,PDT001194548.1
Acinetobacter baumannii,PDS000122283.1,PDT000887217.1
Acinetobacter baumannii,PDS000113989.1,PDT001184953.1
Acinetobacter baumannii,PDS000111774.1,PDT001336291.1
Acinetobacter baumannii,PDS000124906.1,PDT001194566.1
Acinetobacter baumannii,PDS000136720.1,PDT001616510.1
Acinetobacter baumannii,PDS000172256.1,PDT002056830.1
Acinetobacter baumannii,PDS000179534.1,PDT001253199.4
Acinetobacter baumannii,PDS000172636.1,PDT002064834.1
Acinetobacter baumannii,PDS000097775.8,PDT001505890.1
Acinetobacter baumannii,PDS000169734.2,PDT002025912.1
Acinetobacter baumannii,PDS000163410.4,PDT001947747.2
Acinetobacter baumannii,PDS000097993.14,PDT000134730.1
Acinetobacter baumannii,PDS000005664.1,PDT000092678.1
Acinetobacter baumannii,PDS000005498.9,PDT000107115.2
Acinetobacter baumannii,PDS000047361.2,PDT000158302.1
Acinetobacter baumannii,PDS000159252.1,PDT000290055.1
Acinetobacter baumannii,PDS000047340.1,PDT000417626.1
Acinetobacter baumannii,PDS000005892.4,PDT000534411.1
Acinetobacter baumannii,PDS000062373.4,PDT000892978.1
Acinetobacter baumannii,PDS000085002.2,PDT001010854.1
Acinetobacter baumannii,PDS000142038.2,PDT001691725.1
Acinetobacter baumannii,PDS000102425.1,PDT001218586.1
Acinetobacter baumannii,PDS000107409.1,PDT001276638.1
Acinetobacter baumannii,PDS000062508.17,PDT000821515.3
Acinetobacter baumannii,PDS000175835.1,PDT001325920.1
Acinetobacter baumannii,PDS000135603.1,PDT001602926.1
Acinetobacter baumannii,PDS000126123.1,PDT001505674.1
Acinetobacter baumannii,PDS000126110.1,PDT001506291.1
Acinetobacter baumannii,PDS000126126.1,PDT001506106.1
Acinetobacter baumannii,PDS000165661.1,PDT001832194.1
Acinetobacter baumannii,PDS000114713.34,PDT001739891.2
Acinetobacter baumannii,PDS000187623.1,PDT002152085.1
Acinetobacter baumannii,PDS000184271.1,PDT002189139.1
Acinetobacter baumannii,PDS000188378.1,PDT002250820.1
Acinetobacter baumannii,PDS000173769.4,PDT002059867.1
Acinetobacter baumannii,PDS000005001.1,PDT000050005.1
Acinetobacter baumannii,PDS000055430.1,PDT000660224.1
Acinetobacter baumannii,PDS000055379.6,PDT000885020.1
Acinetobacter baumannii,PDS000078257.5,PDT001764397.1
Acinetobacter baumannii,PDS000056631.2,PDT001200410.1
Acinetobacter baumannii,PDS000192482.2,PDT002338601.1
Acinetobacter baumannii,PDS000047436.5,PDT002277480.1
Acinetobacter baumannii,PDS000113435.1,PDT000052355.1
Acinetobacter baumannii,PDS000106839.25,PDT002280531.1
Acinetobacter baumannii,PDS000121081.5,PDT001151712.3
Acinetobacter baumannii,PDS000077094.9,PDT001001350.3
Acinetobacter baumannii,PDS000131074.5,PDT001561875.3
Acinetobacter baumannii,PDS000133955.11,PDT002220256.1
Acinetobacter baumannii,PDS000109392.8,PDT001352938.3
Acinetobacter baumannii,PDS000098003.4,PDT001163994.3
Acinetobacter baumannii,PDS000110830.5,PDT001322313.3
Acinetobacter baumannii,PDS000092888.1,PDT000113788.2
Acinetobacter baumannii,PDS000005022.11,PDT000106792.2
Acinetobacter baumannii,PDS000047338.2,PDT000107062.2
Acinetobacter baumannii,PDS000005822.5,PDT000114317.2
Acinetobacter baumannii,PDS000190433.1,PDT002288950.1
Acinetobacter baumannii,PDS000192597.1,PDT001580168.1
Acinetobacter baumannii,PDS000061263.2,PDT002389089.1
Acinetobacter baumannii,PDS000076241.1,PDT000893039.1
Acinetobacter baumannii,PDS000084726.1,PDT001006717.1
Acinetobacter baumannii,PDS000084718.2,PDT001006707.1
Acinetobacter baumannii,PDS000103479.1,PDT001231261.1
Acinetobacter baumannii,PDS000047410.4,PDT000173825.2
Acinetobacter baumannii,PDS000115302.1,PDT001383038.1
Acinetobacter baumannii,PDS000140248.1,PDT001671978.1
Acinetobacter baumannii,PDS000153214.1,PDT001817116.1
Acinetobacter baumannii,PDS000157914.1,PDT001877190.1
Acinetobacter baumannii,PDS000164547.1,PDT001822719.1
Acinetobacter baumannii,PDS000188201.2,PDT002247614.1
Acinetobacter baumannii,PDS000175831.1,PDT002098539.1
Acinetobacter baumannii,PDS000153810.5,PDT002389781.1
Acinetobacter baumannii,PDS000186707.2,PDT002230537.1
Acinetobacter baumannii,PDS000037586.1,PDT000173752.3
Acinetobacter baumannii,PDS000009774.9,PDT000173787.3
Acinetobacter baumannii,PDS000041343.1,PDT000444123.1
Acinetobacter baumannii,PDS000179989.1,PDT002126983.1
Acinetobacter baumannii,PDS000060518.2,PDT001602998.1
Acinetobacter baumannii,PDS000075028.2,PDT000424128.1
Acinetobacter baumannii,PDS000061264.2,PDT001502937.1
Acinetobacter baumannii,PDS000055370.1,PDT000659566.1
Acinetobacter baumannii,PDS000053897.2,PDT000747372.1
Acinetobacter baumannii,PDS000075186.2,PDT000880134.1
Acinetobacter baumannii,PDS000122286.1,PDT000887529.1
Acinetobacter baumannii,PDS000122205.2,PDT001191741.2
Acinetobacter baumannii,PDS000159186.1,PDT000387363.1
Acinetobacter baumannii,PDS000093356.1,PDT001093818.1
Acinetobacter baumannii,PDS000136721.1,PDT001617024.1
Acinetobacter baumannii,PDS000103485.2,PDT001824795.1
Acinetobacter baumannii,PDS000173765.1,PDT002059757.1
Acinetobacter baumannii,PDS000173766.1,PDT002059768.1
Acinetobacter baumannii,PDS000138296.3,PDT001676447.1
Acinetobacter baumannii,PDS000149327.5,PDT001695064.3
Acinetobacter baumannii,PDS000124993.13,PDT001496532.3
Acinetobacter baumannii,PDS000150587.3,PDT001352966.3
Acinetobacter baumannii,PDS000115012.7,PDT001379795.3
Acinetobacter baumannii,PDS000101626.27,PDT001258016.3
Acinetobacter baumannii,PDS000011509.3,PDT000191244.1
Acinetobacter baumannii,PDS000164546.1,PDT001961325.1
Acinetobacter baumannii,PDS000055542.7,PDT001603000.1
Acinetobacter baumannii,PDS000181712.1,PDT001127697.1
Acinetobacter baumannii,PDS000073540.2,PDT000863671.1
Acinetobacter baumannii,PDS000111773.1,PDT000209528.1
Acinetobacter baumannii,PDS000134803.3,PDT001593137.1
Acinetobacter baumannii,PDS000135579.1,PDT001603218.1
Acinetobacter baumannii,PDS000130103.1,PDT001549640.1
Acinetobacter baumannii,PDS000148124.1,PDT001766025.1
Acinetobacter baumannii,PDS000148120.1,PDT001766004.1
Acinetobacter baumannii,PDS000126144.2,PDT001506299.1
Acinetobacter baumannii,PDS000115793.9,PDT001391200.3
Acinetobacter baumannii,PDS000126164.1,PDT001506283.1
Acinetobacter baumannii,PDS000161860.2,PDT001974272.1
Acinetobacter baumannii,PDS000161271.2,PDT001911503.1
Acinetobacter baumannii,PDS000180263.1,PDT002129985.1
Acinetobacter baumannii,PDS000055369.2,PDT002230560.1
Acinetobacter baumannii,PDS000186708.1,PDT002230493.1
Acinetobacter baumannii,PDS000055411.1,PDT000659788.1
Acinetobacter baumannii,PDS000051827.1,PDT000605881.1
Acinetobacter baumannii,PDS000172262.1,PDT002056798.1
Acinetobacter baumannii,PDS000060520.2,PDT000714814.1
Acinetobacter baumannii,PDS000122208.1,PDT001191754.2
Acinetobacter baumannii,PDS000122284.1,PDT000887212.1
Acinetobacter baumannii,PDS000046187.1,PDT000510453.1
Acinetobacter baumannii,PDS000037389.3,PDT000387375.1
Acinetobacter baumannii,PDS000159896.1,PDT001898727.1
Acinetobacter baumannii,PDS000159911.1,PDT001898732.1
Acinetobacter baumannii,PDS000173776.1,PDT002059747.1
Acinetobacter baumannii,PDS000192480.2,PDT002335577.1
Acinetobacter baumannii,PDS000092801.2,PDT000191250.1
Acinetobacter baumannii,PDS000153256.4,PDT002129613.1
Acinetobacter baumannii,PDS000134357.10,PDT001582294.3
Acinetobacter baumannii,PDS000180941.2,PDT002139499.1
Acinetobacter baumannii,PDS000094971.5,PDT000767585.1
Acinetobacter baumannii,PDS000098647.5,PDT001173440.3
Acinetobacter baumannii,PDS000100745.18,PDT001226518.3
Acinetobacter baumannii,PDS000161821.17,PDT002050911.1
Acinetobacter baumannii,PDS000043345.60,PDT000945166.2
Acinetobacter baumannii,PDS000005005.5,PDT000094632.1
Acinetobacter baumannii,PDS000047380.2,PDT000216791.1
Acinetobacter baumannii,PDS000047385.1,PDT000209519.1
Acinetobacter baumannii,PDS000178429.1,PDT002111476.1
Acinetobacter baumannii,PDS000071630.1,PDT000837082.1
Acinetobacter baumannii,PDS000083648.1,PDT000990570.1
Acinetobacter baumannii,PDS000182924.1,PDT002168802.1
Acinetobacter baumannii,PDS000115300.1,PDT001147099.1
Acinetobacter baumannii,PDS000121116.2,PDT001471027.1
Acinetobacter baumannii,PDS000133750.9,PDT001583342.1
Acinetobacter baumannii,PDS000153808.4,PDT001825567.2
Acinetobacter baumannii,PDS000135601.1,PDT001603344.1
Acinetobacter baumannii,PDS000175836.3,PDT002134022.1
Acinetobacter baumannii,PDS000062506.6,PDT000733217.3
Acinetobacter baumannii,PDS000126138.1,PDT000659579.1
Acinetobacter baumannii,PDS000073538.2,PDT000863605.1
Acinetobacter baumannii,PDS000126149.1,PDT001505883.1
Acinetobacter baumannii,PDS000155984.1,PDT001852463.1
Acinetobacter baumannii,PDS000153215.1,PDT001817107.1
Acinetobacter baumannii,PDS000187644.1,PDT002152136.1
Acinetobacter baumannii,PDS000195232.1,PDT002113431.1
Acinetobacter baumannii,PDS000176371.1,PDT002100465.1
Acinetobacter baumannii,PDS000092805.1,PDT000173859.2
Acinetobacter baumannii,PDS000040925.1,PDT000441450.1
Acinetobacter baumannii,PDS000135589.1,PDT001602995.1
Acinetobacter baumannii,PDS000026073.1,PDT000354487.1
Acinetobacter baumannii,PDS000047426.5,PDT000135542.1
Acinetobacter baumannii,PDS000053896.2,PDT000746970.1
Acinetobacter baumannii,PDS000075187.6,PDT000880151.1
Acinetobacter baumannii,PDS000100016.2,PDT001191885.1
Acinetobacter baumannii,PDS000122295.2,PDT001191461.1
Acinetobacter baumannii,PDS000079856.1,PDT000943826.1
Acinetobacter baumannii,PDS000121882.1,PDT001469608.1
Acinetobacter baumannii,PDS000121872.2,PDT001469577.1
Acinetobacter baumannii,PDS000134358.2,PDT001604487.1
Acinetobacter baumannii,PDS000090223.10,PDT001114955.1
Acinetobacter baumannii,PDS000055365.13,PDT001831296.1
Acinetobacter baumannii,PDS000073823.13,PDT000928425.3
Acinetobacter baumannii,PDS000179533.1,PDT001253192.4
Acinetobacter baumannii,PDS000008589.3,PDT000156240.1
Acinetobacter baumannii,PDS000042989.1,PDT000463736.1
Acinetobacter baumannii,PDS000146493.1,PDT001580182.1
Acinetobacter baumannii,PDS000103019.1,PDT001225618.1
Acinetobacter baumannii,PDS000093476.1,PDT001095966.2
Acinetobacter baumannii,PDS000114536.1,PDT000463739.1
Acinetobacter baumannii,PDS000126155.1,PDT001506035.1
Acinetobacter baumannii,PDS000073536.2,PDT000863667.1
Acinetobacter baumannii,PDS000126156.1,PDT001506359.1
Acinetobacter baumannii,PDS000195231.1,PDT001817144.1
Acinetobacter baumannii,PDS000153376.1,PDT001820044.1
Acinetobacter baumannii,PDS000187652.1,PDT002239516.1
Acinetobacter baumannii,PDS000164442.1,PDT001957303.1
Acinetobacter baumannii,PDS000173764.2,PDT002059870.1
Acinetobacter baumannii,PDS000180534.2,PDT002134239.1
Acinetobacter baumannii,PDS000188901.1,PDT002261649.1
Acinetobacter baumannii,PDS000005002.1,PDT000049492.1
Acinetobacter baumannii,PDS000009775.3,PDT000173847.2
Acinetobacter baumannii,PDS000053891.1,PDT000633677.1
Acinetobacter baumannii,PDS000179762.1,PDT002123300.1
Acinetobacter baumannii,PDS000055428.1,PDT000660181.1
Acinetobacter baumannii,PDS000073959.1,PDT000866579.1
Acinetobacter baumannii,PDS000063228.1,PDT000747322.1
Acinetobacter baumannii,PDS000122291.1,PDT001191469.1
Acinetobacter baumannii,PDS000117134.1,PDT001010876.1
Acinetobacter baumannii,PDS000056412.8,PDT000679357.1
Acinetobacter baumannii,PDS000105081.1,PDT001251840.1
Acinetobacter baumannii,PDS000125669.1,PDT001502690.1
Acinetobacter baumannii,PDS000079295.2,PDT001898762.1
Acinetobacter baumannii,PDS000129746.14,PDT001615310.3
Acinetobacter baumannii,PDS000150586.4,PDT001248844.3
Acinetobacter baumannii,PDS000180260.1,PDT001374618.3
Acinetobacter baumannii,PDS000094135.8,PDT001214300.3
Acinetobacter baumannii,PDS000192413.1,PDT002310324.1
Acinetobacter baumannii,PDS000150584.3,PDT001173446.3
Acinetobacter baumannii,PDS000047360.1,PDT000092720.1
Acinetobacter baumannii,PDS000092890.2,PDT001336328.1
Acinetobacter baumannii,PDS000053059.1,PDT000623256.1
Acinetobacter baumannii,PDS000047430.1,PDT000216827.1
Acinetobacter baumannii,PDS000047425.13,PDT000725299.3
Acinetobacter baumannii,PDS000097044.1,PDT000945168.2
Acinetobacter baumannii,PDS000103468.1,PDT001231312.1
Acinetobacter baumannii,PDS000102419.4,PDT001610216.1
Acinetobacter baumannii,PDS000102417.2,PDT002345925.1
Acinetobacter baumannii,PDS000126150.5,PDT001505896.1
Acinetobacter baumannii,PDS000073535.3,PDT001505710.1
Acinetobacter baumannii,PDS000181711.1,PDT001820107.1
Acinetobacter baumannii,PDS000156508.3,PDT001860317.1
Acinetobacter baumannii,PDS000187643.1,PDT002239521.1
Acinetobacter baumannii,PDS000051825.1,PDT000605877.1
Acinetobacter baumannii,PDS000005669.13,PDT000045329.2
Acinetobacter baumannii,PDS000179758.1,PDT000361029.1
Acinetobacter baumannii,PDS000046902.4,PDT000967391.1
Acinetobacter baumannii,PDS000101054.1,PDT001200630.1
Acinetobacter baumannii,PDS000063243.1,PDT000746299.1
Acinetobacter baumannii,PDS000075991.4,PDT000887275.1
Acinetobacter baumannii,PDS000157707.1,PDT001873271.1
Acinetobacter baumannii,PDS000140249.1,PDT001671869.1
Acinetobacter baumannii,PDS000105895.15,PDT001947729.2
Acinetobacter baumannii,PDS000145468.5,PDT001614417.3
Acinetobacter baumannii,PDS000126117.3,PDT001506416.1
Acinetobacter baumannii,PDS000152242.5,PDT000947618.3
Acinetobacter baumannii,PDS000005652.12,PDT000113141.2
Acinetobacter baumannii,PDS000008585.1,PDT000156191.1
Acinetobacter baumannii,PDS000019485.3,PDT000304611.1
Acinetobacter baumannii,PDS000039212.3,PDT000417624.1
Acinetobacter baumannii,PDS000121412.1,PDT001465032.1
Acinetobacter baumannii,PDS000175838.1,PDT002098387.1
Acinetobacter baumannii,PDS000084720.5,PDT001016876.1
Acinetobacter baumannii,PDS000090294.1,PDT001046521.1
Acinetobacter baumannii,PDS000113303.2,PDT001353207.1
Acinetobacter baumannii,PDS000008587.7,PDT001663065.1
Acinetobacter baumannii,PDS000153813.1,PDT001825573.2
Acinetobacter baumannii,PDS000151174.1,PDT001795780.1
Acinetobacter baumannii,PDS000135571.1,PDT001603127.1
Acinetobacter baumannii,PDS000135580.1,PDT001502870.1
Acinetobacter baumannii,PDS000073539.9,PDT001253222.4
Acinetobacter baumannii,PDS000126148.1,PDT001506088.1
Acinetobacter baumannii,PDS000134814.3,PDT001349599.1
Acinetobacter baumannii,PDS000179981.1,PDT002127181.1
Acinetobacter baumannii,PDS000026072.2,PDT000817311.1
Acinetobacter baumannii,PDS000055371.1,PDT000659555.1
Acinetobacter baumannii,PDS000124909.1,PDT001493696.1
Acinetobacter baumannii,PDS000157702.1,PDT001873308.1
Acinetobacter baumannii,PDS000173775.1,PDT002059548.1
Acinetobacter baumannii,PDS000082822.4,PDT000980434.1
Acinetobacter baumannii,PDS000140247.1,PDT001671870.1
Acinetobacter baumannii,PDS000197041.1,PDT002365233.1
Acinetobacter baumannii,PDS000181713.1,PDT002078316.1
Acinetobacter baumannii,PDS000114542.9,PDT001860305.1
Acinetobacter baumannii,PDS000046903.2,PDT000534390.1
Acinetobacter baumannii,PDS000005689.2,PDT000061556.2
Acinetobacter baumannii,PDS000141018.1,PDT001673397.1
Acinetobacter baumannii,PDS000056630.4,PDT001200317.1
Acinetobacter baumannii,PDS000063571.3,PDT001506412.1
Acinetobacter baumannii,PDS000073541.3,PDT001505749.1
Acinetobacter baumannii,PDS000048276.3,PDT000945264.2
Acinetobacter baumannii,PDS000173771.1,PDT002059905.1
Acinetobacter baumannii,PDS000105889.1,PDT001258873.1
Acinetobacter baumannii,PDS000151168.1,PDT001795784.1
Acinetobacter baumannii,PDS000119669.1,PDT001436827.1
Acinetobacter baumannii,PDS000135577.1,PDT001603243.1
Acinetobacter baumannii,PDS000153806.2,PDT001825549.2
Acinetobacter baumannii,PDS000187632.1,PDT002239495.1
Acinetobacter baumannii,PDS000188199.1,PDT002247345.1
Acinetobacter baumannii,PDS000170602.2,PDT002179593.1
Acinetobacter baumannii,PDS000181048.1,PDT002140780.1
Acinetobacter baumannii,PDS000198861.1,PDT000644156.1
Acinetobacter baumannii,PDS000048274.1,PDT000342110.2
Acinetobacter baumannii,PDS000179990.1,PDT002126670.1
Acinetobacter baumannii,PDS000055433.1,PDT000660213.1
Acinetobacter baumannii,PDS000063230.1,PDT000745628.1
Acinetobacter baumannii,PDS000188898.1,PDT001505986.1
Acinetobacter baumannii,PDS000124910.1,PDT001494930.1
Acinetobacter baumannii,PDS000159915.2,PDT001898911.1
Acinetobacter baumannii,PDS000173763.1,PDT002059580.1
Acinetobacter baumannii,PDS000173782.1,PDT002059696.1
Acinetobacter baumannii,PDS000122819.5,PDT001456850.3
Acinetobacter baumannii,PDS000076707.13,PDT002225255.1
Acinetobacter baumannii,PDS000062504.9,PDT001409583.3
Acinetobacter baumannii,PDS000152624.7,PDT001292977.3
Acinetobacter baumannii,PDS000098006.3,PDT001114975.1
Acinetobacter baumannii,PDS000005026.6,PDT000113696.2
Acinetobacter baumannii,PDS000004984.3,PDT000534487.1
Acinetobacter baumannii,PDS000103480.1,PDT001231420.1
Acinetobacter baumannii,PDS000195230.1,PDT002345885.1
Acinetobacter baumannii,PDS000110384.1,PDT001321002.1
Acinetobacter baumannii,PDS000153811.1,PDT001825569.2
Acinetobacter baumannii,PDS000135574.1,PDT001602951.1
Acinetobacter baumannii,PDS000126158.2,PDT001771471.1
Acinetobacter baumannii,PDS000163082.2,PDT002075061.1
Acinetobacter baumannii,PDS000153373.1,PDT001820012.1
Acinetobacter baumannii,PDS000192596.1,PDT002316175.1
Acinetobacter baumannii,PDS000121871.1,PDT001469573.1
Acinetobacter baumannii,PDS000055431.2,PDT000660221.1
Acinetobacter baumannii,PDS000041342.1,PDT000442647.1
Acinetobacter baumannii,PDS000055406.1,PDT000659931.1
Acinetobacter baumannii,PDS000075473.2,PDT000882512.1
Acinetobacter baumannii,PDS000100319.1,PDT001194483.1
Acinetobacter baumannii,PDS000100021.1,PDT001192409.1
Acinetobacter baumannii,PDS000046201.1,PDT000510439.1
Acinetobacter baumannii,PDS000085005.1,PDT001010864.1
Acinetobacter baumannii,PDS000134355.1,PDT001590651.1
Acinetobacter baumannii,PDS000153807.1,PDT001283650.1
Acinetobacter baumannii,PDS000047408.3,PDT000135591.1
Acinetobacter baumannii,PDS000103021.16,PDT001484624.1
Acinetobacter baumannii,PDS000134356.5,PDT001257330.3
Acinetobacter baumannii,PDS000097042.9,PDT001146325.3
Acinetobacter baumannii,PDS000097171.7,PDT001151686.3
Acinetobacter baumannii,PDS000168622.3,PDT002337399.1
Acinetobacter baumannii,PDS000120625.8,PDT001450816.3
Acinetobacter baumannii,PDS000094969.1,PDT001115057.1
Acinetobacter baumannii,PDS000172414.3,PDT002061197.1
Acinetobacter baumannii,PDS000026201.3,PDT000304619.1
Acinetobacter baumannii,PDS000040298.1,PDT000431512.1
Acinetobacter baumannii,PDS000183167.1,PDT002172127.1
Acinetobacter baumannii,PDS000084722.1,PDT001006868.1
Acinetobacter baumannii,PDS000071625.2,PDT000837091.1
Acinetobacter baumannii,PDS000141938.1,PDT001065591.1
Acinetobacter baumannii,PDS000122210.1,PDT001191690.1
Acinetobacter baumannii,PDS000146494.1,PDT001741469.1
Acinetobacter baumannii,PDS000146492.1,PDT001283631.1
Acinetobacter baumannii,PDS000126136.1,PDT001506013.1
Acinetobacter baumannii,PDS000153374.1,PDT001820010.1
Acinetobacter baumannii,PDS000171206.1,PDT001825587.2
Acinetobacter baumannii,PDS000187637.1,PDT002239514.1
Acinetobacter baumannii,PDS000039600.1,PDT000424131.1
Acinetobacter baumannii,PDS000063229.1,PDT000746468.1
Acinetobacter baumannii,PDS000100315.1,PDT001194218.1
Acinetobacter baumannii,PDS000167230.3,PDT001994808.1
Acinetobacter baumannii,PDS000152257.5,PDT000821610.3
Acinetobacter baumannii,PDS000141038.13,PDT002036911.1
Acinetobacter baumannii,PDS000116422.14,PDT000901879.3
Acinetobacter baumannii,PDS000005759.5,PDT000113173.2
Acinetobacter baumannii,PDS000046188.2,PDT000503285.1
Acinetobacter baumannii,PDS000164019.1,PDT000480312.1
Acinetobacter baumannii,PDS000081814.1,PDT000967392.1
Acinetobacter baumannii,PDS000053899.2,PDT000632666.1
Acinetobacter baumannii,PDS000076242.1,PDT000893010.1
Acinetobacter baumannii,PDS000071690.1,PDT000837941.1
Acinetobacter baumannii,PDS000146495.1,PDT001741462.1
Acinetobacter baumannii,PDS000121464.1,PDT001465495.1
Acinetobacter baumannii,PDS000121869.2,PDT000660392.1
Acinetobacter baumannii,PDS000150944.1,PDT001792480.1
Acinetobacter baumannii,PDS000187622.1,PDT002239519.1
Acinetobacter baumannii,PDS000180267.1,PDT002129970.1
Acinetobacter baumannii,PDS000055443.1,PDT000660190.1
Acinetobacter baumannii,PDS000039602.1,PDT000424044.1
Acinetobacter baumannii,PDS000047342.6,PDT001898731.1
Acinetobacter baumannii,PDS000091359.5,PDT001001273.3
Acinetobacter baumannii,PDS000157918.3,PDT001876145.2
Acinetobacter baumannii,PDS000193848.1,PDT002332850.1
Acinetobacter baumannii,PDS000172831.6,PDT002179926.1
Acinetobacter baumannii,PDS000171258.2,PDT002046060.1
Acinetobacter baumannii,PDS000174552.1,PDT000893725.3
Acinetobacter baumannii,PDS000188604.3,PDT002256315.1
Acinetobacter baumannii,PDS000077092.7,PDT000907996.3
Acinetobacter baumannii,PDS000098004.5,PDT001164078.3
Acinetobacter baumannii,PDS000112545.10,PDT002186053.1
Acinetobacter baumannii,PDS000076300.9,PDT000893651.3
