scientific_name,erd_group,target_acc
Klebsiella pneumoniae,PDS000065407.6,PDT000785563.1
Klebsiella pneumoniae,PDS000065409.7,PDT001672314.1
Klebsiella pneumoniae,PDS000095389.1,PDT001122582.1
Klebsiella pneumoniae,PDS000109692.3,PDT001307837.1
Klebsiella pneumoniae,PDS000106102.1,PDT001259533.1
Klebsiella pneumoniae,PDS000106121.1,PDT001259406.1
Klebsiella pneumoniae,PDS000106106.1,PDT001259830.1
Klebsiella pneumoniae,PDS000108367.1,PDT001289404.1
Klebsiella pneumoniae,PDS000108378.1,PDT001289385.1
Klebsiella pneumoniae,PDS000108365.1,PDT001289338.1
Klebsiella pneumoniae,PDS000103219.1,PDT001226986.1
Klebsiella pneumoniae,PDS000102782.2,PDT001223083.1
Klebsiella pneumoniae,PDS000114418.1,PDT001370453.1
Klebsiella pneumoniae,PDS000104498.1,PDT001243530.1
Klebsiella pneumoniae,PDS000104568.1,PDT001243331.1
Klebsiella pneumoniae,PDS000104502.3,PDT001244370.1
Klebsiella pneumoniae,PDS000109074.2,PDT001299600.1
Klebsiella pneumoniae,PDS000170013.1,PDT002029126.1
Klebsiella pneumoniae,PDS000075296.8,PDT000761782.1
Klebsiella pneumoniae,PDS000106005.1,PDT001261304.1
Klebsiella pneumoniae,PDS000106607.1,PDT001269966.1
Klebsiella pneumoniae,PDS000084448.8,PDT001003080.1
Klebsiella pneumoniae,PDS000114196.1,PDT001366477.1
Klebsiella pneumoniae,PDS000013616.50,PDT000336621.1
Klebsiella pneumoniae,PDS000113723.1,PDT001359372.1
Klebsiella pneumoniae,PDS000113729.1,PDT001267031.1
Klebsiella pneumoniae,PDS000113731.1,PDT001359247.1
Klebsiella pneumoniae,PDS000197464.1,PDT002371009.1
Klebsiella pneumoniae,PDS000112645.1,PDT001347474.1
Klebsiella pneumoniae,PDS000190129.2,PDT002279485.1
Klebsiella pneumoniae,PDS000175871.1,PDT001488457.1
Klebsiella pneumoniae,PDS000164091.1,PDT001951690.1
Klebsiella pneumoniae,PDS000164082.1,PDT001951565.1
Klebsiella pneumoniae,PDS000092781.1,PDT001087311.1
Klebsiella pneumoniae,PDS000134595.1,PDT001593292.1
Klebsiella pneumoniae,PDS000134601.1,PDT001593286.1
Klebsiella pneumoniae,PDS000115865.2,PDT001391471.1
Klebsiella pneumoniae,PDS000169099.1,PDT001490552.1
Klebsiella pneumoniae,PDS000197595.1,PDT002373677.1
Klebsiella pneumoniae,PDS000173606.1,PDT002075073.1
Klebsiella pneumoniae,PDS000163090.2,PDT002075098.1
Klebsiella pneumoniae,PDS000175708.1,PDT002096721.2
Klebsiella pneumoniae,PDS000171747.1,PDT002054385.1
Klebsiella pneumoniae,PDS000148776.1,PDT001773007.1
Klebsiella pneumoniae,PDS000146241.1,PDT001737467.1
Klebsiella pneumoniae,PDS000187717.1,PDT002239925.1
Klebsiella pneumoniae,PDS000169739.5,PDT002168200.1
Klebsiella pneumoniae,PDS000113995.2,PDT001865950.1
Klebsiella pneumoniae,PDS000165202.2,PDT001971211.1
Klebsiella pneumoniae,PDS000166913.3,PDT001991594.1
Klebsiella pneumoniae,PDS000100154.18,PDT001191601.2
Klebsiella pneumoniae,PDS000079477.4,PDT002169726.1
Klebsiella pneumoniae,PDS000163258.1,PDT001942116.1
Klebsiella pneumoniae,PDS000165995.2,PDT002097620.1
Klebsiella pneumoniae,PDS000170844.3,PDT002160734.1
Klebsiella pneumoniae,PDS000170854.1,PDT002042094.1
Klebsiella pneumoniae,PDS000170862.1,PDT002042058.1
Klebsiella pneumoniae,PDS000170008.3,PDT002086328.1
Klebsiella pneumoniae,PDS000169313.1,PDT002019296.1
Klebsiella pneumoniae,PDS000106653.3,PDT002074719.1
Klebsiella pneumoniae,PDS000176492.1,PDT002102058.1
Klebsiella pneumoniae,PDS000013628.8,PDT000591396.1
Klebsiella pneumoniae,PDS000180149.1,PDT002128278.1
Klebsiella pneumoniae,PDS000198534.1,PDT002381586.1
Klebsiella pneumoniae,PDS000198401.1,PDT002379211.1
Klebsiella pneumoniae,PDS000093254.2,PDT001091994.1
Klebsiella pneumoniae,PDS000198444.1,PDT001903170.1
Klebsiella pneumoniae,PDS000198063.1,PDT001903308.1
Klebsiella pneumoniae,PDS000183026.1,PDT002169766.1
Klebsiella pneumoniae,PDS000183503.1,PDT002160486.1
Klebsiella pneumoniae,PDS000100344.14,PDT002208407.1
Klebsiella pneumoniae,PDS000106629.2,PDT001268268.1
Klebsiella pneumoniae,PDS000199204.1,PDT002387601.1
Klebsiella pneumoniae,PDS000188115.1,PDT002245901.1
Klebsiella pneumoniae,PDS000084449.2,PDT001003236.1
Klebsiella pneumoniae,PDS000084820.1,PDT001008079.1
Klebsiella pneumoniae,PDS000084453.1,PDT001003276.1
Klebsiella pneumoniae,PDS000053786.7,PDT000313820.2
Klebsiella pneumoniae,PDS000012992.8,PDT000865016.1
Klebsiella pneumoniae,PDS000041713.1,PDT000438210.1
Klebsiella pneumoniae,PDS000041773.1,PDT000440113.1
Klebsiella pneumoniae,PDS000045506.1,PDT000137774.2
Klebsiella pneumoniae,PDS000106008.1,PDT001261275.1
Klebsiella pneumoniae,PDS000106034.1,PDT001261332.1
Klebsiella pneumoniae,PDS000026393.2,PDT000358793.1
Klebsiella pneumoniae,PDS000148563.1,PDT000874343.1
Klebsiella pneumoniae,PDS000041920.2,PDT000442137.1
Klebsiella pneumoniae,PDS000143162.1,PDT001704984.1
Klebsiella pneumoniae,PDS000143230.2,PDT001705286.1
Klebsiella pneumoniae,PDS000143240.1,PDT001702387.1
Klebsiella pneumoniae,PDS000100595.2,PDT001197501.1
Klebsiella pneumoniae,PDS000122832.1,PDT001370211.1
Klebsiella pneumoniae,PDS000045438.1,PDT000369380.1
Klebsiella pneumoniae,PDS000041797.1,PDT000438054.1
Klebsiella pneumoniae,PDS000063458.2,PDT000749293.1
Klebsiella pneumoniae,PDS000046444.1,PDT000426238.1
Klebsiella pneumoniae,PDS000039679.1,PDT000423813.1
Klebsiella pneumoniae,PDS000012130.1,PDT000198804.1
Klebsiella pneumoniae,PDS000012128.3,PDT000198761.1
Klebsiella pneumoniae,PDS000045378.2,PDT000537592.1
Klebsiella pneumoniae,PDS000046969.1,PDT000535555.1
Klebsiella pneumoniae,PDS000041772.5,PDT001198641.1
Klebsiella pneumoniae,PDS000042766.1,PDT000438397.1
Klebsiella pneumoniae,PDS000042789.1,PDT000438557.1
Klebsiella pneumoniae,PDS000042772.1,PDT000438461.1
Klebsiella pneumoniae,PDS000039743.5,PDT001092062.1
Klebsiella pneumoniae,PDS000100425.1,PDT001092416.1
Klebsiella pneumoniae,PDS000164467.4,PDT001958050.1
Klebsiella pneumoniae,PDS000060644.5,PDT001958025.1
Klebsiella pneumoniae,PDS000093234.4,PDT001092046.1
Klebsiella pneumoniae,PDS000197436.1,PDT001092061.1
Klebsiella pneumoniae,PDS000056161.2,PDT000674721.1
Klebsiella pneumoniae,PDS000052326.2,PDT000614934.1
Klebsiella pneumoniae,PDS000060108.1,PDT000708285.1
Klebsiella pneumoniae,PDS000052295.3,PDT000613810.1
Klebsiella pneumoniae,PDS000064256.1,PDT000763415.1
Klebsiella pneumoniae,PDS000052332.1,PDT000613719.1
Klebsiella pneumoniae,PDS000053926.2,PDT000747451.1
Klebsiella pneumoniae,PDS000047804.3,PDT000595183.1
Klebsiella pneumoniae,PDS000041827.3,PDT000595213.1
Klebsiella pneumoniae,PDS000041778.3,PDT000595139.1
Klebsiella pneumoniae,PDS000100158.1,PDT001193104.1
Klebsiella pneumoniae,PDS000076057.2,PDT000889505.1
Klebsiella pneumoniae,PDS000100384.1,PDT001193793.1
Klebsiella pneumoniae,PDS000100103.2,PDT001192312.1
Klebsiella pneumoniae,PDS000100131.1,PDT001192255.1
Klebsiella pneumoniae,PDS000076196.1,PDT000892201.1
Klebsiella pneumoniae,PDS000076201.4,PDT000917703.1
Klebsiella pneumoniae,PDS000046984.4,PDT000538532.1
Klebsiella pneumoniae,PDS000046976.1,PDT000535795.1
Klebsiella pneumoniae,PDS000044879.2,PDT001188713.1
Klebsiella pneumoniae,PDS000107000.1,PDT001038296.1
Klebsiella pneumoniae,PDS000102356.1,PDT001216640.1
Klebsiella pneumoniae,PDS000089315.5,PDT001586604.1
Klebsiella pneumoniae,PDS000052942.1,PDT000620570.1
Klebsiella pneumoniae,PDS000156675.9,PDT001993612.1
Klebsiella pneumoniae,PDS000102330.1,PDT001216775.1
Klebsiella pneumoniae,PDS000102385.1,PDT000442460.1
Klebsiella pneumoniae,PDS000129969.2,PDT001586631.1
Klebsiella pneumoniae,PDS000041741.6,PDT002235072.1
Klebsiella pneumoniae,PDS000149699.2,PDT001777371.1
Klebsiella pneumoniae,PDS000134150.2,PDT001587052.1
Klebsiella pneumoniae,PDS000134157.1,PDT001586568.1
Klebsiella pneumoniae,PDS000134121.1,PDT001548663.1
Klebsiella pneumoniae,PDS000078842.12,PDT001586678.1
Klebsiella pneumoniae,PDS000121654.4,PDT001468910.1
Klebsiella pneumoniae,PDS000134185.1,PDT001588839.1
Klebsiella pneumoniae,PDS000129988.2,PDT001548705.1
Klebsiella pneumoniae,PDS000134117.1,PDT001587450.1
Klebsiella pneumoniae,PDS000134125.2,PDT001777411.1
Klebsiella pneumoniae,PDS000134147.2,PDT001470868.1
Klebsiella pneumoniae,PDS000134194.1,PDT001548756.1
Klebsiella pneumoniae,PDS000063452.2,PDT000749123.1
Klebsiella pneumoniae,PDS000085234.1,PDT001013152.1
Klebsiella pneumoniae,PDS000093786.2,PDT001100902.1
Klebsiella pneumoniae,PDS000111750.1,PDT001336473.1
Klebsiella pneumoniae,PDS000106640.3,PDT001265892.1
Klebsiella pneumoniae,PDS000101837.3,PDT001363162.1
Klebsiella pneumoniae,PDS000114338.1,PDT001363963.1
Klebsiella pneumoniae,PDS000106676.2,PDT001267382.1
Klebsiella pneumoniae,PDS000114298.1,PDT001367542.1
Klebsiella pneumoniae,PDS000106732.1,PDT001267353.1
Klebsiella pneumoniae,PDS000096681.1,PDT000929638.1
Klebsiella pneumoniae,PDS000044881.3,PDT000489670.1
Klebsiella pneumoniae,PDS000112614.4,PDT002371043.1
Klebsiella pneumoniae,PDS000190138.3,PDT002270553.1
Klebsiella pneumoniae,PDS000197074.1,PDT002366238.1
Klebsiella pneumoniae,PDS000160870.2,PDT001903313.1
Klebsiella pneumoniae,PDS000085067.6,PDT001091698.1
Klebsiella pneumoniae,PDS000198505.1,PDT001902931.1
Klebsiella pneumoniae,PDS000197573.1,PDT001958068.1
Klebsiella pneumoniae,PDS000190154.3,PDT002278566.1
Klebsiella pneumoniae,PDS000076085.13,PDT000888585.1
Klebsiella pneumoniae,PDS000114625.1,PDT001373091.1
Klebsiella pneumoniae,PDS000112585.1,PDT001345511.1
Klebsiella pneumoniae,PDS000196792.1,PDT002356060.1
Klebsiella pneumoniae,PDS000096699.5,PDT000675481.1
Klebsiella pneumoniae,PDS000170016.1,PDT000097259.1
Klebsiella pneumoniae,PDS000124935.1,PDT001494996.1
Klebsiella pneumoniae,PDS000100981.2,PDT001493783.1
Klebsiella pneumoniae,PDS000170182.1,PDT001891032.1
Klebsiella pneumoniae,PDS000134708.1,PDT001585520.1
Klebsiella pneumoniae,PDS000136744.1,PDT001617350.1
Klebsiella pneumoniae,PDS000129113.8,PDT001820655.1
Klebsiella pneumoniae,PDS000156906.1,PDT001863966.2
Klebsiella pneumoniae,PDS000156649.1,PDT001861504.1
Klebsiella pneumoniae,PDS000161835.3,PDT001923200.1
Klebsiella pneumoniae,PDS000165194.3,PDT001972647.1
Klebsiella pneumoniae,PDS000148169.2,PDT001766226.1
Klebsiella pneumoniae,PDS000198064.1,PDT002373081.1
Klebsiella pneumoniae,PDS000194207.1,PDT002270486.1
Klebsiella pneumoniae,PDS000006021.3,PDT000121605.1
Klebsiella pneumoniae,PDS000162021.1,PDT001020796.1
Klebsiella pneumoniae,PDS000115076.5,PDT002305440.1
Klebsiella pneumoniae,PDS000045475.1,PDT000200505.3
Klebsiella pneumoniae,PDS000045528.1,PDT000077408.3
Klebsiella pneumoniae,PDS000179036.1,PDT002116790.1
Klebsiella pneumoniae,PDS000179051.3,PDT002244954.1
Klebsiella pneumoniae,PDS000155184.4,PDT001961402.2
Klebsiella pneumoniae,PDS000179529.1,PDT001141302.1
Klebsiella pneumoniae,PDS000195206.1,PDT001942624.2
Klebsiella pneumoniae,PDS000172478.5,PDT002062579.1
Klebsiella pneumoniae,PDS000079865.8,PDT001188984.1
Klebsiella pneumoniae,PDS000053027.20,PDT000852483.1
Klebsiella pneumoniae,PDS000113458.5,PDT001354260.3
Klebsiella pneumoniae,PDS000181566.1,PDT002149892.1
Klebsiella pneumoniae,PDS000188017.2,PDT002117195.1
Klebsiella pneumoniae,PDS000053037.8,PDT000143931.5
Klebsiella pneumoniae,PDS000157999.7,PDT002118730.1
Klebsiella pneumoniae,PDS000073371.7,PDT000622503.3
Klebsiella pneumoniae,PDS000169696.1,PDT002023807.1
Klebsiella pneumoniae,PDS000103622.8,PDT001844510.1
Klebsiella pneumoniae,PDS000144932.1,PDT000785604.1
Klebsiella pneumoniae,PDS000045523.1,PDT000136179.2
Klebsiella pneumoniae,PDS000140735.1,PDT001672849.1
Klebsiella pneumoniae,PDS000148771.1,PDT001773017.1
Klebsiella pneumoniae,PDS000015747.1,PDT000236874.1
Klebsiella pneumoniae,PDS000074837.1,PDT000875503.1
Klebsiella pneumoniae,PDS000074963.1,PDT000875848.1
Klebsiella pneumoniae,PDS000074751.3,PDT000875150.1
Klebsiella pneumoniae,PDS000018042.1,PDT000276036.1
Klebsiella pneumoniae,PDS000104521.1,PDT001243652.1
Klebsiella pneumoniae,PDS000143199.1,PDT000266993.1
Klebsiella pneumoniae,PDS000045364.4,PDT001288109.1
Klebsiella pneumoniae,PDS000052387.5,PDT000615754.1
Klebsiella pneumoniae,PDS000040308.2,PDT001672409.1
Klebsiella pneumoniae,PDS000019837.1,PDT000309524.1
Klebsiella pneumoniae,PDS000169115.1,PDT002017045.1
Klebsiella pneumoniae,PDS000169112.1,PDT002016299.1
Klebsiella pneumoniae,PDS000079471.2,PDT000941550.1
Klebsiella pneumoniae,PDS000079301.1,PDT000495880.1
Klebsiella pneumoniae,PDS000046923.1,PDT000536687.1
Klebsiella pneumoniae,PDS000046930.4,PDT000536701.1
Klebsiella pneumoniae,PDS000077983.1,PDT000398338.1
Klebsiella pneumoniae,PDS000075210.3,PDT001137125.1
Klebsiella pneumoniae,PDS000055622.1,PDT000663073.1
Klebsiella pneumoniae,PDS000050958.3,PDT000591476.1
Klebsiella pneumoniae,PDS000098798.2,PDT000715029.1
Klebsiella pneumoniae,PDS000098780.1,PDT000715262.1
Klebsiella pneumoniae,PDS000098807.4,PDT000715248.1
Klebsiella pneumoniae,PDS000062641.1,PDT000733498.1
Klebsiella pneumoniae,PDS000117528.1,PDT001411167.1
Klebsiella pneumoniae,PDS000071973.9,PDT001307927.1
Klebsiella pneumoniae,PDS000071972.7,PDT000435271.1
Klebsiella pneumoniae,PDS000054006.4,PDT000626669.1
Klebsiella pneumoniae,PDS000105779.1,PDT000870557.1
Klebsiella pneumoniae,PDS000075065.1,PDT000877757.1
Klebsiella pneumoniae,PDS000060416.6,PDT000714401.1
Klebsiella pneumoniae,PDS000062381.1,PDT000730648.1
Klebsiella pneumoniae,PDS000084235.3,PDT001002027.1
Klebsiella pneumoniae,PDS000108393.4,PDT000786736.1
Klebsiella pneumoniae,PDS000096762.1,PDT001141078.1
Klebsiella pneumoniae,PDS000074649.3,PDT000879111.1
Klebsiella pneumoniae,PDS000145393.1,PDT000906239.1
Klebsiella pneumoniae,PDS000164564.1,PDT001961024.1
Klebsiella pneumoniae,PDS000070350.2,PDT001784986.1
Klebsiella pneumoniae,PDS000085656.1,PDT001019701.1
Klebsiella pneumoniae,PDS000073404.1,PDT000858099.1
Klebsiella pneumoniae,PDS000085574.3,PDT001019937.1
Klebsiella pneumoniae,PDS000133060.1,PDT001577290.1
Klebsiella pneumoniae,PDS000175849.1,PDT002098667.1
Klebsiella pneumoniae,PDS000075519.1,PDT000884745.1
Klebsiella pneumoniae,PDS000078352.1,PDT000925124.1
Klebsiella pneumoniae,PDS000114899.1,PDT001378246.1
Klebsiella pneumoniae,PDS000053064.10,PDT001025183.1
Klebsiella pneumoniae,PDS000088475.3,PDT001025138.1
Klebsiella pneumoniae,PDS000052227.9,PDT001046550.1
Klebsiella pneumoniae,PDS000084738.5,PDT001007069.1
Klebsiella pneumoniae,PDS000149850.1,PDT001780090.1
Klebsiella pneumoniae,PDS000084610.2,PDT001005907.1
Klebsiella pneumoniae,PDS000149710.1,PDT001776322.1
Klebsiella pneumoniae,PDS000092165.1,PDT001079372.1
Klebsiella pneumoniae,PDS000097028.1,PDT001147184.1
Klebsiella pneumoniae,PDS000108307.2,PDT001308158.1
Klebsiella pneumoniae,PDS000140724.1,PDT000785509.1
Klebsiella pneumoniae,PDS000117543.1,PDT001214427.1
Klebsiella pneumoniae,PDS000108354.1,PDT001289249.1
Klebsiella pneumoniae,PDS000102787.2,PDT001223071.1
Klebsiella pneumoniae,PDS000103216.2,PDT001228202.1
Klebsiella pneumoniae,PDS000101809.1,PDT001211099.1
Klebsiella pneumoniae,PDS000045605.4,PDT000173922.1
Klebsiella pneumoniae,PDS000098806.4,PDT001259330.1
Klebsiella pneumoniae,PDS000047809.3,PDT000537648.1
Klebsiella pneumoniae,PDS000103178.1,PDT001227304.1
Klebsiella pneumoniae,PDS000108348.1,PDT001289767.1
Klebsiella pneumoniae,PDS000109113.2,PDT001299606.1
Klebsiella pneumoniae,PDS000109085.5,PDT001299609.1
Klebsiella pneumoniae,PDS000110876.1,PDT001324209.1
Klebsiella pneumoniae,PDS000183774.1,PDT002179699.1
Klebsiella pneumoniae,PDS000104968.2,PDT001468967.1
Klebsiella pneumoniae,PDS000111297.5,PDT001327219.2
Klebsiella pneumoniae,PDS000109275.1,PDT001302667.1
Klebsiella pneumoniae,PDS000170145.1,PDT002031560.1
Klebsiella pneumoniae,PDS000060522.2,PDT000714389.1
Klebsiella pneumoniae,PDS000190164.1,PDT002279481.1
Klebsiella pneumoniae,PDS000164080.1,PDT001951362.1
Klebsiella pneumoniae,PDS000164075.1,PDT001951473.1
Klebsiella pneumoniae,PDS000134599.2,PDT001593317.1
Klebsiella pneumoniae,PDS000139626.3,PDT001663069.1
Klebsiella pneumoniae,PDS000173786.1,PDT002077910.1
Klebsiella pneumoniae,PDS000072924.8,PDT001475766.1
Klebsiella pneumoniae,PDS000184867.1,PDT002198881.1
Klebsiella pneumoniae,PDS000197466.1,PDT001580425.1
Klebsiella pneumoniae,PDS000197479.1,PDT002371031.1
Klebsiella pneumoniae,PDS000171753.1,PDT002054239.1
Klebsiella pneumoniae,PDS000172286.1,PDT001661793.1
Klebsiella pneumoniae,PDS000148217.1,PDT001767591.1
Klebsiella pneumoniae,PDS000144642.1,PDT001717641.1
Klebsiella pneumoniae,PDS000019476.5,PDT002333116.1
Klebsiella pneumoniae,PDS000150187.1,PDT001783421.1
Klebsiella pneumoniae,PDS000194024.1,PDT002335158.1
Klebsiella pneumoniae,PDS000041777.3,PDT002335119.1
Klebsiella pneumoniae,PDS000157000.1,PDT001865978.1
Klebsiella pneumoniae,PDS000156996.1,PDT001865886.1
Klebsiella pneumoniae,PDS000157007.2,PDT001866009.1
Klebsiella pneumoniae,PDS000168938.1,PDT002017405.1
Klebsiella pneumoniae,PDS000185315.1,PDT001991612.1
Klebsiella pneumoniae,PDS000166920.2,PDT001982186.1
Klebsiella pneumoniae,PDS000164524.1,PDT000671643.1
Klebsiella pneumoniae,PDS000168105.1,PDT002000545.1
Klebsiella pneumoniae,PDS000104279.2,PDT002029114.1
Klebsiella pneumoniae,PDS000170892.1,PDT002042103.1
Klebsiella pneumoniae,PDS000064191.2,PDT002070330.1
Klebsiella pneumoniae,PDS000180183.1,PDT002129373.1
Klebsiella pneumoniae,PDS000174934.1,PDT002088892.1
Klebsiella pneumoniae,PDS000176499.1,PDT002102047.1
Klebsiella pneumoniae,PDS000179598.1,PDT002041859.1
Klebsiella pneumoniae,PDS000050936.9,PDT000899083.3
Klebsiella pneumoniae,PDS000198715.1,PDT001905106.1
Klebsiella pneumoniae,PDS000197156.1,PDT001091765.1
Klebsiella pneumoniae,PDS000197582.1,PDT002373702.1
Klebsiella pneumoniae,PDS000198607.1,PDT002382147.1
Klebsiella pneumoniae,PDS000183553.1,PDT002160654.1
Klebsiella pneumoniae,PDS000185323.1,PDT002208178.1
Klebsiella pneumoniae,PDS000188021.1,PDT002244889.1
Klebsiella pneumoniae,PDS000190352.1,PDT002281184.1
Klebsiella pneumoniae,PDS000188121.1,PDT002245957.1
Klebsiella pneumoniae,PDS000188112.1,PDT002245730.1
Klebsiella pneumoniae,PDS000188763.1,PDT002260487.1
Klebsiella pneumoniae,PDS000189126.1,PDT002265770.1
Klebsiella pneumoniae,PDS000194069.1,PDT002334372.1
Klebsiella pneumoniae,PDS000157724.2,PDT001873477.1
Klebsiella pneumoniae,PDS000007159.16,PDT000730421.1
Klebsiella pneumoniae,PDS000084458.4,PDT001003193.1
Klebsiella pneumoniae,PDS000045588.2,PDT001227342.1
Klebsiella pneumoniae,PDS000006930.8,PDT000441388.1
Klebsiella pneumoniae,PDS000198395.1,PDT001702611.1
Klebsiella pneumoniae,PDS000046311.23,PDT001744190.2
Klebsiella pneumoniae,PDS000122833.1,PDT001370190.1
Klebsiella pneumoniae,PDS000170609.1,PDT001467761.1
Klebsiella pneumoniae,PDS000045392.8,PDT001185279.2
Klebsiella pneumoniae,PDS000036335.4,PDT000427841.1
Klebsiella pneumoniae,PDS000172461.2,PDT001381349.1
Klebsiella pneumoniae,PDS000041793.1,PDT000437907.1
Klebsiella pneumoniae,PDS000041879.1,PDT000438112.1
Klebsiella pneumoniae,PDS000055990.1,PDT000672235.1
Klebsiella pneumoniae,PDS000039726.1,PDT000425315.1
Klebsiella pneumoniae,PDS000039715.1,PDT000426241.1
Klebsiella pneumoniae,PDS000039705.1,PDT000425378.1
Klebsiella pneumoniae,PDS000052932.2,PDT000619047.1
Klebsiella pneumoniae,PDS000106647.1,PDT000423704.1
Klebsiella pneumoniae,PDS000012116.1,PDT000198897.1
Klebsiella pneumoniae,PDS000041719.2,PDT000442548.1
Klebsiella pneumoniae,PDS000041909.1,PDT000447311.1
Klebsiella pneumoniae,PDS000048372.2,PDT000577580.1
Klebsiella pneumoniae,PDS000050237.1,PDT000577591.1
Klebsiella pneumoniae,PDS000064190.2,PDT000761720.1
Klebsiella pneumoniae,PDS000055636.1,PDT000662680.1
Klebsiella pneumoniae,PDS000055615.2,PDT001198709.1
Klebsiella pneumoniae,PDS000042790.1,PDT000438524.1
Klebsiella pneumoniae,PDS000042788.2,PDT000438574.1
Klebsiella pneumoniae,PDS000195333.1,PDT001092316.1
Klebsiella pneumoniae,PDS000093235.4,PDT002369894.2
Klebsiella pneumoniae,PDS000195332.1,PDT001092160.1
Klebsiella pneumoniae,PDS000093244.2,PDT001092080.1
Klebsiella pneumoniae,PDS000059965.4,PDT000706619.1
Klebsiella pneumoniae,PDS000052322.1,PDT000614244.1
Klebsiella pneumoniae,PDS000083574.1,PDT000989451.1
Klebsiella pneumoniae,PDS000101364.1,PDT001203798.1
Klebsiella pneumoniae,PDS000052207.1,PDT000613930.1
Klebsiella pneumoniae,PDS000059963.4,PDT000706775.1
Klebsiella pneumoniae,PDS000056835.2,PDT000685487.1
Klebsiella pneumoniae,PDS000026507.1,PDT000361101.1
Klebsiella pneumoniae,PDS000054769.3,PDT000881932.1
Klebsiella pneumoniae,PDS000063278.1,PDT000745469.1
Klebsiella pneumoniae,PDS000075520.1,PDT000883731.1
Klebsiella pneumoniae,PDS000074634.1,PDT000873213.1
Klebsiella pneumoniae,PDS000100336.3,PDT001494777.1
Klebsiella pneumoniae,PDS000080113.4,PDT000884701.2
Klebsiella pneumoniae,PDS000075477.3,PDT001192482.1
Klebsiella pneumoniae,PDS000100371.1,PDT001192141.1
Klebsiella pneumoniae,PDS000117518.2,PDT001411345.1
Klebsiella pneumoniae,PDS000077744.2,PDT000920415.1
Klebsiella pneumoniae,PDS000077903.1,PDT000920112.1
Klebsiella pneumoniae,PDS000063455.1,PDT000749206.1
Klebsiella pneumoniae,PDS000044786.2,PDT000489675.1
Klebsiella pneumoniae,PDS000053959.1,PDT000636112.1
Klebsiella pneumoniae,PDS000053951.5,PDT000636069.1
Klebsiella pneumoniae,PDS000176523.1,PDT002102189.1
Klebsiella pneumoniae,PDS000080184.1,PDT000948013.1
Klebsiella pneumoniae,PDS000075189.1,PDT000675384.1
Klebsiella pneumoniae,PDS000106702.3,PDT001266126.1
Klebsiella pneumoniae,PDS000060608.2,PDT000715748.1
Klebsiella pneumoniae,PDS000060601.1,PDT000715642.1
Klebsiella pneumoniae,PDS000134114.2,PDT001777361.1
Klebsiella pneumoniae,PDS000129982.2,PDT001548853.1
Klebsiella pneumoniae,PDS000134112.2,PDT001777326.1
Klebsiella pneumoniae,PDS000129974.3,PDT001586703.1
Klebsiella pneumoniae,PDS000115443.1,PDT001387455.1
Klebsiella pneumoniae,PDS000093447.1,PDT001094739.1
Klebsiella pneumoniae,PDS000111748.3,PDT001336484.1
Klebsiella pneumoniae,PDS000102335.2,PDT001217057.1
Klebsiella pneumoniae,PDS000106628.1,PDT001266740.1
Klebsiella pneumoniae,PDS000007035.4,PDT000137782.2
Klebsiella pneumoniae,PDS000106793.1,PDT001269510.1
Klebsiella pneumoniae,PDS000045318.8,PDT001265667.1
Klebsiella pneumoniae,PDS000093260.7,PDT000706895.1
Klebsiella pneumoniae,PDS000063126.4,PDT001369541.1
Klebsiella pneumoniae,PDS000036208.6,PDT001265503.1
Klebsiella pneumoniae,PDS000060636.5,PDT000674970.1
Klebsiella pneumoniae,PDS000106766.1,PDT000946999.1
Klebsiella pneumoniae,PDS000198820.1,PDT002383482.1
Klebsiella pneumoniae,PDS000198713.1,PDT001011300.1
Klebsiella pneumoniae,PDS000099743.4,PDT001375174.1
Klebsiella pneumoniae,PDS000114626.4,PDT001373414.1
Klebsiella pneumoniae,PDS000100553.1,PDT001196544.1
Klebsiella pneumoniae,PDS000066127.3,PDT001265796.1
Klebsiella pneumoniae,PDS000198509.1,PDT001902783.1
Klebsiella pneumoniae,PDS000197455.1,PDT001905032.1
Klebsiella pneumoniae,PDS000101918.2,PDT001206141.1
Klebsiella pneumoniae,PDS000012612.7,PDT001208126.1
Klebsiella pneumoniae,PDS000101913.1,PDT001208137.1
Klebsiella pneumoniae,PDS000113833.3,PDT001371867.1
Klebsiella pneumoniae,PDS000190135.5,PDT002315226.1
Klebsiella pneumoniae,PDS000056158.28,PDT002315848.1
Klebsiella pneumoniae,PDS000101169.8,PDT000992735.1
Klebsiella pneumoniae,PDS000109414.1,PDT001306257.1
Klebsiella pneumoniae,PDS000121632.1,PDT001469182.1
Klebsiella pneumoniae,PDS000164469.2,PDT001954725.1
Klebsiella pneumoniae,PDS000099727.3,PDT001185239.2
Klebsiella pneumoniae,PDS000114296.2,PDT001467921.1
Klebsiella pneumoniae,PDS000124953.1,PDT001493185.1
Klebsiella pneumoniae,PDS000188906.1,PDT000948187.1
Klebsiella pneumoniae,PDS000129332.6,PDT001769395.1
Klebsiella pneumoniae,PDS000170224.1,PDT001412304.1
Klebsiella pneumoniae,PDS000106769.5,PDT001265936.1
Klebsiella pneumoniae,PDS000164238.2,PDT001959160.1
Klebsiella pneumoniae,PDS000153475.1,PDT001819468.1
Klebsiella pneumoniae,PDS000156666.1,PDT001861713.1
Klebsiella pneumoniae,PDS000074954.1,PDT000545940.1
Klebsiella pneumoniae,PDS000192197.1,PDT002305050.1
