scientific_name,erd_group,target_acc
Pseudomonas aeruginosa,PDS000094870.2,PDT000435697.1
Pseudomonas aeruginosa,PDS000133037.2,PDT001577293.1
Pseudomonas aeruginosa,PDS000107990.1,PDT001286261.1
Pseudomonas aeruginosa,PDS000106315.1,PDT001087689.1
Pseudomonas aeruginosa,PDS000112251.1,PDT001346288.1
Pseudomonas aeruginosa,PDS000112298.1,PDT001346316.1
Pseudomonas aeruginosa,PDS000112094.1,PDT001343996.1
Pseudomonas aeruginosa,PDS000112147.1,PDT001343628.1
Pseudomonas aeruginosa,PDS000111717.1,PDT001337246.1
Pseudomonas aeruginosa,PDS000140971.1,PDT001676981.1
Pseudomonas aeruginosa,PDS000142359.1,PDT001695866.1
Pseudomonas aeruginosa,PDS000117714.1,PDT001413747.1
Pseudomonas aeruginosa,PDS000174295.1,PDT002081917.2
Pseudomonas aeruginosa,PDS000166896.2,PDT001991830.1
Pseudomonas aeruginosa,PDS000145323.1,PDT001727370.1
Pseudomonas aeruginosa,PDS000188224.1,PDT002249314.1
Pseudomonas aeruginosa,PDS000136424.2,PDT001994477.1
Pseudomonas aeruginosa,PDS000130740.4,PDT001556066.1
Pseudomonas aeruginosa,PDS000163075.2,PDT001940582.1
Pseudomonas aeruginosa,PDS000171216.2,PDT002045329.1
Pseudomonas aeruginosa,PDS000146125.1,PDT001730357.1
Pseudomonas aeruginosa,PDS000154747.4,PDT001897967.1
Pseudomonas aeruginosa,PDS000170526.1,PDT002035274.1
Pseudomonas aeruginosa,PDS000193679.1,PDT002331279.1
Pseudomonas aeruginosa,PDS000174290.1,PDT001991810.1
Pseudomonas aeruginosa,PDS000171791.1,PDT002055325.1
Pseudomonas aeruginosa,PDS000192877.1,PDT002319825.1
Pseudomonas aeruginosa,PDS000190991.1,PDT002085524.1
Pseudomonas aeruginosa,PDS000181854.3,PDT002199710.1
Pseudomonas aeruginosa,PDS000183879.1,PDT002182531.1
Pseudomonas aeruginosa,PDS000199229.1,PDT002344721.1
Pseudomonas aeruginosa,PDS000195136.2,PDT002336466.1
Pseudomonas aeruginosa,PDS000194337.2,PDT002243883.1
Pseudomonas aeruginosa,PDS000189900.2,PDT002280902.1
Pseudomonas aeruginosa,PDS000052960.10,PDT001997329.1
Pseudomonas aeruginosa,PDS000064874.1,PDT000771079.1
Pseudomonas aeruginosa,PDS000063730.1,PDT000754208.1
Pseudomonas aeruginosa,PDS000063747.1,PDT000753998.1
Pseudomonas aeruginosa,PDS000010318.14,PDT000174783.1
Pseudomonas aeruginosa,PDS000010373.1,PDT000173074.1
Pseudomonas aeruginosa,PDS000074686.4,PDT000874541.1
Pseudomonas aeruginosa,PDS000012379.4,PDT000202057.2
Pseudomonas aeruginosa,PDS000040842.1,PDT000442615.1
Pseudomonas aeruginosa,PDS000047549.1,PDT000441920.1
Pseudomonas aeruginosa,PDS000053879.2,PDT000633725.1
Pseudomonas aeruginosa,PDS000100301.1,PDT001194024.1
Pseudomonas aeruginosa,PDS000075133.3,PDT000880389.1
Pseudomonas aeruginosa,PDS000064611.1,PDT000768285.1
Pseudomonas aeruginosa,PDS000064610.2,PDT000768301.1
Pseudomonas aeruginosa,PDS000112050.1,PDT000754125.1
Pseudomonas aeruginosa,PDS000051140.2,PDT000598283.1
Pseudomonas aeruginosa,PDS000115685.1,PDT001388259.1
Pseudomonas aeruginosa,PDS000106527.1,PDT001269110.1
Pseudomonas aeruginosa,PDS000114556.1,PDT001365337.1
Pseudomonas aeruginosa,PDS000125936.1,PDT001505201.1
Pseudomonas aeruginosa,PDS000125932.1,PDT001505118.1
Pseudomonas aeruginosa,PDS000055714.17,PDT001684338.1
Pseudomonas aeruginosa,PDS000169614.1,PDT002022903.1
Pseudomonas aeruginosa,PDS000169401.2,PDT002021423.1
Pseudomonas aeruginosa,PDS000169629.1,PDT002022532.1
Pseudomonas aeruginosa,PDS000169418.2,PDT002027341.1
Pseudomonas aeruginosa,PDS000169594.1,PDT002023675.1
Pseudomonas aeruginosa,PDS000169547.2,PDT002022968.1
Pseudomonas aeruginosa,PDS000169544.2,PDT002027062.1
Pseudomonas aeruginosa,PDS000169775.1,PDT002026913.1
Pseudomonas aeruginosa,PDS000169574.2,PDT002030151.1
Pseudomonas aeruginosa,PDS000182478.1,PDT000045245.1
Pseudomonas aeruginosa,PDS000182649.1,PDT000045327.1
Pseudomonas aeruginosa,PDS000182522.1,PDT002164361.1
Pseudomonas aeruginosa,PDS000182660.1,PDT002164211.1
Pseudomonas aeruginosa,PDS000010422.2,PDT000045198.1
Pseudomonas aeruginosa,PDS000182457.1,PDT000045116.1
Pseudomonas aeruginosa,PDS000155161.3,PDT001844773.2
Pseudomonas aeruginosa,PDS000179527.1,PDT001226222.4
Pseudomonas aeruginosa,PDS000095926.16,PDT001293710.3
Pseudomonas aeruginosa,PDS000179513.2,PDT002181250.1
Pseudomonas aeruginosa,PDS000103158.1,PDT001226256.1
Pseudomonas aeruginosa,PDS000154350.2,PDT001831935.1
Pseudomonas aeruginosa,PDS000179341.1,PDT000797921.4
Pseudomonas aeruginosa,PDS000044221.1,PDT000483027.1
Pseudomonas aeruginosa,PDS000016061.1,PDT000243158.1
Pseudomonas aeruginosa,PDS000064595.1,PDT000768079.1
Pseudomonas aeruginosa,PDS000064623.1,PDT000768019.1
Pseudomonas aeruginosa,PDS000064604.1,PDT000768057.1
Pseudomonas aeruginosa,PDS000167564.1,PDT001994230.1
Pseudomonas aeruginosa,PDS000167560.3,PDT001997837.1
Pseudomonas aeruginosa,PDS000052957.9,PDT000904117.1
Pseudomonas aeruginosa,PDS000167245.1,PDT001994530.1
Pseudomonas aeruginosa,PDS000112151.1,PDT001344364.1
Pseudomonas aeruginosa,PDS000167356.1,PDT001994510.1
Pseudomonas aeruginosa,PDS000055980.1,PDT000672306.1
Pseudomonas aeruginosa,PDS000056081.1,PDT000673554.1
Pseudomonas aeruginosa,PDS000092627.1,PDT001086003.1
Pseudomonas aeruginosa,PDS000101954.2,PDT001211868.1
Pseudomonas aeruginosa,PDS000112377.1,PDT001348438.1
Pseudomonas aeruginosa,PDS000066109.1,PDT000797656.1
Pseudomonas aeruginosa,PDS000102761.3,PDT001682489.1
Pseudomonas aeruginosa,PDS000123211.1,PDT000599584.1
Pseudomonas aeruginosa,PDS000123210.1,PDT001484057.1
Pseudomonas aeruginosa,PDS000094871.1,PDT001113335.1
Pseudomonas aeruginosa,PDS000131681.1,PDT001113444.1
Pseudomonas aeruginosa,PDS000114937.2,PDT001849330.1
Pseudomonas aeruginosa,PDS000101675.1,PDT001210150.1
Pseudomonas aeruginosa,PDS000101716.3,PDT001349668.1
Pseudomonas aeruginosa,PDS000101713.1,PDT001210097.1
Pseudomonas aeruginosa,PDS000038343.5,PDT000768486.2
Pseudomonas aeruginosa,PDS000105054.2,PDT001251598.1
Pseudomonas aeruginosa,PDS000112368.1,PDT001348455.1
Pseudomonas aeruginosa,PDS000064205.2,PDT000762193.1
Pseudomonas aeruginosa,PDS000096672.1,PDT001141418.1
Pseudomonas aeruginosa,PDS000096671.1,PDT001141377.1
Pseudomonas aeruginosa,PDS000105669.1,PDT000292993.1
Pseudomonas aeruginosa,PDS000106307.1,PDT001263745.1
Pseudomonas aeruginosa,PDS000112287.1,PDT001346088.1
Pseudomonas aeruginosa,PDS000115686.1,PDT001388922.1
Pseudomonas aeruginosa,PDS000185342.1,PDT001343755.1
Pseudomonas aeruginosa,PDS000112132.1,PDT001344017.1
Pseudomonas aeruginosa,PDS000122011.1,PDT001471577.1
Pseudomonas aeruginosa,PDS000117129.1,PDT001210209.1
Pseudomonas aeruginosa,PDS000117695.1,PDT001413847.1
Pseudomonas aeruginosa,PDS000117687.1,PDT001413888.1
Pseudomonas aeruginosa,PDS000117710.1,PDT001413775.1
Pseudomonas aeruginosa,PDS000117689.1,PDT001413860.1
Pseudomonas aeruginosa,PDS000145475.1,PDT001242748.1
Pseudomonas aeruginosa,PDS000121090.1,PDT001462633.1
Pseudomonas aeruginosa,PDS000145327.1,PDT001727377.1
Pseudomonas aeruginosa,PDS000126633.1,PDT001514315.1
Pseudomonas aeruginosa,PDS000189604.1,PDT002273845.1
Pseudomonas aeruginosa,PDS000136425.2,PDT001612778.1
Pseudomonas aeruginosa,PDS000155968.1,PDT001852557.1
Pseudomonas aeruginosa,PDS000145589.1,PDT001730352.1
Pseudomonas aeruginosa,PDS000145599.2,PDT001736397.1
Pseudomonas aeruginosa,PDS000161871.1,PDT001925361.1
Pseudomonas aeruginosa,PDS000171789.1,PDT002055259.1
Pseudomonas aeruginosa,PDS000171090.1,PDT002014305.1
Pseudomonas aeruginosa,PDS000174618.2,PDT002299680.1
Pseudomonas aeruginosa,PDS000185289.1,PDT002208519.1
Pseudomonas aeruginosa,PDS000152217.2,PDT001808904.1
Pseudomonas aeruginosa,PDS000181807.1,PDT002155820.1
Pseudomonas aeruginosa,PDS000010407.17,PDT001226237.4
Pseudomonas aeruginosa,PDS000189175.2,PDT002264607.1
Pseudomonas aeruginosa,PDS000061022.3,PDT002264615.1
Pseudomonas aeruginosa,PDS000189143.1,PDT002265967.1
Pseudomonas aeruginosa,PDS000189155.1,PDT002265922.1
Pseudomonas aeruginosa,PDS000010300.1,PDT000172813.1
Pseudomonas aeruginosa,PDS000010320.9,PDT002071364.1
Pseudomonas aeruginosa,PDS000010342.10,PDT000173008.1
Pseudomonas aeruginosa,PDS000116098.1,PDT001396351.1
Pseudomonas aeruginosa,PDS000170996.1,PDT002042623.1
Pseudomonas aeruginosa,PDS000101040.2,PDT001200643.1
Pseudomonas aeruginosa,PDS000047551.1,PDT000415857.1
Pseudomonas aeruginosa,PDS000075433.2,PDT000883645.1
Pseudomonas aeruginosa,PDS000101714.2,PDT001210760.1
Pseudomonas aeruginosa,PDS000115708.1,PDT000755679.1
Pseudomonas aeruginosa,PDS000125928.1,PDT001505169.1
Pseudomonas aeruginosa,PDS000125934.1,PDT001505193.1
Pseudomonas aeruginosa,PDS000160761.1,PDT001902595.1
Pseudomonas aeruginosa,PDS000169777.1,PDT002027276.1
Pseudomonas aeruginosa,PDS000169603.2,PDT002023285.1
Pseudomonas aeruginosa,PDS000169589.1,PDT002023493.1
Pseudomonas aeruginosa,PDS000169561.2,PDT002027035.1
Pseudomonas aeruginosa,PDS000169564.1,PDT002022440.1
Pseudomonas aeruginosa,PDS000169552.1,PDT002023572.1
Pseudomonas aeruginosa,PDS000169771.1,PDT002027665.1
Pseudomonas aeruginosa,PDS000169590.2,PDT002023056.1
Pseudomonas aeruginosa,PDS000169400.2,PDT002027289.1
Pseudomonas aeruginosa,PDS000169545.2,PDT002030125.1
Pseudomonas aeruginosa,PDS000065088.2,PDT002164246.1
Pseudomonas aeruginosa,PDS000016330.9,PDT000887800.1
Pseudomonas aeruginosa,PDS000182634.1,PDT002164324.1
Pseudomonas aeruginosa,PDS000182542.1,PDT002164111.1
Pseudomonas aeruginosa,PDS000182600.1,PDT000045203.1
Pseudomonas aeruginosa,PDS000171088.1,PDT002043238.1
Pseudomonas aeruginosa,PDS000037635.3,PDT000392063.1
Pseudomonas aeruginosa,PDS000182586.1,PDT000045236.1
Pseudomonas aeruginosa,PDS000182665.1,PDT000045332.1
Pseudomonas aeruginosa,PDS000101699.9,PDT001852615.2
Pseudomonas aeruginosa,PDS000159180.4,PDT001889660.2
Pseudomonas aeruginosa,PDS000107610.4,PDT001729019.1
Pseudomonas aeruginosa,PDS000155875.8,PDT001823767.3
Pseudomonas aeruginosa,PDS000098881.6,PDT002134313.1
Pseudomonas aeruginosa,PDS000184246.1,PDT002188946.1
Pseudomonas aeruginosa,PDS000149184.3,PDT001226147.4
Pseudomonas aeruginosa,PDS000179519.1,PDT001207722.4
Pseudomonas aeruginosa,PDS000179477.1,PDT001226316.4
Pseudomonas aeruginosa,PDS000179484.1,PDT001207688.4
Pseudomonas aeruginosa,PDS000169776.4,PDT002025918.1
Pseudomonas aeruginosa,PDS000093296.17,PDT002146188.1
Pseudomonas aeruginosa,PDS000047539.1,PDT000094996.1
Pseudomonas aeruginosa,PDS000038874.3,PDT001228311.1
Pseudomonas aeruginosa,PDS000167341.2,PDT001994482.1
Pseudomonas aeruginosa,PDS000061334.6,PDT000906798.1
Pseudomonas aeruginosa,PDS000167316.1,PDT001994424.1
Pseudomonas aeruginosa,PDS000167331.2,PDT001994389.1
Pseudomonas aeruginosa,PDS000112319.1,PDT001346460.1
Pseudomonas aeruginosa,PDS000092796.1,PDT001087692.1
Pseudomonas aeruginosa,PDS000139564.1,PDT001663117.1
Pseudomonas aeruginosa,PDS000056701.1,PDT000686222.1
Pseudomonas aeruginosa,PDS000153992.1,PDT001828700.1
Pseudomonas aeruginosa,PDS000063723.2,PDT000753300.1
Pseudomonas aeruginosa,PDS000112363.1,PDT001348413.1
Pseudomonas aeruginosa,PDS000102659.1,PDT000938532.1
Pseudomonas aeruginosa,PDS000094866.1,PDT001113311.1
Pseudomonas aeruginosa,PDS000095643.1,PDT001127832.1
Pseudomonas aeruginosa,PDS000095647.1,PDT001127880.1
Pseudomonas aeruginosa,PDS000082081.2,PDT000771060.1
Pseudomonas aeruginosa,PDS000111965.1,PDT001339033.1
Pseudomonas aeruginosa,PDS000112311.1,PDT001346079.1
Pseudomonas aeruginosa,PDS000112395.1,PDT001349759.1
Pseudomonas aeruginosa,PDS000146796.1,PDT001302679.1
Pseudomonas aeruginosa,PDS000140982.1,PDT001676936.1
Pseudomonas aeruginosa,PDS000149142.12,PDT001203157.4
Pseudomonas aeruginosa,PDS000120642.1,PDT001451063.1
Pseudomonas aeruginosa,PDS000112254.2,PDT001346446.1
Pseudomonas aeruginosa,PDS000117619.2,PDT001413881.1
Pseudomonas aeruginosa,PDS000117622.2,PDT001413208.1
Pseudomonas aeruginosa,PDS000117721.1,PDT001414000.1
Pseudomonas aeruginosa,PDS000066148.10,PDT000797916.5
Pseudomonas aeruginosa,PDS000174311.1,PDT002081890.2
Pseudomonas aeruginosa,PDS000174261.1,PDT001991851.1
Pseudomonas aeruginosa,PDS000121088.1,PDT001462627.1
Pseudomonas aeruginosa,PDS000181329.1,PDT002145740.1
Pseudomonas aeruginosa,PDS000141482.1,PDT001682683.1
Pseudomonas aeruginosa,PDS000145586.1,PDT001730373.1
Pseudomonas aeruginosa,PDS000155778.3,PDT001898065.1
Pseudomonas aeruginosa,PDS000013004.5,PDT000212836.1
Pseudomonas aeruginosa,PDS000159457.1,PDT001894065.1
Pseudomonas aeruginosa,PDS000157982.1,PDT001877456.1
Pseudomonas aeruginosa,PDS000161870.1,PDT001925380.1
Pseudomonas aeruginosa,PDS000192907.1,PDT002320050.1
Pseudomonas aeruginosa,PDS000192901.1,PDT002319793.1
Pseudomonas aeruginosa,PDS000166900.3,PDT002081892.2
Pseudomonas aeruginosa,PDS000174619.2,PDT002299723.1
Pseudomonas aeruginosa,PDS000112099.2,PDT002098981.1
Pseudomonas aeruginosa,PDS000185285.1,PDT002208538.1
Pseudomonas aeruginosa,PDS000175909.1,PDT002097663.1
Pseudomonas aeruginosa,PDS000189169.1,PDT002266646.1
Pseudomonas aeruginosa,PDS000199216.1,PDT002387679.1
Pseudomonas aeruginosa,PDS000064869.1,PDT000771048.1
Pseudomonas aeruginosa,PDS000065087.1,PDT000774824.1
Pseudomonas aeruginosa,PDS000012366.6,PDT001344298.1
Pseudomonas aeruginosa,PDS000041098.1,PDT000443826.1
Pseudomonas aeruginosa,PDS000112024.1,PDT001339894.1
Pseudomonas aeruginosa,PDS000075446.3,PDT001344200.1
Pseudomonas aeruginosa,PDS000124809.1,PDT001491493.1
Pseudomonas aeruginosa,PDS000079826.2,PDT000944437.1
Pseudomonas aeruginosa,PDS000115707.1,PDT001388287.1
Pseudomonas aeruginosa,PDS000114004.1,PDT001363274.1
Pseudomonas aeruginosa,PDS000145332.2,PDT002164347.1
Pseudomonas aeruginosa,PDS000146231.1,PDT001737522.1
Pseudomonas aeruginosa,PDS000169378.2,PDT002028935.1
Pseudomonas aeruginosa,PDS000169364.2,PDT002021261.1
Pseudomonas aeruginosa,PDS000169559.2,PDT002022360.1
Pseudomonas aeruginosa,PDS000169770.1,PDT002021398.1
Pseudomonas aeruginosa,PDS000169620.2,PDT002023085.1
Pseudomonas aeruginosa,PDS000047562.4,PDT002104480.1
Pseudomonas aeruginosa,PDS000182559.1,PDT000045139.1
Pseudomonas aeruginosa,PDS000182687.1,PDT002164415.1
Pseudomonas aeruginosa,PDS000182459.1,PDT002164410.1
Pseudomonas aeruginosa,PDS000182599.1,PDT002164184.1
Pseudomonas aeruginosa,PDS000063988.1,PDT000756236.1
Pseudomonas aeruginosa,PDS000064002.1,PDT000756240.1
Pseudomonas aeruginosa,PDS000179518.1,PDT001203224.4
Pseudomonas aeruginosa,PDS000159471.2,PDT001893441.1
Pseudomonas aeruginosa,PDS000097193.15,PDT001169407.1
Pseudomonas aeruginosa,PDS000067057.4,PDT000814192.1
Pseudomonas aeruginosa,PDS000136689.3,PDT001616350.3
Pseudomonas aeruginosa,PDS000121087.9,PDT001810541.2
Pseudomonas aeruginosa,PDS000188180.1,PDT002247153.1
Pseudomonas aeruginosa,PDS000172733.1,PDT002067440.1
Pseudomonas aeruginosa,PDS000010310.1,PDT000096269.1
Pseudomonas aeruginosa,PDS000010331.1,PDT000106562.1
Pseudomonas aeruginosa,PDS000015373.6,PDT000294805.1
Pseudomonas aeruginosa,PDS000044188.1,PDT000483024.1
Pseudomonas aeruginosa,PDS000040834.8,PDT000243134.1
Pseudomonas aeruginosa,PDS000016048.1,PDT000243170.1
Pseudomonas aeruginosa,PDS000047517.2,PDT000396001.1
Pseudomonas aeruginosa,PDS000167270.3,PDT002320702.1
Pseudomonas aeruginosa,PDS000167357.1,PDT001993896.1
Pseudomonas aeruginosa,PDS000078011.2,PDT000923326.1
Pseudomonas aeruginosa,PDS000167360.1,PDT001994214.1
Pseudomonas aeruginosa,PDS000078001.1,PDT000923451.1
Pseudomonas aeruginosa,PDS000167600.1,PDT001997505.1
Pseudomonas aeruginosa,PDS000167598.1,PDT001997795.1
Pseudomonas aeruginosa,PDS000167294.1,PDT001993780.1
Pseudomonas aeruginosa,PDS000115698.2,PDT001388369.1
Pseudomonas aeruginosa,PDS000077995.1,PDT000923017.1
Pseudomonas aeruginosa,PDS000112312.1,PDT001346418.1
Pseudomonas aeruginosa,PDS000092759.3,PDT001346153.1
Pseudomonas aeruginosa,PDS000121999.1,PDT001471630.1
Pseudomonas aeruginosa,PDS000092629.1,PDT001085940.1
Pseudomonas aeruginosa,PDS000153996.1,PDT001443630.1
Pseudomonas aeruginosa,PDS000078827.1,PDT000933071.1
Pseudomonas aeruginosa,PDS000082836.2,PDT000981491.1
Pseudomonas aeruginosa,PDS000112379.1,PDT001348373.1
Pseudomonas aeruginosa,PDS000102753.2,PDT001344462.1
Pseudomonas aeruginosa,PDS000082077.1,PDT000771057.1
Pseudomonas aeruginosa,PDS000084891.1,PDT001009331.1
Pseudomonas aeruginosa,PDS000187182.1,PDT002235107.1
Pseudomonas aeruginosa,PDS000101700.2,PDT001211266.1
Pseudomonas aeruginosa,PDS000112268.1,PDT001346094.1
Pseudomonas aeruginosa,PDS000112292.1,PDT001346319.1
Pseudomonas aeruginosa,PDS000112276.1,PDT001346362.1
Pseudomonas aeruginosa,PDS000141393.1,PDT001682408.1
Pseudomonas aeruginosa,PDS000010364.5,PDT001265089.1
Pseudomonas aeruginosa,PDS000112157.1,PDT001343621.1
Pseudomonas aeruginosa,PDS000111715.1,PDT001337232.1
Pseudomonas aeruginosa,PDS000134575.1,PDT001593687.1
Pseudomonas aeruginosa,PDS000173169.3,PDT002363448.1
Pseudomonas aeruginosa,PDS000157692.1,PDT001872955.2
Pseudomonas aeruginosa,PDS000117658.1,PDT000915830.1
Pseudomonas aeruginosa,PDS000117733.1,PDT001414065.1
Pseudomonas aeruginosa,PDS000117668.1,PDT001413932.1
Pseudomonas aeruginosa,PDS000145473.1,PDT001094429.1
Pseudomonas aeruginosa,PDS000174299.1,PDT001991821.1
Pseudomonas aeruginosa,PDS000121086.1,PDT001462631.1
Pseudomonas aeruginosa,PDS000188226.1,PDT001343585.1
Pseudomonas aeruginosa,PDS000064025.3,PDT000753961.1
Pseudomonas aeruginosa,PDS000155978.1,PDT001852573.1
Pseudomonas aeruginosa,PDS000158053.1,PDT001877518.1
Pseudomonas aeruginosa,PDS000186305.1,PDT002223311.2
Pseudomonas aeruginosa,PDS000010322.4,PDT002071185.1
Pseudomonas aeruginosa,PDS000157995.1,PDT001877422.1
Pseudomonas aeruginosa,PDS000157981.1,PDT001877391.1
Pseudomonas aeruginosa,PDS000174300.1,PDT002081903.2
Pseudomonas aeruginosa,PDS000159459.1,PDT001894114.1
Pseudomonas aeruginosa,PDS000192869.1,PDT002319883.1
Pseudomonas aeruginosa,PDS000192895.1,PDT002319870.1
Pseudomonas aeruginosa,PDS000194345.2,PDT002337412.1
Pseudomonas aeruginosa,PDS000082087.2,PDT000972503.1
Pseudomonas aeruginosa,PDS000101973.1,PDT001211389.1
Pseudomonas aeruginosa,PDS000112123.12,PDT001668225.1
Pseudomonas aeruginosa,PDS000063997.1,PDT000756440.1
Pseudomonas aeruginosa,PDS000010430.3,PDT000173054.1
Pseudomonas aeruginosa,PDS000010429.1,PDT000174721.1
Pseudomonas aeruginosa,PDS000170990.1,PDT002042899.1
Pseudomonas aeruginosa,PDS000039616.2,PDT000424228.1
Pseudomonas aeruginosa,PDS000040851.1,PDT000442559.1
Pseudomonas aeruginosa,PDS000064626.2,PDT000767949.1
Pseudomonas aeruginosa,PDS000100311.1,PDT001193708.1
Pseudomonas aeruginosa,PDS000075435.1,PDT000880295.1
Pseudomonas aeruginosa,PDS000113740.5,PDT001365336.1
Pseudomonas aeruginosa,PDS000122200.1,PDT001474955.1
Pseudomonas aeruginosa,PDS000124891.1,PDT001492970.1
Pseudomonas aeruginosa,PDS000169358.2,PDT002028954.1
Pseudomonas aeruginosa,PDS000169586.2,PDT002023065.1
Pseudomonas aeruginosa,PDS000169953.1,PDT002021428.1
Pseudomonas aeruginosa,PDS000169384.2,PDT002027116.1
Pseudomonas aeruginosa,PDS000182613.1,PDT002164129.1
Pseudomonas aeruginosa,PDS000182530.1,PDT000045491.1
Pseudomonas aeruginosa,PDS000182574.1,PDT000045199.1
Pseudomonas aeruginosa,PDS000182584.1,PDT000045098.1
Pseudomonas aeruginosa,PDS000182482.1,PDT002164334.1
Pseudomonas aeruginosa,PDS000182565.1,PDT002164220.1
Pseudomonas aeruginosa,PDS000171096.1,PDT002043191.1
Pseudomonas aeruginosa,PDS000182521.1,PDT002164238.1
Pseudomonas aeruginosa,PDS000182646.1,PDT000045361.1
Pseudomonas aeruginosa,PDS000182681.1,PDT002164423.1
Pseudomonas aeruginosa,PDS000182468.1,PDT000045306.1
Pseudomonas aeruginosa,PDS000083255.11,PDT001729007.1
Pseudomonas aeruginosa,PDS000183354.2,PDT002174559.1
Pseudomonas aeruginosa,PDS000163414.3,PDT001946632.2
Pseudomonas aeruginosa,PDS000130325.9,PDT001912036.2
Pseudomonas aeruginosa,PDS000179487.1,PDT001207464.4
Pseudomonas aeruginosa,PDS000103551.6,PDT001221558.1
Pseudomonas aeruginosa,PDS000107608.3,PDT001278721.1
Pseudomonas aeruginosa,PDS000150842.4,PDT001163993.3
Pseudomonas aeruginosa,PDS000053167.8,PDT001226446.1
Pseudomonas aeruginosa,PDS000064593.14,PDT001194072.1
Pseudomonas aeruginosa,PDS000103156.1,PDT000411627.1
Pseudomonas aeruginosa,PDS000044214.1,PDT000482921.1
Pseudomonas aeruginosa,PDS000044230.2,PDT000483009.1
Pseudomonas aeruginosa,PDS000039623.3,PDT001363385.1
Pseudomonas aeruginosa,PDS000078006.1,PDT000923420.1
Pseudomonas aeruginosa,PDS000053178.3,PDT000906851.1
Pseudomonas aeruginosa,PDS000077559.1,PDT000915634.1
Pseudomonas aeruginosa,PDS000111726.12,PDT001203120.4
Pseudomonas aeruginosa,PDS000167300.1,PDT001994408.1
Pseudomonas aeruginosa,PDS000101719.9,PDT001343842.1
Pseudomonas aeruginosa,PDS000052958.4,PDT000904125.1
Pseudomonas aeruginosa,PDS000167282.1,PDT001994023.1
Pseudomonas aeruginosa,PDS000112260.2,PDT002266645.1
Pseudomonas aeruginosa,PDS000154730.3,PDT001898005.1
Pseudomonas aeruginosa,PDS000066322.1,PDT000801627.1
Pseudomonas aeruginosa,PDS000102762.2,PDT000045128.1
Pseudomonas aeruginosa,PDS000091571.1,PDT001072868.1
Pseudomonas aeruginosa,PDS000123212.1,PDT000599581.1
Pseudomonas aeruginosa,PDS000082084.3,PDT000972514.1
Pseudomonas aeruginosa,PDS000082092.1,PDT000972583.1
Pseudomonas aeruginosa,PDS000083976.12,PDT001677089.1
Pseudomonas aeruginosa,PDS000120963.4,PDT002014323.1
Pseudomonas aeruginosa,PDS000107994.2,PDT001286358.1
Pseudomonas aeruginosa,PDS000189145.1,PDT002265941.1
Pseudomonas aeruginosa,PDS000112382.2,PDT001348427.1
Pseudomonas aeruginosa,PDS000146123.1,PDT001339042.1
Pseudomonas aeruginosa,PDS000096670.1,PDT001141383.1
Pseudomonas aeruginosa,PDS000101950.1,PDT001211752.1
Pseudomonas aeruginosa,PDS000103372.4,PDT002165125.1
Pseudomonas aeruginosa,PDS000112267.1,PDT001346039.1
Pseudomonas aeruginosa,PDS000112152.1,PDT000915676.1
Pseudomonas aeruginosa,PDS000113998.1,PDT001363440.1
Pseudomonas aeruginosa,PDS000122017.1,PDT001087555.1
Pseudomonas aeruginosa,PDS000142357.1,PDT001695850.1
Pseudomonas aeruginosa,PDS000120638.1,PDT000749064.1
Pseudomonas aeruginosa,PDS000120651.1,PDT001451073.1
Pseudomonas aeruginosa,PDS000117613.2,PDT001413339.1
Pseudomonas aeruginosa,PDS000171779.1,PDT002054291.1
Pseudomonas aeruginosa,PDS000181327.1,PDT002145732.1
Pseudomonas aeruginosa,PDS000145587.1,PDT001730402.1
Pseudomonas aeruginosa,PDS000154743.3,PDT001897939.1
Pseudomonas aeruginosa,PDS000159842.2,PDT001898092.1
Pseudomonas aeruginosa,PDS000159474.1,PDT001407854.1
Pseudomonas aeruginosa,PDS000064651.4,PDT000769119.1
Pseudomonas aeruginosa,PDS000170538.1,PDT002035268.1
Pseudomonas aeruginosa,PDS000155773.1,PDT001849342.1
Pseudomonas aeruginosa,PDS000192891.1,PDT002319878.1
Pseudomonas aeruginosa,PDS000192908.1,PDT002319929.1
Pseudomonas aeruginosa,PDS000164893.1,PDT001966777.1
Pseudomonas aeruginosa,PDS000166605.1,PDT001984120.1
Pseudomonas aeruginosa,PDS000190993.1,PDT002299681.1
Pseudomonas aeruginosa,PDS000078017.3,PDT001344379.1
Pseudomonas aeruginosa,PDS000174909.1,PDT002088924.1
Pseudomonas aeruginosa,PDS000199215.1,PDT002387656.1
Pseudomonas aeruginosa,PDS000187913.1,PDT002243887.1
Pseudomonas aeruginosa,PDS000189142.3,PDT002280940.1
Pseudomonas aeruginosa,PDS000189901.1,PDT002276222.1
Pseudomonas aeruginosa,PDS000189178.3,PDT002266014.1
Pseudomonas aeruginosa,PDS000189150.1,PDT002265874.1
Pseudomonas aeruginosa,PDS000063748.1,PDT000754064.1
Pseudomonas aeruginosa,PDS000063992.1,PDT000756386.1
Pseudomonas aeruginosa,PDS000012374.3,PDT000202809.2
Pseudomonas aeruginosa,PDS000047547.8,PDT001339880.1
Pseudomonas aeruginosa,PDS000100725.1,PDT001198184.1
Pseudomonas aeruginosa,PDS000100724.1,PDT001198194.1
Pseudomonas aeruginosa,PDS000101038.2,PDT001396355.1
Pseudomonas aeruginosa,PDS000064029.6,PDT000759697.1
Pseudomonas aeruginosa,PDS000039608.2,PDT000424310.1
